Dominant_spec,Instellation,Planet_mass,T_inf,Lim_flux[1/cm^2_s],Lim_flux[kg/s],Homopause_alt[km],Exobase_alt[km],Homopause_pressure[bar],Exobase_pressure[bar],Homopause_temp[K],Exobase_temp[K]
H2O,1000_F_earth,10_M_earth,2000,114986393471.90746,1791422.8402822467,18106.817730392064,153654.25137176778,2.9891606381848e-08,3.3636680851609856e-15,174.72954584969773,1999.9887856234686
H2O,1000_F_earth,10_M_earth,3000,174613628712.4875,4467588.074702162,18106.817730392064,230268.29533583252,2.9891606381848e-08,1.6254046309724684e-15,174.72954584969773,2999.989939508319
H2O,1000_F_earth,10_M_earth,4000,258913724793.47485,10129450.764248239,18106.817730392064,312775.77228019363,2.9891606381848e-08,7.854342781446887e-16,174.72954584969773,3999.992105355229
H2O,1000_F_earth,10_M_earth,5000,364382480681.91095,19541717.83240207,18106.817730392064,386443.0070685107,2.9891606381848e-08,7.854342781446887e-16,174.72954584969773,4999.990041541738
H2O,1000_F_earth,10_M_earth,6000,509297780035.32104,35864469.486455485,18106.817730392064,460110.24185682775,2.9891606381848e-08,7.854342781446887e-16,174.72954584969773,5999.987977728246
H2O,1000_F_earth,10_M_earth,7000,736939973403.583,70187428.7880118,18106.817730392064,554404.565965616,2.9891606381848e-08,3.7954057317750756e-16,174.72954584969773,6999.991836026601
N2,1_F_earth,1_M_earth,200,452513869585.52106,4458.580331495565,506.60098711650255,536.860406082698,1.1721022975334793e-11,2.8221150360464245e-13,180.0,198.77753370971828
N2,1_F_earth,1_M_earth,300,448297556695.4989,4435.825006119231,506.60098711650255,551.4006862456245,1.1721022975334793e-11,2.8221150360464245e-13,180.0,292.6652022583098
N2,1_F_earth,1_M_earth,500,448750423557.3148,4478.0390244219925,506.60098711650255,580.4812465714772,1.1721022975334793e-11,2.8221150360464245e-13,180.0,480.4405393554928
N2,1_F_earth,1_M_earth,1000,466113435651.42694,4750.010752066566,506.60098711650255,653.1826473861091,1.1721022975334793e-11,2.8221150360464245e-13,180.0,949.8788820984503
N2,1_F_earth,1_M_earth,2000,527791154492.4359,5605.607363913801,506.60098711650255,798.5854490153729,1.1721022975334793e-11,2.8221150360464245e-13,180.0,1888.7555675843653
N2,1_F_earth,1_M_earth,3000,615270281029.2175,6804.878050566179,506.60098711650255,943.9882506446367,1.1721022975334793e-11,2.8221150360464245e-13,180.0,2827.63225307028
N2,1_F_earth,1_M_earth,4000,728911367207.3883,8388.29434387229,506.60098711650255,1089.3910522739004,1.1721022975334793e-11,2.8221150360464245e-13,180.0,3766.508938556195
N2,1_F_earth,1_M_earth,5000,872547303538.669,10439.909620744671,506.60098711650255,1234.7938539031643,1.1721022975334793e-11,2.8221150360464245e-13,180.0,4705.38562404211
N2,1_F_earth,1_M_earth,6000,1052071709261.5762,13077.930712147825,506.60098711650255,1380.1966555324282,1.1721022975334793e-11,2.8221150360464245e-13,180.0,5644.262309528025
N2,1_F_earth,1_M_earth,7000,1275315009330.1223,16458.350424015895,506.60098711650255,1525.599457161692,1.1721022975334793e-11,2.8221150360464245e-13,180.0,6583.13899501394
