file,T_inf,weighted_mass_loss_kg_s,species,Mdot_kg_s,lambda_j,v_th_m_s,effusion_velocity_m_s,n_exo_m3,exobase_altitude_km,exobase_radius_m,T_exo_K,exobase_index,jeans_valid,escape_regime,atmosphere_type,mass_case,flux_case
H2_atmosphere_10_M_earth_1000_F_earth.csv,3000,9915.619814071373,H,9887.700829991909,0.07181328611546259,7063.005707770424,1987.5389464012237,96294461.84066662,2106728.3253684803,2225228925.36848,2999.9563394234174,933,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,3000,9915.619814071373,O,0.00022970693534843164,1.1490125778474014,1765.751426942606,339.27649201225023,0.8190718425037714,2106728.3253684803,2225228925.36848,2999.9563394234174,933,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,3000,9915.619814071373,C,0.0,0.8617594333855509,2038.914123334559,452.3350056767479,0.0,2106728.3253684803,2225228925.36848,2999.9563394234174,933,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,3000,9915.619814071373,CH4,2.293997510661852e-10,1.1490125778474014,1765.751426942606,339.27649201225023,8.17976507721362e-07,2106728.3253684803,2225228925.36848,2999.9563394234174,933,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,3000,9915.619814071373,CO,0.0,2.010772011232952,1334.7826150993062,151.78060890651204,0.0,2106728.3253684803,2225228925.36848,2999.9563394234174,933,True,Jeans,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,3000,9915.619814071373,CO2,1.5393447179480928e-07,3.1597845890803535,1064.7881738551398,53.02151313856915,0.001277181832128763,2106728.3253684803,2225228925.36848,2999.9563394234174,933,True,Jeans,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,3000,9915.619814071373,O2,0.0,2.298025155694803,1248.5748078809395,116.69277174748163,0.0,2106728.3253684803,2225228925.36848,2999.9563394234174,933,True,Jeans,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,3000,9915.619814071373,N,0.0,1.005386005616476,1887.6676770932656,390.7374094774677,0.0,2106728.3253684803,2225228925.36848,2999.9563394234174,933,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,3000,9915.619814071373,NO,0.0,2.1543985834638772,1289.5225166445343,133.07520695937046,0.0,2106728.3253684803,2225228925.36848,2999.9563394234174,933,True,Jeans,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,3000,9915.619814071373,N2,0.0,2.010772011232952,1334.7826150993062,151.78060890651204,0.0,2106728.3253684803,2225228925.36848,2999.9563394234174,933,True,Jeans,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,3000,9915.619814071373,NH3,0.0,1.2208258639628637,1713.0305039692873,316.5750871272735,0.0,2106728.3253684803,2225228925.36848,2999.9563394234174,933,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,3000,9915.619814071373,NO2,0.0,3.303411161311279,1041.3833778868752,46.469212476366856,0.0,2106728.3253684803,2225228925.36848,2999.9563394234174,933,True,Jeans,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,3000,9915.619814071373,N2O,1.215039549442017e-11,3.1597845890803535,1064.7881738551398,53.02151313856915,1.0081084631477522e-07,2106728.3253684803,2225228925.36848,2999.9563394234174,933,True,Jeans,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,3000,9915.619814071373,H2S,0.0,2.4416517279257275,1211.2954857360921,102.33311991831268,0.0,2106728.3253684803,2225228925.36848,2999.9563394234174,933,True,Jeans,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,3000,9915.619814071373,S,0.0,2.298025155694803,1248.5748078809395,116.69277174748163,0.0,2106728.3253684803,2225228925.36848,2999.9563394234174,933,True,Jeans,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,3000,9915.619814071373,S2,0.0,4.596050311389606,882.875713471303,14.064910074257773,0.0,2106728.3253684803,2225228925.36848,2999.9563394234174,933,True,Jeans,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,3000,9915.619814071373,SO2,1.5795599361926577e-17,4.596050311389606,882.875713471303,14.064910074257773,3.3965719312701823e-13,2106728.3253684803,2225228925.36848,2999.9563394234174,933,True,Jeans,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,5000,7686.128233734367,OH,3.869752995337795e-07,0.4225754146964105,2211.5218009493988,581.6201190949264,0.00025212857334735934,3738697.418061356,3857198018.061356,4999.96761060454,999,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,5000,7686.128233734367,H2,7743.527937134878,0.04971475467016594,6447.6386178687935,1816.6707085722019,13729661.302859683,3738697.418061356,3857198018.061356,4999.96761060454,999,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,5000,7686.128233734367,H2O,1.0434663164129808e-09,0.4474327920314935,2149.212872622931,560.9902534415669,6.656988045190812e-07,3738697.418061356,3857198018.061356,4999.96761060454,999,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,5000,7686.128233734367,H,7644.9806831999995,0.02485737733508297,9118.337978670566,2571.454022224651,19152470.081491724,3738697.418061356,3857198018.061356,4999.96761060454,999,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,5000,7686.128233734367,O,0.00024433286109198796,0.39771803736132755,2279.5844946676416,603.8701786182042,0.16290915031128841,3738697.418061356,3857198018.061356,4999.96761060454,999,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,5000,7686.128233734367,C,0.0,0.29828852802099565,2632.2374432737197,715.3956391110294,0.0,3738697.418061356,3857198018.061356,4999.96761060454,999,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,5000,7686.128233734367,CH4,2.44006117737679e-10,0.39771803736132755,2279.5844946676416,603.8701786182042,1.6269129389204773e-07,3738697.418061356,3857198018.061356,4999.96761060454,999,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,5000,7686.128233734367,CO,0.0,0.6960065653823232,1723.2039044141213,411.0431890350062,0.0,3738697.418061356,3857198018.061356,4999.96761060454,999,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,5000,7686.128233734367,CO2,4.718534547297211e-07,1.0937246027436507,1374.6411721317247,271.9602376711265,0.0002540248562679083,3738697.418061356,3857198018.061356,4999.96761060454,999,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,5000,7686.128233734367,O2,0.0,0.7954360747226551,1611.9096544671984,368.51249127204807,0.0,3738697.418061356,3857198018.061356,4999.96761060454,999,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,5000,7686.128233734367,N,0.0,0.3480032826911616,2436.978332356721,654.3374546033932,0.0,3738697.418061356,3857198018.061356,4999.96761060454,999,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,5000,7686.128233734367,NO,0.0,0.7457213200524891,1664.773132624643,388.9218902103429,0.0,3738697.418061356,3857198018.061356,4999.96761060454,999,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,5000,7686.128233734367,N2,0.0,0.6960065653823232,1723.2039044141213,411.0431890350062,0.0,3738697.418061356,3857198018.061356,4999.96761060454,999,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,5000,7686.128233734367,NH3,0.0,0.4225754146964105,2211.5218009493988,581.6201190949264,0.0,3738697.418061356,3857198018.061356,4999.96761060454,999,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,5000,7686.128233734367,NO2,0.0,1.1434393574138169,1344.4255884566787,259.09178040011426,0.0,3738697.418061356,3857198018.061356,4999.96761060454,999,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,5000,7686.128233734367,N2O,3.724445878514341e-11,1.0937246027436507,1374.6411721317247,271.9602376711265,2.0050755578533138e-08,3738697.418061356,3857198018.061356,4999.96761060454,999,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,5000,7686.128233734367,H2S,0.0,0.845150829392821,1563.782062193206,349.58985923434176,0.0,3738697.418061356,3857198018.061356,4999.96761060454,999,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,5000,7686.128233734367,S,0.0,0.7954360747226551,1611.9096544671984,368.51249127204807,0.0,3738697.418061356,3857198018.061356,4999.96761060454,999,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,5000,7686.128233734367,S2,0.0,1.5908721494453102,1139.7922473338208,169.73044635017064,0.0,3738697.418061356,3857198018.061356,4999.96761060454,999,True,Jeans,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,5000,7686.128233734367,SO2,1.1391393708181188e-16,1.5908721494453102,1139.7922473338208,169.73044635017064,6.755605779377643e-14,3738697.418061356,3857198018.061356,4999.96761060454,999,True,Jeans,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,6000,7008.014322211408,OH,3.653162142300866e-07,0.2883202148635398,2422.6027670315652,659.9107754803425,0.00014062665284810018,4592564.443551249,4711065043.551249,5999.97110596013,1023,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,6000,7008.014322211408,H2,7062.280568174781,0.03392002527806351,7063.040097440087,1991.326195883005,7657824.292287677,4592564.443551249,4711065043.551249,5999.97110596013,1023,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,6000,7008.014322211408,H2O,9.886686177566178e-10,0.3052802275025716,2354.3466991466958,638.8335646790856,3.712986332395024e-07,4592564.443551249,4711065043.551249,5999.97110596013,1023,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,6000,7008.014322211408,H,6969.113019723425,0.016960012639031755,9988.647097384757,2817.3446250797547,10682437.637176955,4592564.443551249,4711065043.551249,5999.97110596013,1023,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,6000,7008.014322211408,O,0.0002298467261632325,0.2713602022245081,2497.1617743461893,682.7475027148694,0.09086383277567722,4592564.443551249,4711065043.551249,5999.97110596013,1023,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,6000,7008.014322211408,C,0.0,0.20352015166838103,2883.474045257632,798.6873432089027,0.0,4592564.443551249,4711065043.551249,5999.97110596013,1023,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,6000,7008.014322211408,CH4,2.2953935494043484e-10,0.2713602022245081,2497.1617743461893,682.7475027148694,9.074232168063336e-08,4592564.443551249,4711065043.551249,5999.97110596013,1023,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,6000,7008.014322211408,CO,0.0,0.4748803538928891,1887.6768681190886,488.4741606617835,0.0,4592564.443551249,4711065043.551249,5999.97110596013,1023,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,6000,7008.014322211408,CO2,5.077301408808744e-07,0.7462405561173971,1505.8452084226271,351.71534297448267,0.00014168431924595996,4592564.443551249,4711065043.551249,5999.97110596013,1023,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,6000,7008.014322211408,O2,0.0,0.5427204044490161,1765.7600243600218,446.59462852677126,0.0,4592564.443551249,4711065043.551249,5999.97110596013,1023,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,6000,7008.014322211408,N,0.0,0.23744017694644454,2669.5782282719833,734.9249197362981,0.0,4592564.443551249,4711065043.551249,5999.97110596013,1023,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,6000,7008.014322211408,NO,0.0,0.5088003791709527,1823.669111398711,466.6633536091873,0.0,4592564.443551249,4711065043.551249,5999.97110596013,1023,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,6000,7008.014322211408,N2,0.0,0.4748803538928891,1887.6768681190886,488.4741606617835,0.0,4592564.443551249,4711065043.551249,5999.97110596013,1023,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,6000,7008.014322211408,NH3,0.0,0.2883202148635398,2422.6027670315652,659.9107754803425,0.0,4592564.443551249,4711065043.551249,5999.97110596013,1023,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,6000,7008.014322211408,NO2,0.0,0.7801605813954609,1472.7456673793438,338.97101700393813,0.0,4592564.443551249,4711065043.551249,5999.97110596013,1023,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,6000,7008.014322211408,N2O,4.007628664464173e-11,0.7462405561173971,1505.8452084226271,351.71534297448267,1.1183463288787216e-08,4592564.443551249,4711065043.551249,5999.97110596013,1023,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,6000,7008.014322211408,H2S,0.0,0.5766404297270796,1713.0388446893137,428.01913143483654,0.0,4592564.443551249,4711065043.551249,5999.97110596013,1023,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,6000,7008.014322211408,S,0.0,0.5427204044490161,1765.7600243600218,446.59462852677126,0.0,4592564.443551249,4711065043.551249,5999.97110596013,1023,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,6000,7008.014322211408,S2,0.0,1.0854408088980323,1248.5808871730947,248.08966041595124,0.0,4592564.443551249,4711065043.551249,5999.97110596013,1023,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,6000,7008.014322211408,SO2,1.3853696782134955e-16,1.0854408088980323,1248.5808871730947,248.08966041595124,3.7679911328666123e-14,4592564.443551249,4711065043.551249,5999.97110596013,1023,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,7000,6519.0170787055185,OH,3.4520147779810145e-07,0.20858117373284327,2616.711440263167,724.1709067504188,8.626011035373694e-05,5463268.124073663,5581768724.073663,6999.97368534254,1043,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,7000,6519.0170787055185,H2,6570.253278379809,0.02453896161562862,7628.959265432944,2151.452226724505,4697294.254992903,5463268.124073663,5581768724.073663,6999.97368534254,1043,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,7000,6519.0170787055185,H2O,9.358328726567644e-10,0.22085065454065758,2542.9864218109815,702.2430165482228,2.2775384629275744e-07,5463268.124073663,5581768724.073663,6999.97368534254,1043,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,7000,6519.0170787055185,H,6482.2878944453205,0.01226948080781431,10788.977659967155,3043.287186116856,6552586.090668983,5463268.124073663,5581768724.073663,6999.97368534254,1043,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,7000,6519.0170787055185,O,0.00021683464812118303,0.19631169292502895,2697.2444149917887,748.0017830867754,0.055735695073818314,5463268.124073663,5581768724.073663,6999.97368534254,1043,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,7000,6519.0170787055185,C,0.0,0.1472337696937717,3114.509578131448,869.9491084464423,0.0,5463268.124073663,5581768724.073663,6999.97368534254,1043,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,7000,6519.0170787055185,CH4,2.1654467779160532e-10,0.19631169292502895,2697.2444149917887,748.0017830867754,5.566116040876439e-08,5463268.124073663,5581768724.073663,6999.97368534254,1043,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,7000,6519.0170787055185,CO,0.0,0.34354546261880065,2038.9251277789058,548.0861327623286,0.0,5463268.124073663,5581768724.073663,6999.97368534254,1043,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,7000,6519.0170787055185,CO2,5.118726808244165e-07,0.5398571555438296,1626.4995804380753,411.7868515678615,8.690888082753446e-05,5463268.124073663,5581768724.073663,6999.97368534254,1043,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,7000,6519.0170787055185,O2,0.0,0.3926233858500579,1907.239816358236,505.9643136974304,0.0,5463268.124073663,5581768724.073663,6999.97368534254,1043,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,7000,6519.0170787055185,N,0.0,0.17177273130940032,2883.4755683682242,802.7028072597356,0.0,5463268.124073663,5581768724.073663,6999.97368534254,1043,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,7000,6519.0170787055185,NO,0.0,0.3680844242344293,1969.7888122611043,526.1027823132795,0.0,5463268.124073663,5581768724.073663,6999.97368534254,1043,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,7000,6519.0170787055185,N2,0.0,0.34354546261880065,2038.9251277789058,548.0861327623286,0.0,5463268.124073663,5581768724.073663,6999.97368534254,1043,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,7000,6519.0170787055185,NH3,0.0,0.20858117373284327,2616.711440263167,724.1709067504188,0.0,5463268.124073663,5581768724.073663,6999.97368534254,1043,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,7000,6519.0170787055185,NO2,0.0,0.5643961171594583,1590.747971097042,399.23541200337286,0.0,5463268.124073663,5581768724.073663,6999.97368534254,1043,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,7000,6519.0170787055185,N2O,4.0403266677629805e-11,0.5398571555438296,1626.4995804380753,411.7868515678615,6.859914233113198e-09,5463268.124073663,5581768724.073663,6999.97368534254,1043,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,7000,6519.0170787055185,H2S,0.0,0.41716234746568653,1850.2944038185028,487.3985162923372,0.0,5463268.124073663,5581768724.073663,6999.97368534254,1043,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,7000,6519.0170787055185,S,0.0,0.3926233858500579,1907.239816358236,505.9643136974304,0.0,5463268.124073663,5581768724.073663,6999.97368534254,1043,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,7000,6519.0170787055185,S2,0.0,0.7852467717001158,1348.6222074958944,309.7100450353393,0.0,5463268.124073663,5581768724.073663,6999.97368534254,1043,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2_atmosphere_10_M_earth_1000_F_earth.csv,7000,6519.0170787055185,SO2,1.489224420179085e-16,0.7852467717001158,1348.6222074958944,309.7100450353393,2.3112782986028897e-14,5463268.124073663,5581768724.073663,6999.97368534254,1043,False,hydrodynamic_candidate,H2,10_M_earth,1000_F_earth
H2O_atmosphere_1_M_earth_1_F_earth.csv,200,11.972734694153573,OH,9.996847605837506e-52,127.82799415383295,441.81822821390915,4.905196941819787e-52,11257398067.159248,25636.09822345991,31948123.59685991,199.55931316231897,456,True,Jeans,H2O,1_M_earth,1_F_earth
H2O_atmosphere_1_M_earth_1_F_earth.csv,200,11.972734694153573,H2,0.07202093179433039,15.038587547509758,1288.1104174905433,0.0017152944884669587,1971380107075.1145,25636.09822345991,31948123.59685991,199.55931316231897,456,True,Jeans,H2O,1_M_earth,1_F_earth
H2O_atmosphere_1_M_earth_1_F_earth.csv,200,11.972734694153573,H2O,1.8357919471062645e-52,135.34728792758784,429.37013916351447,2.737115488241799e-55,3498953371526.8086,25636.09822345991,31948123.59685991,199.55931316231897,456,True,Jeans,H2O,1_M_earth,1_F_earth
H2O_atmosphere_1_M_earth_1_F_earth.csv,200,11.972734694153573,H,47.12536912755875,7.519293773754879,1821.6632222491962,2.375083918332052,1863185637268.1895,25636.09822345991,31948123.59685991,199.55931316231897,456,True,Jeans,H2O,1_M_earth,1_F_earth
H2O_atmosphere_1_M_earth_1_F_earth.csv,200,11.972734694153573,O,6.817090048158922e-50,120.30870038007806,455.41580556229906,8.775874764739813e-49,455899328.74248713,25636.09822345991,31948123.59685991,199.55931316231897,456,True,Jeans,H2O,1_M_earth,1_F_earth
H2O_atmosphere_1_M_earth_1_F_earth.csv,200,11.972734694153573,C,1.7669632182609124e-50,90.23152528505855,525.8688758692073,8.797594614144507e-36,1.5716746150609682e-05,25636.09822345991,31948123.59685991,199.55931316231897,456,True,Jeans,H2O,1_M_earth,1_F_earth
H2O_atmosphere_1_M_earth_1_F_earth.csv,200,11.972734694153573,CH4,3.926157597814544e-55,120.30870038007806,455.41580556229906,8.775874764739813e-49,2625.654935956537,25636.09822345991,31948123.59685991,199.55931316231897,456,True,Jeans,H2O,1_M_earth,1_F_earth
H2O_atmosphere_1_M_earth_1_F_earth.csv,200,11.972734694153573,CO,6.002022250847711e-90,210.5402256651366,344.2619898988541,7.52001801503001e-88,26767080.839270014,25636.09822345991,31948123.59685991,199.55931316231897,456,True,Jeans,H2O,1_M_earth,1_F_earth
H2O_atmosphere_1_M_earth_1_F_earth.csv,200,11.972734694153573,CO2,0.0,330.8489260452147,274.62606375410826,5.29924881749032e-140,0.0,25636.09822345991,31948123.59685991,199.55931316231897,456,True,Jeans,H2O,1_M_earth,1_F_earth
H2O_atmosphere_1_M_earth_1_F_earth.csv,200,11.972734694153573,O2,1.043079668817446e-102,240.61740076015613,322.02760437263584,6.959963742864221e-101,43978543.96063262,25636.09822345991,31948123.59685991,199.55931316231897,456,True,Jeans,H2O,1_M_earth,1_F_earth
H2O_atmosphere_1_M_earth_1_F_earth.csv,200,11.972734694153573,N,2.190456907456859e-46,105.2701128325683,486.85997512450894,2.7924227638721098e-42,526145.4634231293,25636.09822345991,31948123.59685991,199.55931316231897,456,True,Jeans,H2O,1_M_earth,1_F_earth
H2O_atmosphere_1_M_earth_1_F_earth.csv,200,11.972734694153573,NO,4.0580579042344325e-99,225.57881321264637,332.5886796678105,2.2902770235121308e-94,55461.20363392307,25636.09822345991,31948123.59685991,199.55931316231897,456,True,Jeans,H2O,1_M_earth,1_F_earth
H2O_atmosphere_1_M_earth_1_F_earth.csv,200,11.972734694153573,N2,1.1799589120128301e-89,210.5402256651366,344.2619898988541,7.52001801503001e-88,52622356.707197584,25636.09822345991,31948123.59685991,199.55931316231897,456,True,Jeans,H2O,1_M_earth,1_F_earth
H2O_atmosphere_1_M_earth_1_F_earth.csv,200,11.972734694153573,NH3,5.758484074731797e-55,127.82799415383295,441.81822821390915,4.905196941819787e-52,6484598.950453058,25636.09822345991,31948123.59685991,199.55931316231897,456,True,Jeans,H2O,1_M_earth,1_F_earth
H2O_atmosphere_1_M_earth_1_F_earth.csv,200,11.972734694153573,NO2,0.0,345.8875135927244,268.5895889438546,1.5945362520337638e-146,0.0,25636.09822345991,31948123.59685991,199.55931316231897,456,True,Jeans,H2O,1_M_earth,1_F_earth
H2O_atmosphere_1_M_earth_1_F_earth.csv,200,11.972734694153573,N2O,0.0,330.8489260452147,274.62606375410826,5.29924881749032e-140,0.0,25636.09822345991,31948123.59685991,199.55931316231897,456,True,Jeans,H2O,1_M_earth,1_F_earth
H2O_atmosphere_1_M_earth_1_F_earth.csv,200,11.972734694153573,H2S,7.10030881298507e-109,255.6559883076659,312.4126652218808,2.1110091416869383e-107,92894184.9398672,25636.09822345991,31948123.59685991,199.55931316231897,456,True,Jeans,H2O,1_M_earth,1_F_earth
H2O_atmosphere_1_M_earth_1_F_earth.csv,200,11.972734694153573,S,1.9553989942699622e-103,240.61740076015613,322.02760437263584,6.959963742864221e-101,8244394.287501813,25636.09822345991,31948123.59685991,199.55931316231897,456,True,Jeans,H2O,1_M_earth,1_F_earth
H2O_atmosphere_1_M_earth_1_F_earth.csv,200,11.972734694153573,S2,0.0,481.23480152031226,227.70790278114953,3.1146763144863953e-205,0.0,25636.09822345991,31948123.59685991,199.55931316231897,456,True,Jeans,H2O,1_M_earth,1_F_earth
H2O_atmosphere_1_M_earth_1_F_earth.csv,200,11.972734694153573,SO2,0.0,481.23480152031226,227.70790278114953,3.1146763144863953e-205,0.0,25636.09822345991,31948123.59685991,199.55931316231897,456,True,Jeans,H2O,1_M_earth,1_F_earth
H2O_atmosphere_1_M_earth_1_F_earth.csv,300,97.45685778257966,OH,2.6675207761528204e-32,82.44547666396531,540.82690655476,1.991776411395872e-32,6909378520.305394,26745.86813343671,33057893.50683671,299.0207462646724,461,True,Jeans,H2O,1_M_earth,1_F_earth
H2O_atmosphere_1_M_earth_1_F_earth.csv,300,97.45685778257966,H2,8.051564639715785,9.699467842819447,1576.7678377794,0.2918096415197189,1209960888468.3723,26745.86813343671,33057893.50683671,299.0207462646724,461,True,Jeans,H2O,1_M_earth,1_F_earth
H2O_atmosphere_1_M_earth_1_F_earth.csv,300,97.45685778257966,H2O,7.068730111136124e-32,87.29521058537503,525.5892792597999,1.6038009225791465e-34,2147529395740.5618,26745.86813343671,33057893.50683671,299.0207462646724,461,True,Jeans,H2O,1_M_earth,1_F_earth
