Dominant_spec,Instellation,Planet_mass,T_inf,Lim_flux[1/cm^2_s],Lim_flux[kg/s],Homopause_alt[km],Exobase_alt[km],Homopause_pressure[bar],Exobase_pressure[bar],Homopause_temp[K],Exobase_temp[K]
N2,1_F_earth,10_M_earth,2000,84458230900.78703,511680.1931244939,9789.721898217867,51213.75033264519,1.4369868840899998e-08,5.587735512986413e-15,142.57758102466397,1999.9710766920925
N2,1_F_earth,10_M_earth,3000,118867704046.62334,906645.3924058046,9789.721898217867,71925.75097772147,1.4369868840899998e-08,5.587735512986413e-15,142.57758102466397,2999.955504947285
N2,1_F_earth,10_M_earth,5000,258768590910.8493,3045835.3076584325,9789.721898217867,118057.42248677317,1.4369868840899998e-08,2.7668614625395834e-15,142.57758102466397,4999.955351504358
N2,1_F_earth,10_M_earth,6000,378526183276.5961,5308438.374254376,9789.721898217867,139710.9592542353,1.4369868840899998e-08,2.7668614625395834e-15,142.57758102466397,5999.946159696072
N2,1_F_earth,10_M_earth,7000,556824054139.2837,9173497.723127391,9789.721898217867,161364.49602169747,1.4369868840899998e-08,2.7668614625395834e-15,142.57758102466397,6999.936967887785
N2,1000_F_earth,1_M_earth,200,2643286657.2554293,31.305572196169752,1147.6672796229022,1196.42195683692,4.893900918477489e-11,2.8825053029682304e-13,703.619,210.7075056748621
N2,1000_F_earth,1_M_earth,300,2589511771.800005,30.858466994035787,1147.6672796229022,1219.6022788000637,4.893900918477489e-11,2.8825053029682304e-13,703.619,308.58139334096245
N2,1000_F_earth,1_M_earth,500,2535720302.068306,30.590832225180336,1147.6672796229022,1265.962922726351,4.893900918477489e-11,2.8825053029682304e-13,703.619,504.32916867316317
N2,1000_F_earth,1_M_earth,1000,2493891864.715018,31.014139478998203,1147.6672796229022,1381.8645325420696,4.893900918477489e-11,2.8825053029682304e-13,703.619,993.6986070036648
N2,1000_F_earth,1_M_earth,2000,2506394693.5042443,33.07726827349004,1147.6672796229022,1613.6677521735066,4.893900918477489e-11,2.8825053029682304e-13,703.619,1972.4374836646684
N2,1000_F_earth,1_M_earth,3000,2556453158.689486,35.74142699272125,1147.6672796229022,1845.4709718049437,4.893900918477489e-11,2.8825053029682304e-13,703.619,2951.176360325672
N2,1000_F_earth,1_M_earth,5000,2705327421.0990753,42.246682056379406,1147.6672796229022,2309.077411067818,4.893900918477489e-11,2.8825053029682304e-13,703.619,4908.654113647679
N2,1000_F_earth,1_M_earth,6000,2797463279.2506285,46.067601163558116,1147.6672796229022,2540.8806306992547,4.893900918477489e-11,2.8825053029682304e-13,703.619,5887.392990308682
N2,1000_F_earth,1_M_earth,7000,2899970268.5053887,50.290603312648955,1147.6672796229022,2772.6838503306917,4.893900918477489e-11,2.8825053029682304e-13,703.619,6866.131866969686
N2,1000_F_earth,10_M_earth,200,271474493.37191385,996.9534111861277,9771.958199181472,13632.970105650878,7.713663412358e-09,9.171074642291175e-15,137.98404514003937,199.99776708036467
N2,1000_F_earth,10_M_earth,300,275410324.87843275,1041.1765159971994,9771.958199181472,15563.447307348337,7.713663412358e-09,9.171074642291175e-15,137.98404514003937,299.9941665236364
N2,1000_F_earth,10_M_earth,500,286215104.9954939,1145.2440383139694,9771.958199181472,19424.401710743252,7.713663412358e-09,9.171074642291175e-15,137.98404514003937,499.98696541017983
N2,1000_F_earth,10_M_earth,1000,324413140.93103397,1486.1326262398086,9771.958199181472,29076.787719230546,7.713663412358e-09,9.171074642291175e-15,137.98404514003937,999.9689626265384
N2,1000_F_earth,10_M_earth,2000,443058463.4729498,2595.376416639503,9771.958199181472,48381.55973620514,7.713663412358e-09,9.171074642291175e-15,137.98404514003937,1999.9329570592556
N2,1000_F_earth,10_M_earth,3000,658629634.9479594,4945.756857335773,9771.958199181472,70444.65944107145,7.713663412358e-09,4.636371262806332e-15,137.98404514003937,2999.938218252073
N2,1000_F_earth,10_M_earth,5000,1394885021.1913095,15439.061174846493,9771.958199181472,110893.10285759465,7.713663412358e-09,4.636371262806332e-15,137.98404514003937,4999.895044664713
N2,1000_F_earth,10_M_earth,6000,2151602475.8245764,29459.07517498495,9771.958199181472,136633.66542130962,7.713663412358e-09,2.343884367427429e-15,137.98404514003937,5999.924132876219
N2,1000_F_earth,10_M_earth,7000,3192567142.339796,51256.83211460975,9771.958199181472,157777.27951867718,7.713663412358e-09,2.343884367427429e-15,137.98404514003937,6999.911190720421
