Filename,Element,Planet mass,Earth Flux,r_min [m],r_cap [m],r_gi [m],Cap mass [kg],Total impactor mass [kg]/s,Differential power law index q,Mass loss rate [kg/s]
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.762124248496994,116550.43746967478
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.7679358717434868,117675.24585026568
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.77374749498998,118811.2215754699
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.779559118236473,119958.46108436526
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.785370741482966,121117.06121391368
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.791182364729459,122287.11918896898
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.7969939879759522,123468.73261193818
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.802805611222445,124661.99945208925
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.808617234468938,125867.01803450198
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.8144288577154306,127083.88702865361
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.8202404809619237,128312.70543663719
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.826052104208417,129553.57258100393
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.83186372745491,130806.5880922271
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.837675350701403,132071.85189578027
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.843486973947896,133349.4641988248
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.849298597194389,134639.52547650295
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.855110220440882,135942.13645782848
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.860921843687375,137257.39811117333
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.8667334669338675,138585.4116293413
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.8725450901803606,139926.2784142277
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.8783567134268537,141280.10006105626
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.884168336673347,142646.9783421919
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.88997995991984,144027.01519052172
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.895791583166333,145420.31268240183
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.9016032064128257,146826.97302016357
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.9074148296593187,148247.09851417635
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.9132264529058114,149680.79156446096
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.9190380761523045,151128.15464185106
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.9248496993987976,152589.29026869682
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.9306613226452907,154064.30099910832
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.9364729458917838,155553.2893987341
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.942284569138277,157056.3580240708
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.9480961923847695,158573.60940130134
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.9539078156312626,160105.146004658
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.9597194388777557,161651.07023430555
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.9655310621242483,163211.48439374458
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.9713426853707414,164786.49066672943
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.9771543086172345,166376.19109369878
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.9829659318637276,167980.68754771753
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.9887775551102207,169600.0817099264
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,2.994589178356714,171234.47504449807
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.0004008016032064,172883.9687730973
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.0062124248496995,174548.6638488452
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.012024048096192,176228.66092978287
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.0178356713426853,177924.06035183877
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.0236472945891784,179634.9621012926
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.0294589178356714,181361.46578674135
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.0352705410821645,183103.67061056272
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.0410821643286576,184861.67533987833
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.0468937875751503,186635.57827701684
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.0527054108216434,188425.47722947723
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.058517034068136,190231.46947939243
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.064328657314629,192053.6517524978
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.070140280561122,193892.12018660145
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.0759519038076153,195746.97029956328
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.0817635270541084,197618.29695678124
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.0875751503006015,199506.1943381902
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.0933867735470946,201410.75590477546
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.099198396793587,203332.0743646037
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.1050100200400803,205270.24163837844
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.1108216432865734,207225.34882451934
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.116633266533066,209197.4861637747
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.122444889779559,211186.7430033716
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.1282565130260522,213193.20776070486
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.1340681362725453,215216.9678865785
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.139879759519038,217258.10982799888
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.145691382765531,219316.7189905325
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.151503006012024,221392.87970023078
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.1573146292585172,223486.67516513338
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.16312625250501,225598.1874363579
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.168937875751503,227727.49736878372
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.174749498997996,229874.6845813396
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.180561122244489,232039.82741690628
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.186372745490982,234223.00290184325
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.192184368737475,236424.2867051522
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.197995991983968,238643.75309728575
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.203807615230461,240881.47490861727
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.209619238476954,243137.52348758152
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.215430861723447,245411.9686585009
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.22124248496994,247704.8786791108
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.227054108216433,250016.32019779633
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.232865731462926,252346.35821055924
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.2386773547094188,254695.05601772608
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.244488977955912,257062.47518041785
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.250300601202405,259448.67547679256
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.256112224448898,261853.7148580838
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.2619238476953907,264277.6494044474
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.2677354709418838,266720.5332806396
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.273547094188377,269182.4186915397
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.27935871743487,271663.3558375433
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.2851703406813626,274163.3928698403
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.2909819639278557,276682.57584560255
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.296793587174349,279220.94868309837
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.302605210420842,281778.5531167594
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.3084168336673345,284355.4286522204
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.3142284569138276,286951.61252135376
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.3200400801603207,289567.13963732374
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.325851703406814,292202.04254968424
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.3316633266533064,294856.3513995439
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.3374749498997995,297530.09387482423
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.3432865731462926,300223.29516563565
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.3490981963927857,302935.9779197972
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.354909819639279,305668.1621985292
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.3607214428857715,308419.86543234176
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.3665330661322646,311191.1023771512
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.3723446893787576,313981.8850706473
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.3781563126252507,316792.2227889449
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.3839679358717434,319622.12200354633
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.3897795591182365,322471.5863386433
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.3955911823647296,325340.61652879027
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.4014028056112227,328229.2103769777
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.4072144288577153,331137.36271313555
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.4130260521042084,334065.0653531019
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.4188376753507015,337012.3070580797
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.4246492985971946,339979.0734946232
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.4304609218436872,342965.3471951783
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.4362725450901803,345971.10751921346
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.4420841683366734,348996.3306149692
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.4478957915831665,352040.98938186467
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.453707414829659,355105.0534335884
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.4595190380761522,358188.48906191124
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.4653306613226453,361291.2592012483
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.4711422845691384,364413.32339401095
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.4769539078156315,367554.6377567759
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.482765531062124,370715.1549473068
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.4885771543086173,373894.8241324645
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.4943887775551103,377093.5909570327
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.5002004008016034,380311.3975135008
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.506012024048096,383548.1823128298
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.511823647294589,386803.88025624026
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.5176352705410823,390078.4226080492
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.5234468937875754,393371.73696959554
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.529258517034068,396683.7472542827
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.535070140280561,400014.3736637702
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.540881763527054,403363.5326653482
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.5466933867735473,406731.1369705274
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.55250501002004,410117.0955148737
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.558316633266533,413521.3134391191
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.564128256513026,416943.6920715809
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.569939879759519,420384.1289119172
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.575751503006012,423842.5176162502
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,532051.0690185683,4070755.4565970786,34658648.880267344,5.043189975946159e+22,10000000,3.581563126252505,427318.74798368535
