file,T_inf,atmosphere_type,mass_case,flux_case,dominant_species,second_species,dominant_Mdot,second_Mdot,dominant_to_second_ratio,log10_ratio
H2O_atmosphere_10_M_earth_1_F_earth.csv,500,H2O,10_M_earth,1_F_earth,H,H2,61.27366163073687,1.1762744339905638,52.091297625897745,1.7167651761070626
H2O_atmosphere_10_M_earth_1_F_earth.csv,1000,H2O,10_M_earth,1_F_earth,H,H2,745.1291274302108,426.5279868934705,1.746964209446622,0.24228400755931404
H2O_atmosphere_10_M_earth_1_F_earth.csv,2000,H2O,10_M_earth,1_F_earth,H2,H,4947.663232980829,1720.636534752569,2.8754842368218765,0.45871099117212305
H2O_atmosphere_10_M_earth_1_F_earth.csv,3000,H2O,10_M_earth,1_F_earth,H2,H,8896.563778563588,1914.207887874441,4.647647643142061,0.667233195019172
H2O_atmosphere_10_M_earth_1_F_earth.csv,4000,H2O,10_M_earth,1_F_earth,H2,H,10547.149636214885,1840.4993037665488,5.730591483860022,0.7581994500510246
H2O_atmosphere_10_M_earth_1_F_earth.csv,5000,H2O,10_M_earth,1_F_earth,H2,H,11069.883637708344,1734.7032569403991,6.3814278283151245,0.8049178618842525
H2O_atmosphere_10_M_earth_1_F_earth.csv,6000,H2O,10_M_earth,1_F_earth,H2,H2O,11127.666277196233,7264.518241100524,1.5317831008034564,0.18519727391730256
H2O_atmosphere_10_M_earth_1_F_earth.csv,7000,H2O,10_M_earth,1_F_earth,H2O,H2,19603.74419398201,10877.230030894283,1.8022735694935255,0.2558207137816992
H2O_atmosphere_1_M_earth_1000_F_earth.csv,200,H2O,1_M_earth,1000_F_earth,H,H2,4.613765649734122e-06,1.2276217709497443e-16,37582957217.879105,10.57499094960372
H2O_atmosphere_1_M_earth_1000_F_earth.csv,300,H2O,1_M_earth,1000_F_earth,H,H2,0.0012229305832627,1.3056944475794308e-11,93661314.52345814,7.971560248751186
H2O_atmosphere_1_M_earth_1000_F_earth.csv,500,H2O,1_M_earth,1000_F_earth,H,H2,0.2603531721386647,1.0633809741284867e-06,244835.27397322666,5.388873987772263
H2O_atmosphere_1_M_earth_1000_F_earth.csv,1000,H2O,1_M_earth,1000_F_earth,H,H2,24.77166103883073,0.0217240809312088,1140.2858016075504,3.057013716691544
H2O_atmosphere_1_M_earth_1000_F_earth.csv,2000,H2O,1_M_earth,1000_F_earth,H,H2,223.36086819902408,4.018551798478978,55.582428546414704,1.7449375183547244
H2O_atmosphere_1_M_earth_1000_F_earth.csv,3000,H2O,1_M_earth,1000_F_earth,H,H2,408.8743473093517,20.81282386754699,19.645308580490184,1.2932588549218935
H2O_atmosphere_1_M_earth_1000_F_earth.csv,4000,H2O,1_M_earth,1000_F_earth,H,H2,507.7986570684485,43.38731338238768,11.703851137152467,1.0683287893027986
H2O_atmosphere_1_M_earth_1000_F_earth.csv,5000,H2O,1_M_earth,1000_F_earth,H,H2,559.9017302914091,64.67984444454125,8.65651015551666,0.9373428428638252
H2O_atmosphere_1_M_earth_1000_F_earth.csv,6000,H2O,1_M_earth,1000_F_earth,H,H2,574.3368374118387,80.77303920023591,7.1105017602229985,0.8519002482694736
H2O_atmosphere_1_M_earth_1000_F_earth.csv,7000,H2O,1_M_earth,1000_F_earth,H,H2,581.2315292924417,93.48750208847368,6.2172110315064595,0.7935956089257086
H2O_atmosphere_1_M_earth_1_F_earth.csv,200,H2O,1_M_earth,1_F_earth,H,H2,47.12536912755875,0.0720209317943303,654.3287896098644,2.815796029107219
H2O_atmosphere_1_M_earth_1_F_earth.csv,300,H2O,1_M_earth,1_F_earth,H,H2,375.69694126371263,8.051564639715785,46.66135814280372,1.668957375378035
H2O_atmosphere_1_M_earth_1_F_earth.csv,500,H2O,1_M_earth,1_F_earth,H,H2,1576.190506172217,267.76361336949907,5.886499985332812,0.7698571472724431
