Filename,Element,Planet mass,Earth Flux,r_min [m],r_cap [m],r_gi [m],Cap mass [kg],Differential power law index q,Total impactor mass [kg/s],Mass loss rate [kg/s]
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,84694598083.1461,2591748119.615283
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,89104533248.21541,2726696999.831625
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,93744087876.63019,2868672488.896957
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,98625217948.68805,3018040452.99585
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,103760501976.69139,3175185808.4788766
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,109163173419.3617,3340513513.779439
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,114847154784.02913,3514449612.9783874
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,120827093504.47784,3697442333.705658
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,127118399686.90302,3889963242.208194
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,133737285821.24977,4092508458.5607176
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,140700808560.26865,4305599935.150909
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,148026912673.95102,4529786801.733614
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,155734477292.61353,4765646780.52023
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,163843364557.79846,5013787674.949925
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,172374470806.362,5274848935.979189
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,181349780419.64954,5549503309.925996
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,190792422476.52652,5838458572.115039
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,200726730356.25684,6142459350.791548
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,211178304444.82422,6462289046.003888
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,222174078106.28915,6798771848.399854
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,233742387089.18222,7152774863.138855
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,245913042546.80515,7525210344.39367
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,258717407859.59293,7917038046.199469
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,272188479457.51852,8329267695.708534
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,286360971850.8122,8762961595.224072
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,301271407088.11707,9219237359.718435
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,316958208872.6122,9699270796.890306
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,333461801578.63696,10204298937.182621
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,350824714423.9796,10735623221.569487
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,369091691066.2782,11294612855.326954
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,388309804905.9609,11882708336.430155
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,408528580392.85657,12501425167.669397
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,429800120649.07983,13152357762.051214
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,452179241737.0702,13837183551.54845
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,475723613918.78894,14557667309.787514
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,500493910270.09534,15315665699.81219
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,526553963033.2756,16113132058.643494
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,553970928110.64,16952121430.96519
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,582815458123.084,17834795864.906628
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,613161884479.5793,18763429983.569992
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,645088408926.7712,19740416846.659283
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,678677305072.3315,20768274117.317165
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,714015130401.3418,21849650550.060177
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,751192949332.0984,22987332816.53238
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,790306567886.1364,24184252686.66693
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,831456780577.2081,25443494583.76116
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,874749630155.4434,26768303532.934353
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,920296680876.0428,28162093523.45119
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,968215305996.7096,29628456306.46027
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,1018628990244.6886,31171170650.819134
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,1071667648032.8644,32794212080.85784
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,1127467958244.9473,34501763121.17495
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,1186173716452.4792,36298224074.86637
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,1247936205471.3115,38188224362.96234
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,1312914585212.4653,40176634454.29372
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,1381276302832.0095,42268578416.53069
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,1453197524236.8955,44469447120.737236
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,1528863588058.7295,46784912133.46929
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,1608469483265.3618,49220940332.21621
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,1692220351641.0425,51783809281.84774
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,1780332016430.1194,54480123411.694305
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,1873031538506.4424,57316831034.94418
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,1970557801501.8044,60301242254.21927
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,2073162127401.2354,63441047799.46999
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,2181108924191.5244,66744338846.734535
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,2294676367231.941,70219627868.83437
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,2414157116103.023,73875870571.73793
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,2539859068780.729,77722488973.12148
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,2672106155079.438,81769395682.6001
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,2811239171408.467,86027019446.19785
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,2957616658993.2563,90506332020.88474
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,3111615827824.363,95218876448.43495
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,3273633528715.2476,100176796801.46751
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,3444087275973.823,105392869478.32344
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,3623416323323.15,110880536127.42589
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,3812082795843.888,116653938285.96776
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,4010572880855.496,122727953822.18982
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,4219398080805.024,129118235275.15979
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,4439096531392.185,135841250190.85338
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,4670234388327.35,142914323558.47858
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,4913407286296.377,150355682456.40857
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,5169241873891.614,158184503022.7636
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,5438397428464.8125,166420959871.69116
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,5721567555063.264,175086278082.68582
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,6019481973827.287,184202787896.92374
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,6332908400455.128,193793982261.56284
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,6662654524581.163,203884577370.2979
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,7009570091165.632,214500576356.18234
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,7374549090259.562,225669336300.8499
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,7758532060787.844,237419638732.81818
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,8162508514287.236,249781763796.54465
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,8587519484845.18,262787568283.36722
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,9034660211810.535,276470567725.41174
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,9505082962189.512,290866022764.0204
N2_atmosphere_1_M_earth_1000_F_earth.csv,N2,1_M,1000_F,33026.80795034518,374743.8539431502,1418533.8865205906,2.6530022571752505e+19,3.0,10000000000000.0,306011030015.2698
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,100.0,2.2900536582467126
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,105.20686710236228,2.4092937088044044
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,110.6848488549412,2.5347424303274253
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,116.44806183726867,2.6667231000617653
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,122.5113576604119,2.8055758278699767
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,128.8903612390893,2.951658432683167
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,135.60151105656334,3.105347364588649
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,142.66210152607368,3.2670386749294895
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,150.09032755797367,3.4371490369158497
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,157.90533144741758,3.616116819378183
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,166.1272522034293,3.804403216429375
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,174.77727744646808,4.002493435946849
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,183.8776980082327,4.210897949937375
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,193.45196537440464,4.4301538100067175
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,203.52475211835778,4.660826031324006
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,214.12201548157293,4.903509048647353
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,225.27106426459804,5.15882824816273
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,237.00062920093305,5.427441579083694
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,249.34093699518803,5.710041249164934
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,262.3237882163124,6.00735550849902
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,275.982639246618,6.320150526193004
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,290.3526884977814,6.649232364761125
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,305.4709671159968,6.995449057321498
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,321.3764344100279,7.359692792949691
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,338.11007824806853,7.742902215820716
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,355.7150206821386,8.146064844064364
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,374.23662907219807,8.570219614567053
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,393.72263299634835,9.016459560278154
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,414.2232472483898,9.485934626920075
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,435.791301239703,9.97985463636077
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,458.4823751389096,10.499492404285016
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,482.3549431001467,11.04618702019876
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,507.4705239490466,11.6213472982189
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,533.8938397147356,12.226455407541142
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,561.6929824163809,12.863070691941395
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,590.9395895340971,13.532833688153698
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,621.7090286163827,14.237470353479575
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,654.0805914998259,14.9787965135235
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,688.137698641567,15.758722541515944
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,723.9681140910877,16.579258281282687
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,761.6641716552892,17.442518226546472
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,801.3230128396887,18.350726969908063
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,843.0468371788967,19.30622493554853
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,886.9431656014714,20.311474410425692
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,933.1251175078249,21.36906588950688
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,981.7117022752193,22.481724751389734
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,1032.8281259410296,23.652318281513512
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,1086.6061138545979,24.883863061059657
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,1143.1842501291503,26.179532740582857
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,1202.708334768512,27.542666218404428
N2_atmosphere_10_M_earth_1_F_earth.csv,N2,10_M,1_F,340328.72146383877,5242203.772124128,21737815.237122018,5.3496870874683604e+22,3.0,1265.3317593889428,28.976776244843975
