Filename,Element,Planet mass,Earth Flux,Planet radius,Planet mass [kg],Atmospheric mass [kg],Height [m],Density [kg/m^3],Temperature [K],MMW [g/mol],Effective scale height h [m]
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,7535027.664805839,15.672588208281288,778.0924240348447,18.50961181898604,1392919.435388365
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,8311895.809510884,9.836090239251911,670.7032920613854,18.508207413650894,1215613.866467086
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,8983224.714843927,6.2133789903058885,574.4379279851935,18.50837887033736,1052180.7698904916
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,9559400.991901804,3.954263869696161,488.3446345058189,18.508682711838627,902575.1594887084
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,10050097.51741274,2.4531813937456537,425.8696675083084,18.50869625394257,793149.8025301516
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,10478673.563001389,1.4171171884889724,398.8545964795232,18.508696695272263,747797.6240940874
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,10880599.580996027,0.804763976154742,379.9844524536075,18.508696781867872,716865.6959735532
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,11263989.994669309,0.4557374076194949,363.0226010015958,18.5086968154245,688930.933865622
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,11630704.079155996,0.2573933659079171,347.7482705932004,18.5086968306612,663679.1377857698
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,11982389.66330609,0.1450583391825616,333.8363421649309,18.508696831733257,640576.5470815428
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,12320375.330938824,0.0815845384264644,321.13115274300344,18.50869679652892,619393.7627795705
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,12645839.6938697,0.0457830030411481,309.59932462537785,18.508696606289387,600126.2773013486
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,12959934.107618067,0.0256563282743202,298.898503443442,18.50869566356584,582162.4319552614
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,13263468.297234988,0.0143609541607071,288.9008529008274,18.5086909609192,565291.6571928809
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,13557126.418774046,0.0080275155837583,279.61756869350586,18.50866993356263,549569.1447215857
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,13841607.801022468,0.0044778928012456,271.1965002967637,18.50859215341957,535319.3122314707
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,14117766.336605148,0.0024885846643554,264.0059684585057,18.508353769745483,523309.67704903585
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,14386836.491137564,0.0013821915391611,257.15629592966513,18.507724757755888,511820.2230849752
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,14649153.110809404,0.0007670439902653,250.6825697650501,18.506234633387862,500947.5651492071
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,14905094.5574997,0.0004253944833089,244.50705219871105,18.50303250681375,490571.91301550064
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,15154972.072869876,0.0002357492891283,238.61925046451148,18.497010864221924,480710.4120606688
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,15399100.579801748,0.0001305425073253,233.0187502026116,18.487343694137653,471390.7218812938
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,15637804.162774846,7.222005252582509e-05,227.70512521367945,18.473463062741487,462632.59185427753
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,15871412.145389063,3.99111466892601e-05,222.67793714733696,18.453345790865807,454490.8829300371
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,16100276.893823875,2.203825348106296e-05,217.7945158154167,18.42102757230904,446821.77636145515
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,16324673.914826386,1.216598892950561e-05,213.1446581771509,18.39490811069024,439364.45367296296
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,16544744.4457871,6.715249407913114e-06,208.71473780537403,18.377102212219107,432056.74031651806
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,16760596.556275263,3.706799617203861e-06,204.4133621278266,18.363530134033613,424820.0684472056
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,16972297.462052435,2.0449524699143142e-06,200.3268053587043,18.350845497803743,417920.1303339744
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,17180045.208209105,1.127555859315538e-06,196.4122100487404,18.33691862476613,411323.3745274066
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,17384018.727603707,6.215620477322027e-07,192.59382908150693,18.32030416381728,404907.4368123474
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,17584334.215323284,3.42426811007969e-07,188.9209522308164,18.29952110788105,398809.92871272255
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,17781174.24477425,1.884658143512185e-07,185.43728519201227,18.27290083478072,393161.1406217665
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,17974783.453248724,1.0366131454385825e-07,182.05716351195807,18.238467741921,387822.97563955415
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,18165336.04835108,5.6978373746863816e-08,178.75781824381232,18.19386527949868,382794.85903163033
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,18353004.08783497,3.1279591329338875e-08,175.6111271574203,18.13631266621057,378286.6191864303
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,18538060.48890721,1.7149059808320467e-08,172.5915223033236,18.062658954256445,374308.2956255172
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,18720780.48320904,9.387286468145477e-09,169.702981244422,17.969560894814098,370937.7560644874
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,18901474.71155905,5.132507827076321e-09,166.84117195919978,17.853640597346917,368017.5162022595
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,19080374.51954709,2.800730510840356e-09,164.09453299153773,17.711093862327548,365822.9566007473
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,19257842.83014236,1.524360010960244e-09,161.50115533241373,17.535943787985566,364576.27564325323
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,19434347.107987743,8.27456179852057e-10,158.94828521533526,17.316209392208442,364298.2698860347
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,19610361.05128944,4.4674534728630584e-10,156.61643016868436,17.02689080490385,365985.3737817399
H2O_atmosphere_10_M_earth_1_F_earth.csv,H2O,10_M,1_F,118500600.0,5.972043965000001e+25,1.5379066945500252e+26,19786835.01796697,2.400351050838178e-10,153.94719440634057,16.62151272808736,369464.01024837024
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,0.0,30.823171954716564,2783.5231372,29.89068798083981,2727755.8021882907
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,1559555.4441876211,19.449326375220767,2527.2943237678014,30.281616707561973,2509458.5793562215
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,2964186.534989262,12.178118301744592,2298.1839247683147,30.488676237188177,2319810.2431050427
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,4238445.885107295,7.609689722627401,2085.708201803159,30.573771890662503,2143756.6225729915
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,5396315.811278518,4.752537957643673,1890.087419520351,30.59785159769085,1977959.585830913
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,6448586.6635698965,2.97228206024856,1709.727620971283,30.60943560368411,1819047.07439458
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,7403233.655514074,1.863332575850932,1543.2948771462911,30.628983963225902,1666094.7566580286
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,8266981.524512523,1.1714869368476966,1389.624886491658,30.660784175415586,1519274.3304320716
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,9046020.218183069,0.7386508201157268,1247.7346735275771,30.694783782404173,1379434.3632925025
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,9746442.415342843,0.4667320861850108,1116.8459792897263,30.69863172441461,1248172.034946694
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,10374683.366018591,0.2951861601754972,996.2833585443992,30.626112181780226,1127030.6803525337
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,10937535.180542191,0.1876664829737571,885.5057060358637,30.60173187994276,1011289.0814169003
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,11439080.487727305,0.1198569447889622,784.0326066261213,30.5999121664477,902408.1292993884
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,11883872.458647888,0.0768640155607329,691.379742982217,30.599723183869685,801228.4588043382
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,12276646.82486984,0.0494967806912608,607.1514698604375,30.59896288262676,707880.8919614983
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,12622000.950493142,0.0319219146578291,530.8776476043203,30.512022829938427,623999.1743876308
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,12925155.29617563,0.0207369596829578,462.0706809484143,30.506757518897206,545731.2093108858
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,13189311.996573698,0.0135332229441352,400.3622772494493,30.50365403984837,474801.1521925508
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,13418402.29653639,0.0088738542702388,345.2925550778093,30.50365720712124,410918.30124787
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,13616121.782602867,0.0058468926227133,296.360696775622,30.503737557699168,353743.60266192013
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,13785925.857573405,0.0037700481789635,259.9228454184055,30.50377640281893,311048.0844064148
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,13934930.60685828,0.0021913546996367,252.8844898552492,30.503667232853104,303308.5382325501
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,14079968.02233453,0.0012686740013096,247.0171345783885,30.50346859734005,296922.47294661496
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,14221704.95345226,0.0007337410746232,241.52730152699945,30.50254615824544,290953.39697809855
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,14360356.9352874,0.0004231585952267,236.1584219879537,30.41505195968116,285900.61718677805
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,14496375.240773004,0.0001728797445695,231.0560428295313,21.49801327068397,396559.1704761311
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,14684730.854834074,9.455176820329458e-05,226.24038685874024,20.357835392129523,411203.48740693694
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,14879603.260860449,5.434765440882851e-05,221.55283331436684,20.263051475445184,405752.006017357
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,15071446.400919575,3.121137492784846e-05,217.0386080999208,20.158191005627224,400702.5111248847
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,15260470.480543315,1.784661377933719e-05,212.78912357581672,19.98305281169971,397422.56894111075
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,15447527.19371594,1.0122961611740872e-05,208.6835788174316,19.65655367583492,397337.5927432103
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,15634129.887383906,5.632430574926652e-06,204.6745235958253,18.96819788118844,404972.6181246213
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,15823898.919487871,2.921928304505321e-06,200.82653927041247,17.073085743189665,442715.7844326921
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,16030889.938611386,1.3315271520889722e-06,197.16870078366816,13.507167598654886,551095.7417235638
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,16287925.90670433,6.480900836470943e-07,193.6421530417696,11.417380946632733,642753.9047327003
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,16586806.911547214,3.5555336897720097e-07,190.21146472654985,10.879968199465068,665494.1764648554
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,16895178.572197996,2.023065328757589e-07,186.8764966920809,10.754882121479096,664453.7277951441
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,17201958.80361794,1.161850252998664e-07,183.6859815698276,10.73549710726505,657257.2612826074
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,17504331.80007772,6.648361371964086e-08,180.59314579470995,10.67989038173703,652453.0222614555
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,17803439.776125133,3.710236894077867e-08,177.5865792917077,10.363766544741576,664072.4156379049
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,18106817.730392065,1.97692805226613e-08,174.72954584969773,9.607667784423214,707949.6962177375
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,18429102.78386163,1.0034727902776636e-08,171.967411821164,8.487258829835309,792463.9309371571
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,18788515.29938228,4.862884360776808e-09,169.26853153209657,7.158809159731852,929636.3982779293
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,19208376.986722432,2.129688865371804e-09,166.5993781437293,5.456511541279593,1207781.2051078652
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,19751149.927342057,7.139132881178544e-10,164.04873742416729,3.1849221789578124,2053623.410459462
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,20668476.864642423,1.33616615463539e-10,161.64428094720958,1.038618856857209,6287747.577176008
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,23448358.603833225,7.834006722170926e-11,159.2416443482764,1.0607936507464288,6309509.933544903
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,26152341.398972884,4.459676191113087e-11,156.86559330839867,1.0519043879218737,6508957.458401179
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,28860975.25814288,2.5034201430792608e-11,154.65861249405853,1.0294565499923245,6805187.010110795
H2O_atmosphere_10_M_earth_1000_F_earth.csv,H2O,10_M,1000_F,118500600.0,5.972043965000001e+25,1.6630357074437874e+25,31612187.655693386,1.427238501533644e-11,152.45760332399843,1.0230591307390535,7004694.481607649
N2_atmosphere_1_M_earth_1_F_earth.csv,N2,1_M,1_F,6307338.2019,5.9720542434e+24,1.795768895001155e+22,0.0,547.2169861694185,1933.66976,26.73693343902683,60016.08551399583
N2_atmosphere_1_M_earth_1_F_earth.csv,N2,1_M,1_F,6307338.2019,5.9720542434e+24,1.795768895001155e+22,37463.1153,314.81829633711004,1803.15182,26.730481748606824,56645.61293373725
N2_atmosphere_1_M_earth_1_F_earth.csv,N2,1_M,1_F,6307338.2019,5.9720542434e+24,1.795768895001155e+22,72822.3264,180.37448239434391,1688.48804,26.72590489776048,53645.52497756029
N2_atmosphere_1_M_earth_1_F_earth.csv,N2,1_M,1_F,6307338.2019,5.9720542434e+24,1.795768895001155e+22,106308.832,103.60997571648188,1577.19808,26.723414621490598,50641.79821061366
N2_atmosphere_1_M_earth_1_F_earth.csv,N2,1_M,1_F,6307338.2019,5.9720542434e+24,1.795768895001155e+22,137920.357,59.71070623718975,1468.56003,26.72347031788052,47619.43682826548
N2_atmosphere_1_M_earth_1_F_earth.csv,N2,1_M,1_F,6307338.2019,5.9720542434e+24,1.795768895001155e+22,167645.27,34.54204729013871,1362.26332,26.72408764707614,44580.01616841826
N2_atmosphere_1_M_earth_1_F_earth.csv,N2,1_M,1_F,6307338.2019,5.9720542434e+24,1.795768895001155e+22,195472.922,20.08155169716584,1257.39862,26.72445167175573,41502.20524614603
N2_atmosphere_1_M_earth_1_F_earth.csv,N2,1_M,1_F,6307338.2019,5.9720542434e+24,1.795768895001155e+22,221379.348,11.788897239947287,1149.35866,26.72465559036301,38238.77170984223
N2_atmosphere_1_M_earth_1_F_earth.csv,N2,1_M,1_F,6307338.2019,5.9720542434e+24,1.795768895001155e+22,245248.68,7.072191738024739,1028.09062,26.724746292391064,34454.67038880811
N2_atmosphere_1_M_earth_1_F_earth.csv,N2,1_M,1_F,6307338.2019,5.9720542434e+24,1.795768895001155e+22,266755.908,4.370502598248593,892.708288,26.724766724975748,30114.25996315541
N2_atmosphere_1_M_earth_1_F_earth.csv,N2,1_M,1_F,6307338.2019,5.9720542434e+24,1.795768895001155e+22,285553.773,2.752097967321215,760.733008,26.72476718602313,25809.225221102493
N2_atmosphere_1_M_earth_1_F_earth.csv,N2,1_M,1_F,6307338.2019,5.9720542434e+24,1.795768895001155e+22,301664.358,1.740426240158936,645.499211,26.724766835231293,22006.873589398016
N2_atmosphere_1_M_earth_1_F_earth.csv,N2,1_M,1_F,6307338.2019,5.9720542434e+24,1.795768895001155e+22,315401.446,1.1048635944518117,545.629524,26.724766401205585,18679.447511507202
N2_atmosphere_1_M_earth_1_F_earth.csv,N2,1_M,1_F,6307338.2019,5.9720542434e+24,1.795768895001155e+22,327061.495,0.703509941262493,459.823849,26.72476723871395,15797.397414194284
N2_atmosphere_1_M_earth_1_F_earth.csv,N2,1_M,1_F,6307338.2019,5.9720542434e+24,1.795768895001155e+22,336922.516,0.4488603369693085,386.728079,26.724767821444463,13325.693315858303
N2_atmosphere_1_M_earth_1_F_earth.csv,N2,1_M,1_F,6307338.2019,5.9720542434e+24,1.795768895001155e+22,345240.654,0.286717684143049,324.876015,26.724767733446143,11222.470950767281
N2_atmosphere_1_M_earth_1_F_earth.csv,N2,1_M,1_F,6307338.2019,5.9720542434e+24,1.795768895001155e+22,352245.923,0.1827593728635282,273.493909,26.72476747120894,9467.442144862356
N2_atmosphere_1_M_earth_1_F_earth.csv,N2,1_M,1_F,6307338.2019,5.9720542434e+24,1.795768895001155e+22,358155.672,0.1133640507953499,236.595866,26.72476718030323,8204.698120775463
N2_atmosphere_1_M_earth_1_F_earth.csv,N2,1_M,1_F,6307338.2019,5.9720542434e+24,1.795768895001155e+22,363277.192,0.0670658684083164,214.603176,26.72476686202124,7453.473987708761
N2_atmosphere_1_M_earth_1_F_earth.csv,N2,1_M,1_F,6307338.2019,5.9720542434e+24,1.795768895001155e+22,367929.786,0.0391190343206237,197.426188,26.724766460309866,6866.461202044489
N2_atmosphere_1_M_earth_1_F_earth.csv,N2,1_M,1_F,6307338.2019,5.9720542434e+24,1.795768895001155e+22,372215.955,0.0229616748267476,180.486411,26.72476599616017,6285.361576872781
N2_atmosphere_1_M_earth_1_F_earth.csv,N2,1_M,1_F,6307338.2019,5.9720542434e+24,1.795768895001155e+22,376139.391,0.0123546585834178,180.0,26.72476527196032,6275.788746993249
N2_atmosphere_1_M_earth_1_F_earth.csv,N2,1_M,1_F,6307338.2019,5.9720542434e+24,1.795768895001155e+22,380056.852,0.0066295785532687,180.0,26.72476399713948,6283.148198441462
N2_atmosphere_1_M_earth_1_F_earth.csv,N2,1_M,1_F,6307338.2019,5.9720542434e+24,1.795768895001155e+22,383978.906,0.0035574685997845,180.0,26.72476153581311,6290.520877885544
N2_atmosphere_1_M_earth_1_F_earth.csv,N2,1_M,1_F,6307338.2019,5.9720542434e+24,1.795768895001155e+22,387905.563,0.0019089572184339,180.0,26.72475695807367,6297.907039449844
N2_atmosphere_1_M_earth_1_F_earth.csv,N2,1_M,1_F,6307338.2019,5.9720542434e+24,1.795768895001155e+22,391836.83,0.0010243568296847,180.0,26.72474948254871,6305.306897662445
N2_atmosphere_1_M_earth_1_F_earth.csv,N2,1_M,1_F,6307338.2019,5.9720542434e+24,1.795768895001155e+22,395772.717,0.0005496753805959,180.0,26.724738646576007,6312.720598341177
N2_atmosphere_1_M_earth_1_F_earth.csv,N2,1_M,1_F,6307338.2019,5.9720542434e+24,1.795768895001155e+22,399713.231,0.0002949587213324,180.0,26.724724044427315,6320.14826877139
N2_atmosphere_1_M_earth_1_F_earth.csv,N2,1_M,1_F,6307338.2019,5.9720542434e+24,1.795768895001155e+22,403658.382,0.0001582763866673,180.0,26.724705014128364,6327.590103078575
N2_atmosphere_1_M_earth_1_F_earth.csv,N2,1_M,1_F,6307338.2019,5.9720542434e+24,1.795768895001155e+22,407608.178,8.493191483219384e-05,180.0,26.72468004672052,6335.046493204585
N2_atmosphere_1_M_earth_1_F_earth.csv,N2,1_M,1_F,6307338.2019,5.9720542434e+24,1.795768895001155e+22,411562.628,4.557488385369538e-05,180.0,26.72464688637986,6342.518011988404
N2_atmosphere_1_M_earth_1_F_earth.csv,N2,1_M,1_F,6307338.2019,5.9720542434e+24,1.795768895001155e+22,415521.743,2.4455696948543415e-05,180.0,26.72460252372802,6350.005417707253
N2_atmosphere_1_M_earth_1_F_earth.csv,N2,1_M,1_F,6307338.2019,5.9720542434e+24,1.795768895001155e+22,419485.531,1.3123034921648922e-05,180.0,26.724543897153147,6357.50947887437
N2_atmosphere_1_M_earth_1_F_earth.csv,N2,1_M,1_F,6307338.2019,5.9720542434e+24,1.795768895001155e+22,423454.003,7.041874008741062e-06,180.0,26.724468320240277,6365.030883863759
