file,T_inf,atmosphere_type,mass_case,flux_case,weighted_mass_loss_kg_s_const,M_total_kg_s_const,dominant_escaping_species_const,dominant_lambda_j_const,dominant_species_Mdot_kg_s_const,jeans_valid_const,T_exo_K_const,exobase_altitude_km_const,exobase_radius_m_const,exobase_index_const,unphysical_extension_const,weighted_mass_loss_kg_s_diss,M_total_kg_s_diss,dominant_escaping_species_diss,dominant_lambda_j_diss,dominant_species_Mdot_kg_s_diss,jeans_valid_diss,T_exo_K_diss,exobase_altitude_km_diss,exobase_radius_m_diss,exobase_index_diss,unphysical_extension_diss,ratio_diss_const,delta_log10_Mdot,either_unphysical,both_jeans_valid
CO2_atmosphere_1_M_earth_1_F_earth.csv,1000,CO2,1_M_earth,1_F_earth,4.922480303352656e-06,0.0037943269569497,H,8.756419614595496,0.0033827747840199,True,823.6394277955692,337.5762529976731,6647085.055797673,177.0,False,0.1472633382890086,3.721861245700689,H,7.4474068567633935,3.721861245700689,True,962.5256653559916,378.2027060926454,6687711.508892645,305.0,False,29916.491121093746,4.475910654161981,False,True
CO2_atmosphere_1_M_earth_1_F_earth.csv,2000,CO2,1_M_earth,1_F_earth,0.0098046736751509,0.9421848960254584,H2,8.93803086560692,0.8427902324604415,True,1608.5655592535802,359.2392368813995,6668748.039681399,177.0,False,2.461046883692293,62.19928956309975,H,3.703356155957719,62.19928956309971,True,1917.8256550276344,440.2821845806847,6749790.987380684,306.0,False,251.00752612803467,2.399686743420773,False,True
CO2_atmosphere_1_M_earth_1_F_earth.csv,3000,CO2,1_M_earth,1_F_earth,0.1085806934077116,9.595475417620648,H2,5.968487975664077,9.33630285476544,True,2400.786568249474,381.7380035832701,6691246.80638327,178.0,False,5.182635062708112,130.9833713504913,H,2.448319745493114,130.98337128670215,True,2874.206339230529,503.02784114621954,6812536.643946219,307.0,False,47.73072357576261,1.6787980181202566,False,True
CO2_atmosphere_1_M_earth_1_F_earth.csv,4000,CO2,1_M_earth,1_F_earth,0.3305254276008354,28.80913469493985,H2,4.479579659395763,28.421598314696237,True,3188.299535713826,403.6751095580533,6713183.912358053,178.0,False,6.899023514921121,174.36198257048082,H,1.8196030390926692,174.36190371917291,True,3831.6481880180095,566.440238519608,6875949.041319608,308.0,False,20.87289793405197,1.3195827494677739,False,True
CO2_atmosphere_1_M_earth_1_F_earth.csv,5000,CO2,1_M_earth,1_F_earth,0.611929357552385,53.09172044617824,H2,3.5805820177328456,52.62013507325913,True,3975.8125031781783,425.6122155328374,6735121.018332837,178.0,False,7.815908132474659,197.49831805114167,H,1.4420694647240406,197.4930200887447,False,4790.131984904318,630.5199303992372,6940028.733199237,309.0,False,12.772566042160461,1.1062781569343918,False,False
CO2_atmosphere_1_M_earth_1_F_earth.csv,6000,CO2,1_M_earth,1_F_earth,0.8835042558864048,76.4889025730369,H2,2.9689034256791493,75.97358139082452,True,4778.199775095945,449.2126882186318,6758721.491018632,179.0,False,8.150457247013486,205.3915195402827,H,1.189346503041533,205.30753403378537,False,5752.650082019623,697.2726467093435,7006781.449509343,311.0,False,9.22514769194436,0.9649733278157059,False,False
CO2_atmosphere_1_M_earth_1_F_earth.csv,7000,CO2,1_M_earth,1_F_earth,1.1288801842876293,97.61828235698682,H2,2.539307330579723,97.07413068444474,True,5568.2684649749735,471.424812782702,6780933.615582702,179.0,False,8.478315200431204,209.9171261061732,H,1.0096298376345236,209.32315419740144,False,6713.636313070701,763.0235264188713,7072532.329218871,312.0,False,7.510376493836126,0.8756617086549124,False,False
CO2_atmosphere_1_M_earth_1000_F_earth.csv,200,CO2,1_M_earth,1000_F_earth,1.1864880933831086e-09,5.47912376210372e-07,H,22.85849746169746,5.479123761081636e-07,True,289.8187355112853,926.861658873872,7236370.461673872,189.0,False,5.266582605261078e-12,7.471696701976012e-10,H,30.088026247247168,7.471696701976012e-10,True,219.7923485172654,939.6674742024568,7249176.277002457,314.0,False,0.004438799373236134,-2.3527344839598854,False,True
CO2_atmosphere_1_M_earth_1000_F_earth.csv,300,CO2,1_M_earth,1000_F_earth,1.2539324302900018e-07,5.7905773312058766e-05,H,17.83888227958395,5.790577168649347e-05,True,371.2166773865356,929.8451422521044,7239353.945052104,189.0,False,2.9601437332421394e-08,4.199553643561211e-06,H,20.92574351003714,4.199553643561211e-06,True,315.6932213646992,947.3517005803772,7256860.503380377,314.0,False,0.23606883925615796,-0.6269613353788226,False,True
CO2_atmosphere_1_M_earth_1000_F_earth.csv,500,CO2,1_M_earth,1000_F_earth,1.7298473954639227e-05,0.0079883433520847,H,12.390414367227407,0.0079882918136567,True,534.0125611370362,935.8121090085692,7245320.911808569,189.0,False,4.183530919900767e-05,0.0059351721067873,H,12.989596066534103,0.0059351721067873,True,507.49496705956665,962.7201533362175,7272228.956136217,314.0,False,2.4184392975189573,0.3835351911317916,False,True
CO2_atmosphere_1_M_earth_1000_F_earth.csv,1000,CO2,1_M_earth,1000_F_earth,0.0016902798887734,0.7810146484337198,H,7.017030766425232,0.7799579788301492,True,941.0022705132876,950.7295258997316,7260238.328699731,189.0,False,0.0093033554670803,1.3198663264344388,H,6.64245909367879,1.3198663264344388,True,987.155691312538,1001.5518538212488,7311060.656621248,315.0,False,5.504032514894055,0.7406809908156377,False,True
CO2_atmosphere_1_M_earth_1000_F_earth.csv,2000,CO2,1_M_earth,1000_F_earth,0.0195782711202883,9.171708639445432,H,3.74040219755931,8.868123484882908,True,1757.928542832536,981.2949459852334,7290803.748785233,190.0,False,0.103417057983779,14.671770082683569,H,3.3317319864089603,14.671770082680764,True,1947.298980022902,1079.6029468616862,7389111.749661686,316.0,False,5.282236482904325,0.7228178404379999,False,True
CO2_atmosphere_1_M_earth_1000_F_earth.csv,3000,CO2,1_M_earth,1000_F_earth,0.0420322724589675,20.265315024418083,H,2.5438576317460795,18.277506052952884,True,2574.145245042323,1011.468814607272,7320977.617407272,190.0,False,0.1938843807809564,27.50630935997871,H,2.207182712474116,27.506308237771677,True,2908.402845970511,1158.4529063750124,7467961.709175012,317.0,False,4.612750380561248,0.6639599533557116,False,True
CO2_atmosphere_1_M_earth_1000_F_earth.csv,4000,CO2,1_M_earth,1000_F_earth,0.0584852435748235,29.05658936934636,H,1.918986348570166,24.29450393747093,True,3397.6941097536824,1043.054407541288,7352563.210341288,191.0,False,0.2415357133822052,34.23563268212851,H,1.6400478452016234,34.23497644374758,True,3872.0080567483874,1239.7125414739196,7549221.344273919,319.0,False,4.129857355782315,0.6159350514950293,False,True
CO2_atmosphere_1_M_earth_1000_F_earth.csv,5000,CO2,1_M_earth,1000_F_earth,0.0701000746976365,35.70825677146809,H,1.5400841227777826,27.95194801131733,True,4216.121187445116,1073.5682359907246,7383077.038790724,191.0,False,0.2756128554382393,37.73537341078914,H,1.2993660765839148,37.70679119600961,False,4835.426656783584,1320.5626478753873,7630071.450675387,320.0,False,3.9317055884325884,0.5945809898044947,False,False
CO2_atmosphere_1_M_earth_1000_F_earth.csv,6000,CO2,1_M_earth,1000_F_earth,0.0766324456544102,39.82528249347529,H,1.2810984776328902,29.51083576121275,False,5046.15982543128,1106.1785675588585,7415687.370358858,192.0,False,0.3966687810237027,39.493904950037006,H,1.0718517722319347,39.14986944677472,False,5799.743705393346,1402.2137564826066,7711722.5592826065,321.0,False,5.176251098817363,0.7140153357027101,False,False
CO2_atmosphere_1_M_earth_1000_F_earth.csv,7000,CO2,1_M_earth,1000_F_earth,0.0814477570242363,42.98586896555087,H,1.0973398927657474,30.492922164884963,False,5866.77069425296,1137.033269698482,7446542.072498482,192.0,False,0.9927149419860868,40.89689235647332,H,0.9084946723201472,38.90695008491782,False,6767.769932227822,1487.4808511009608,7796989.65390096,323.0,False,12.188364397692203,1.0859454299238898,False,False
CO2_atmosphere_10_M_earth_1_F_earth.csv,200,CO2,10_M_earth,1_F_earth,1.964249306687015e-08,5.352394345131448e-05,H,18.802856076908565,5.352392085586619e-05,True,199.5778048308624,9248.799115211516,127749399.11521152,426.0,False,1.2751244711138662e-05,0.0008810291698222,H,18.72450256909108,0.0008810291698222,True,199.90670543202992,9572.310284475088,128072910.28447507,546.0,False,649.1663083565214,2.8123559719142923,False,True
CO2_atmosphere_10_M_earth_1_F_earth.csv,300,CO2,10_M_earth,1_F_earth,5.822893566249703e-06,0.0157915896012574,H,12.522420223749249,0.0157880731520932,True,298.7227220592771,9655.238857022136,128155838.85702214,427.0,False,0.003796375847516,0.2623052052595837,H,12.43381820579567,0.2623052052595837,True,299.71775353588043,10139.967498137044,128640567.49813704,547.0,False,651.9741094909101,2.814230349829335,False,True
CO2_atmosphere_10_M_earth_1_F_earth.csv,500,CO2,10_M_earth,1_F_earth,0.0007762569975451,1.2447548214390227,H,7.479465235438861,1.2041523725457142,True,497.00199988621887,10462.731931320264,128963331.93132026,427.0,False,0.2831462744602526,19.563590282921368,H,7.397671549594666,19.563590282921368,True,499.3457994036376,11276.624976879371,129777224.97687936,548.0,False,364.7584180956797,2.562005323568408,False,True
CO2_atmosphere_10_M_earth_1_F_earth.csv,1000,CO2,10_M_earth,1_F_earth,0.2521180954140082,50.559271892724695,H2,7.3710067427942,29.685786946558785,True,992.8815788883294,12508.258723328903,131008858.7233289,429.0,False,4.864127359834203,336.0799817448921,H,3.620008662411514,336.0799817448908,True,998.4466727285944,14135.103595685125,132635703.59568512,550.0,False,19.29305134503226,1.2854009201016585,False,True
CO2_atmosphere_10_M_earth_1_F_earth.csv,2000,CO2,10_M_earth,1_F_earth,4.21717920189085,567.8958264292855,H2,3.5726949710243634,509.51202185599215,True,1985.2528673924835,16679.621712414562,135180221.71241456,433.0,False,13.449221117043413,929.1844877733143,H,1.7339231874573926,929.1813522318724,True,1996.8222255517303,19959.82905684051,138460429.0568405,555.0,False,3.189150963993469,0.5036750778122725,False,True
CO2_atmosphere_10_M_earth_1_F_earth.csv,3000,CO2,10_M_earth,1_F_earth,8.758974134534343,1129.5849307250617,H2,2.308328831837529,1060.5715093627225,True,2978.3901098608794,20958.117775289,139458717.775289,437.0,False,16.937987833845085,1097.3593619908995,H,1.108186590559091,1094.199646488576,False,2995.4016265951623,25919.279180723875,144419879.18072388,560.0,False,1.933786716764356,0.286408572725146,False,False
CO2_atmosphere_10_M_earth_1_F_earth.csv,4000,CO2,10_M_earth,1_F_earth,11.644835850257094,1481.586150364036,H2,1.6787929485676434,1410.8554857301506,True,3971.8850022358015,25290.207541393786,143790807.5413938,440.0,False,49.67159571858206,1191.9638960993525,H,0.7974284043029608,1101.0043798751906,False,3994.166057908493,32013.474151851296,150514074.1518513,565.0,False,4.265547093777661,0.6299747411473735,False,False
CO2_atmosphere_10_M_earth_1_F_earth.csv,5000,CO2,10_M_earth,1_F_earth,12.981662329561717,1640.6376081342592,H2,1.302075484326491,1571.2897818317294,False,4966.3178580728245,29769.728874745662,148270328.87474567,444.0,False,277.4813649978243,1716.7199593893415,H,0.612542989476021,1059.908437184633,False,4993.098238387556,38242.43250628632,156743032.50628632,570.0,False,21.374871565249883,1.32990351387175,False,False
CO2_atmosphere_10_M_earth_1_F_earth.csv,6000,CO2,10_M_earth,1_F_earth,13.629437194642689,1705.3062019526164,H2,1.052188311645368,1631.344357151863,False,5961.364885511904,34356.54608673274,152857146.08673275,448.0,False,1032.554075045745,3395.8025292628977,C,5.885985212872601,1708.244985626813,True,5992.182306326644,44606.17125761682,163106771.25761682,575.0,False,75.75911318272263,1.8794348822821205,False,False
CO2_atmosphere_10_M_earth_1_F_earth.csv,7000,CO2,10_M_earth,1_F_earth,14.811455758011126,1763.631831839003,H2,0.8753365312942966,1661.852651033372,False,6956.434550599685,38956.83334856492,157457433.34856492,451.0,False,2643.814050736791,6813.744312808583,C,4.851458937829766,3759.733883175412,True,6991.403710579176,51104.70601369834,169605306.01369834,580.0,False,178.49792038887344,2.2516331606784754,False,False
CO2_atmosphere_10_M_earth_1000_F_earth.csv,200,CO2,10_M_earth,1000_F_earth,7.241683254971224e-15,3.1113419387052175e-08,H,18.483481734864768,3.1110103009849896e-08,True,199.47672092096772,11522.023958689406,130022623.9586894,429.0,False,1.1396561168970278e-05,0.0009722791842287,H,18.399004736599867,0.0009722791842287,True,199.87972184981555,11855.650978444084,130356250.97844408,546.0,False,1573744772.8256881,9.196934300614423,False,True
CO2_atmosphere_10_M_earth_1000_F_earth.csv,300,CO2,10_M_earth,1000_F_earth,2.8203375344841057e-10,8.714043934160416e-06,H,12.304540277192617,8.292739996727163e-06,True,298.65028407350184,11956.165020294726,130456765.02029473,430.0,False,0.0030512920423566,0.2603160456738167,H,12.215050391573747,0.2603160456738167,True,299.6897614649263,12456.11136496751,130956711.36496753,547.0,False,10818889.601151021,7.034182689158778,False,True
CO2_atmosphere_10_M_earth_1000_F_earth.csv,500,CO2,10_M_earth,1000_F_earth,2.700870679449352e-06,0.0046266126906582,H2,14.689165276292425,0.004053720393129,True,497.0220007144903,12825.846919081749,131326446.91908176,431.0,False,0.2090874809485093,17.837960275469737,H,7.264788384387366,17.837960275469737,True,499.3154928991732,13658.453429582372,132159053.42958236,548.0,False,77414.84349451993,4.888824240136418,False,True
CO2_atmosphere_10_M_earth_1000_F_earth.csv,1000,CO2,10_M_earth,1000_F_earth,0.0017374241822167,2.617107600176434,H2,7.230985544410444,2.6077766067877874,True,993.0851504356268,15017.746001534984,133518346.00153498,433.0,False,3.3216525710936105,283.3814169230623,H,3.551486299524198,283.38141692305936,True,998.4304381243068,16696.374630424023,135196974.63042402,551.0,False,1911.8259116525394,3.281448343457427,False,True
CO2_atmosphere_10_M_earth_1000_F_earth.csv,2000,CO2,10_M_earth,1000_F_earth,0.0284519899179393,42.73056892268878,H2,3.500098148351602,42.7047472442703,True,1985.6162426039573,19458.192799319684,137958792.79931968,436.0,False,8.935608530491193,762.1944816566039,H,1.6982110618929316,762.1897751642397,True,1996.8161490570888,22871.979921859325,141372579.92185932,556.0,False,314.05917674873035,2.497011487926713,False,True
CO2_atmosphere_10_M_earth_1000_F_earth.csv,3000,CO2,10_M_earth,1000_F_earth,0.0583252339030191,87.30604209829207,H2,2.2581953123344194,87.23359153251303,True,2978.9753538964205,24026.19305150032,142526793.05150032,440.0,False,11.919233524656988,895.9268397958596,H,1.0836430579734526,891.757960801978,False,2995.4043027743883,29190.12652902624,147690726.52902624,561.0,False,204.3580921505745,2.310391839536036,False,False
CO2_atmosphere_10_M_earth_1000_F_earth.csv,4000,CO2,10_M_earth,1000_F_earth,0.0903964264820967,114.97140660643856,H2,1.63935141825097,113.34465375281708,True,3973.020167065526,28707.63131605324,147208231.31605324,444.0,False,52.79074145016503,1008.7536504601252,H,0.7786102790865345,895.9770917881573,False,3994.1762287652737,35650.83566386682,154151435.66386682,566.0,False,583.9914640942184,2.7664064992975517,False,False
CO2_atmosphere_10_M_earth_1000_F_earth.csv,5000,CO2,10_M_earth,1000_F_earth,0.2877051408590946,141.53364702075402,H2,1.2697463772488675,125.78094446626804,False,4967.699410478254,33502.5658437095,152003165.8437095,448.0,False,326.9519985672472,1647.8636759501442,H,0.5972547715754039,862.835027251127,False,4993.114779769556,42254.12680772749,160754726.8077275,571.0,False,1136.4134738467326,3.0555363742788075,False,False
CO2_atmosphere_10_M_earth_1000_F_earth.csv,6000,CO2,10_M_earth,1000_F_earth,1.3187424268190246,205.50261084713048,H2,1.0247252996100875,130.3944262812987,False,5962.965191615585,38411.05104612085,156911651.04612085,452.0,False,1208.6084758135626,3605.830702673456,C,5.731564133398995,1966.277448372891,True,5992.204215490964,49000.01784347451,167500617.8434745,576.0,False,916.485623905254,2.962125656960443,False,False
CO2_atmosphere_10_M_earth_1000_F_earth.csv,7000,CO2,10_M_earth,1000_F_earth,5.081394912813289,363.6155533920446,H2,0.8508537712808033,130.76696319805706,False,6958.772788980142,43433.13773227787,161933737.73227787,456.0,False,3046.076867343981,7485.4477184752195,C,4.718356558745707,4245.827462818787,True,6991.430094824624,55888.52517793709,174389125.1779371,581.0,False,599.456826247251,2.7777579100407537,False,False
N2_atmosphere_1_M_earth_1_F_earth.csv,200,N2,1_M_earth,1_F_earth,6.230935898961937e-19,2.147726972171525e-14,H,35.618391662863424,2.1477269721676724e-14,True,197.4124151926966,510.4972573414901,6817835.45924149,219.0,False,4.153491774533436e-12,5.341588997532125e-11,H,35.32393611731992,5.341588997532125e-11,True,198.8357431177655,518.1188039554088,6825457.0058554085,285.0,False,6665919.601621003,6.82386007128327,False,True
N2_atmosphere_1_M_earth_1_F_earth.csv,300,N2,1_M_earth,1_F_earth,2.0196409272156035e-14,6.96015429618208e-10,H,24.69706977540424,6.960153609213904e-10,True,284.4744911561797,516.151253685045,6823489.455585045,219.0,False,2.0552248234119705e-07,2.643117381742129e-06,H,23.93078338158406,2.643117381742129e-06,True,293.0984788194981,527.4459335093703,6834784.13540937,286.0,False,10176189.22114747,7.007585173868035,False,True
N2_atmosphere_1_M_earth_1_F_earth.csv,500,N2,1_M_earth,1_F_earth,3.970530721580443e-10,4.231500780551438e-06,H,15.294555816569266,4.226503227846361e-06,True,458.5986430831458,527.4592463721549,6834797.448272155,219.0,False,0.001220406276019,0.0156950081771493,H,14.525083279747903,0.0156950081771493,True,481.5959435186616,545.868508488737,6853206.710388737,286.0,False,3073660.3280410473,6.487655871684136,False,True
N2_atmosphere_1_M_earth_1_F_earth.csv,1000,N2,1_M_earth,1_F_earth,0.0003297694547396,0.0089125557365014,H2,15.604907998012626,0.0060036805029958,True,895.1850551362468,556.2503744646795,6863588.576364679,220.0,False,0.6422652124738116,8.259837694834772,H,7.287513277347219,8.259837694834772,True,953.4068371422002,592.4802177001285,6899818.419600128,287.0,False,1947.6188690094768,3.2895039734457394,False,True
N2_atmosphere_1_M_earth_1_F_earth.csv,2000,N2,1_M_earth,1_F_earth,0.298187971900907,5.486573404112712,H2,7.825319209347221,5.4300775894299935,True,1770.160056224155,614.328445641011,6921666.647541011,221.0,False,9.969391043262965,128.2111351111815,H,3.609012002347829,128.2111351111815,True,1899.0586171947684,687.3536454539047,6994691.8473539045,289.0,False,33.43324339915349,1.5241785100663416,False,True
N2_atmosphere_1_M_earth_1_F_earth.csv,3000,N2,1_M_earth,1_F_earth,2.393987567344308,43.72178932418329,H2,5.186548554907774,43.59528548915701,True,2648.157751046831,673.4261509915525,6980764.352891552,222.0,False,20.69374292447057,266.13142749110006,H,2.3762224651398705,266.13142748650984,True,2845.47749814422,782.7727222216726,7090110.924121672,290.0,False,8.644047783183142,0.9367171589418156,False,True
N2_atmosphere_1_M_earth_1_F_earth.csv,4000,N2,1_M_earth,1_F_earth,6.151493338496797,112.1944634075778,H2,3.858612891619144,112.02075706751552,True,3529.1235142585324,733.5461204685922,7040884.322368592,223.0,False,27.05385989390322,347.9253898944009,H,1.756895239977001,347.92537279201406,True,3795.687232002356,881.50477511938,7188842.97701938,292.0,False,4.397933705722618,0.6432486785364027,False,True
N2_atmosphere_1_M_earth_1_F_earth.csv,5000,N2,1_M_earth,1_F_earth,10.23428328180544,186.5700696247636,H2,3.0592047634705635,186.3697782750257,True,4413.003597268971,794.69094181279,7102029.14371279,224.0,False,30.221753953100084,388.64256260706594,H,1.384956894000613,388.64035197135394,False,4748.36635719219,982.4482636828134,7289786.465582813,294.0,False,2.95299173580904,0.4702622315578473,False,False
N2_atmosphere_1_M_earth_1_F_earth.csv,6000,N2,1_M_earth,1_F_earth,13.851814356493488,252.46006313866152,H2,2.525239135004493,252.246279384867,True,5299.745115055012,856.8631611881246,7164201.363088124,225.0,False,32.05079530426268,411.6149101409613,H,1.1381832795016815,411.56130359582784,False,5699.81470623524,1082.2858457070618,7389624.047607061,295.0,False,2.313833731769429,0.36433214806023667,False,False
N2_atmosphere_1_M_earth_1_F_earth.csv,7000,N2,1_M_earth,1_F_earth,16.767929624352284,305.5693116170443,H2,2.143392576126121,305.3497544943248,True,6189.296033162778,920.0652838076855,7227403.485707685,226.0,False,32.750580619264845,415.7933513825942,H,0.9609487263524448,415.2893475432016,False,6656.647412976178,1187.107428027803,7494445.629927803,297.0,False,1.953167824112331,0.29073956123692485,False,False
N2_atmosphere_1_M_earth_1000_F_earth.csv,200,N2,1_M_earth,1000_F_earth,4.417100638492263e-12,9.77661771691911e-09,H,24.87816041817038,9.776617716633728e-09,True,257.7313165887359,1169.359585740272,7476697.787640272,229.0,False,2.112974625602182e-13,3.4653236644737435e-10,H,28.334201576807565,3.4653236644737435e-10,True,225.97554283006733,1179.9209471099823,7487259.149009982,295.0,False,0.04783623463746633,-1.3202430125591165,False,True
N2_atmosphere_1_M_earth_1000_F_earth.csv,300,N2,1_M_earth,1000_F_earth,1.6946874920741602e-09,3.7509473314427672e-06,H,18.499627077853894,3.750947267361297e-06,True,346.2680245785584,1176.422971806894,7483761.173706894,229.0,False,5.67670838960096e-10,9.309923403928508e-07,H,19.92826296370632,9.309923403928508e-07,True,320.81776625093363,1191.041472846401,7498379.674746401,295.0,False,0.3349708082552217,-0.47499303883203786,False,True
N2_atmosphere_1_M_earth_1000_F_earth.csv,500,N2,1_M_earth,1000_F_earth,5.018637550501915e-07,0.0011108066263712,H,12.217186723446543,0.0011107965989679,True,523.3414405582034,1190.5497439401383,7497887.945840138,229.0,False,4.975590705837094e-07,0.0008160075378453,H,12.486593294123915,0.0008160075378453,True,510.50221309266624,1213.28252431924,7520620.72621924,295.0,False,0.9914226033994993,-0.003741183857566886,False,True
N2_atmosphere_1_M_earth_1000_F_earth.csv,1000,N2,1_M_earth,1000_F_earth,5.893574548563108e-05,0.1305508018049052,H,6.584249763189541,0.1302318289429799,True,966.4336236535032,1226.511548119354,7533849.750019354,230.0,False,8.457739700662012e-05,0.1387087434820016,H,6.424124328274242,0.1387087434820016,True,984.8971944871824,1269.5424246819018,7576880.626581902,296.0,False,1.4350780890222326,0.15687553361965562,False,True
N2_atmosphere_1_M_earth_1000_F_earth.csv,2000,N2,1_M_earth,1000_F_earth,0.0006204128038885,1.397695762901154,H,3.3977388290601613,1.323262220571861,True,1854.9454009775127,1298.9741993382795,7606312.401238279,231.0,False,0.0008426615774021,1.3819830440563443,H,3.2203117999165025,1.3819830440562804,True,1935.519348318605,1383.9634081642553,7691301.610064255,298.0,False,1.3582272514697202,0.13297243990203578,False,True
N2_atmosphere_1_M_earth_1000_F_earth.csv,3000,N2,1_M_earth,1000_F_earth,0.0012550636320015,2.914165341280513,H,2.273070637977457,2.500205736075354,True,2746.14393987615,1372.6234860373029,7679961.6879373025,232.0,False,0.0015236675137397,2.4986007555585203,H,2.125528025245209,2.4986006040838515,True,2888.51146834626,1500.9233258838626,7808261.527783862,300.0,False,1.214016146185231,0.08422446281215389,False,True
N2_atmosphere_1_M_earth_1000_F_earth.csv,4000,N2,1_M_earth,1000_F_earth,0.0017153555962602,4.093802336708322,H,1.6983436811561865,3.191145499704934,True,3639.980737589072,1447.462083419972,7754800.285319972,233.0,False,0.0021077512675139,3.0923340393905843,H,1.5732039685798922,3.0921110582384004,True,3843.788449517153,1620.4268718692344,7927765.073769234,302.0,False,1.2287547095827809,0.08946519541141815,False,True
N2_atmosphere_1_M_earth_1000_F_earth.csv,5000,N2,1_M_earth,1000_F_earth,0.001987025188987,4.842059599186539,H,1.3473296093313694,3.4881089067062003,False,4541.984038711338,1526.5221415209417,7833860.343420941,235.0,False,0.0187721998981918,3.3710862791446705,H,1.2403759787019042,3.354326570683687,False,4801.267901668192,1742.4785904072382,8049816.792307238,304.0,False,9.447388992467681,0.975311797626155,False,False
N2_atmosphere_1_M_earth_1000_F_earth.csv,6000,N2,1_M_earth,1000_F_earth,0.0021836570770245,5.370659622504348,H,1.1134074909343454,3.638366464610614,False,5442.1700993432905,1604.3476051004006,7911685.8070004,236.0,False,0.287631312381113,3.7776377893974695,H,1.018999542275517,3.491671554979936,False,5757.958857246322,1863.2389733359869,8170577.175235987,305.0,False,131.72000100539864,2.1196517253547738,False,False
N2_atmosphere_1_M_earth_1000_F_earth.csv,7000,N2,1_M_earth,1000_F_earth,0.0024067957956645,5.710899122352073,H,0.9455627777080348,3.682683804006305,False,6344.823494537472,1683.3718068097542,7990710.008709754,237.0,False,2.092320714964461,5.57896475767645,H,0.8599148884694303,3.4857005788135558,False,6719.139628793972,1989.7584329285053,8297096.634828505,307.0,False,869.3386945138756,2.9391890106269685,False,False
N2_atmosphere_10_M_earth_1_F_earth.csv,200,N2,10_M_earth,1_F_earth,5.288940043206304e-06,0.0007731806002912,H,18.30268425496357,0.0007731797583977,True,199.6529657560062,12690.60747487183,131191207.47487184,472.0,False,0.0068922857015775,0.0242525457601076,H,18.23728714643924,0.0242525457601076,True,199.84276898486476,13035.998839155018,131536598.83915502,535.0,False,1303.1506587847803,3.114994627912507,False,True
N2_atmosphere_10_M_earth_1_F_earth.csv,300,N2,10_M_earth,1_F_earth,0.0014362445655713,0.2063287074300565,H,12.126347631828631,0.2062220005839314,True,299.1720760535104,13642.415567308888,132143015.56730887,473.0,False,1.8398650761699131,6.4741094441313605,H,12.0607687802889,6.4741094441313605,True,299.6248919960658,14160.135466857404,132660735.4668574,536.0,False,1281.024917534197,3.1075575773967996,False,True
N2_atmosphere_10_M_earth_1_F_earth.csv,500,N2,10_M_earth,1_F_earth,0.3399452543301979,15.210275291239904,H,7.178039809128653,14.199574295757955,True,498.2240873440612,15548.746125097769,134049346.12509777,474.0,False,124.28123741969615,437.3202923021733,H,7.117412473521664,437.3202923021733,True,499.2054343156076,16424.840078843266,134925440.07884327,538.0,False,365.5919176297089,2.5629965859468644,False,True
N2_atmosphere_10_M_earth_1_F_earth.csv,1000,N2,10_M_earth,1_F_earth,148.8364043471451,835.2838641790144,H2,6.928351243622089,613.193778373691,True,996.08232834996,20430.71498756796,138931314.98756796,479.0,False,1939.773244301585,6825.665883364185,H,3.413621604657925,6825.665883364185,True,998.2471843728188,22182.461382413985,140683061.38241398,543.0,False,13.032921971006973,1.1150417951155034,False,True
N2_atmosphere_10_M_earth_1_F_earth.csv,2000,N2,10_M_earth,1_F_earth,2261.588175249896,9984.8838355002,H2,3.2298120038276936,9396.90039851259,True,1992.3876011042569,30495.260847979425,148995860.84797943,487.0,False,5012.641754125834,17638.459914483905,H,1.573281159946391,17638.45802825584,True,1996.678652079354,34108.61771793982,152609217.71793982,553.0,False,2.216425522994238,0.3456531425850228,False,True
N2_atmosphere_10_M_earth_1_F_earth.csv,3000,N2,10_M_earth,1_F_earth,4453.348000948195,19195.96796556148,H2,2.0108566624931123,18517.305448933723,True,2989.4354840570945,40997.30346711916,159497903.46711916,495.0,False,5761.556413311714,20267.264441549665,H,0.9699433519231968,20262.686854794985,False,2995.4481834296785,46500.59923475364,165001199.23475364,562.0,False,1.2937584065033723,0.11185318474199035,False,False
N2_atmosphere_10_M_earth_1_F_earth.csv,4000,N2,10_M_earth,1_F_earth,5617.051774864116,24035.729204604733,H2,1.4109142107356791,23361.041086424542,False,3987.117721864151,51937.07926965916,170437679.26965916,503.0,False,5814.51551306759,20210.018087728757,H,0.6746643135042948,20032.1473332622,False,3994.5188695680654,59385.93145166055,177886531.45166054,571.0,False,1.0351543382753048,0.015005106569951902,False,False
N2_atmosphere_10_M_earth_1_F_earth.csv,5000,N2,10_M_earth,1_F_earth,6075.622291346862,25921.090382765276,H2,1.057790947533763,25262.02107350679,False,4985.339974037972,63314.79429086673,181815394.29086676,511.0,False,6329.514817992243,20357.82325370909,H,0.5019083092199649,18987.998387137,False,4993.840371490916,72764.72430671942,191265324.30671945,580.0,False,1.0417887278817488,0.0177796540707234,False,False
