SEQ='O '     NUCCHG= 8                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  16323956.6   NPRNTI= 3   NPRNTF= 3
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P3             (4)0( 1.5)        0.0 
     2          2S2 2P3             (2)2( 4.5)    31713.4 
     3          2S2 2P3             (2)1( 2.5)    43680.5 

   LS RESOLVED TERM INDEXING            BWNR=  16421397.0   NTRM= 501
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
    42       9.55E-24  3.38E-24  8.56E-25  3.03E-25  1.07E-25  2.71E-26  9.57E-27  3.39E-27  8.56E-28  3.03E-28
             1.07E-28  2.71E-29  9.57E-30  3.39E-30  8.56E-31  3.03E-31  1.07E-31  2.71E-32  9.57E-33


 -----------------------------------------
 PRTF= 2  TRMPRT= (2D)  SPNPRT= 2  NSYS= 2
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 1
   IREP
   ----
     2       2.24E-12  1.59E-12  1.00E-12  7.10E-13  5.03E-13  3.20E-13  2.28E-13  1.64E-13  1.09E-13  8.32E-14
             6.69E-14  5.58E-14  5.20E-14  4.80E-14  3.74E-14  2.60E-14  1.54E-14  6.31E-15  2.83E-15
     3       2.94E-13  2.08E-13  1.31E-13  9.23E-14  6.48E-14  4.01E-14  2.74E-14  1.82E-14  9.93E-15  5.97E-15
             3.58E-15  2.20E-15  1.92E-15  1.82E-15  1.57E-15  1.22E-15  8.32E-16  4.26E-16  2.29E-16
     4       2.93E-13  2.07E-13  1.30E-13  9.16E-14  6.41E-14  3.92E-14  2.64E-14  1.71E-14  8.85E-15  4.97E-15
             2.65E-15  1.23E-15  8.44E-16  6.93E-16  5.48E-16  4.12E-16  2.75E-16  1.36E-16  7.15E-17
     5       2.61E-13  1.84E-13  1.16E-13  8.13E-14  5.66E-14  3.43E-14  2.27E-14  1.43E-14  7.10E-15  3.83E-15
             1.94E-15  7.95E-16  4.75E-16  3.47E-16  2.54E-16  1.86E-16  1.22E-16  5.95E-17  3.10E-17
     6       2.30E-13  1.62E-13  1.02E-13  7.12E-14  4.93E-14  2.94E-14  1.91E-14  1.18E-14  5.63E-15  2.94E-15
             1.44E-15  5.49E-16  3.01E-16  2.02E-16  1.39E-16  9.95E-17  6.45E-17  3.11E-17  1.61E-17
     7       2.03E-13  1.43E-13  8.98E-14  6.26E-14  4.31E-14  2.53E-14  1.62E-14  9.77E-15  4.49E-15  2.28E-15
             1.09E-15  3.97E-16  2.06E-16  1.30E-16  8.48E-17  5.98E-17  3.85E-17  1.84E-17  9.46E-18
     8       1.82E-13  1.28E-13  8.00E-14  5.56E-14  3.80E-14  2.20E-14  1.38E-14  8.14E-15  3.63E-15  1.81E-15
             8.43E-16  2.98E-16  1.48E-16  8.93E-17  5.59E-17  3.88E-17  2.48E-17  1.18E-17  6.03E-18
     9       1.64E-13  1.15E-13  7.19E-14  4.97E-14  3.37E-14  1.92E-14  1.18E-14  6.85E-15  2.97E-15  1.45E-15
             6.66E-16  2.29E-16  1.11E-16  6.45E-17  3.90E-17  2.67E-17  1.69E-17  7.97E-18  4.08E-18
    10       1.49E-13  1.05E-13  6.51E-14  4.48E-14  3.02E-14  1.69E-14  1.03E-14  5.82E-15  2.46E-15  1.18E-15
             5.35E-16  1.81E-16  8.56E-17  4.82E-17  2.82E-17  1.91E-17  1.20E-17  5.67E-18  2.89E-18
    11       1.36E-13  9.58E-14  5.94E-14  4.07E-14  2.72E-14  1.50E-14  8.94E-15  4.99E-15  2.07E-15  9.78E-16
             4.37E-16  1.45E-16  6.75E-17  3.70E-17  2.10E-17  1.40E-17  8.79E-18  4.13E-18  2.09E-18
    12       1.26E-13  8.82E-14  5.45E-14  3.71E-14  2.46E-14  1.33E-14  7.85E-15  4.31E-15  1.75E-15  8.18E-16
             3.62E-16  1.19E-16  5.42E-17  2.92E-17  1.64E-17  1.09E-17  6.74E-18  3.14E-18  1.60E-18
    13       1.17E-13  8.17E-14  5.03E-14  3.41E-14  2.24E-14  1.20E-14  6.93E-15  3.75E-15  1.50E-15  6.92E-16
             3.03E-16  9.81E-17  4.43E-17  2.34E-17  1.28E-17  8.45E-18  5.23E-18  2.43E-18  1.24E-18
    14       1.09E-13  7.60E-14  4.66E-14  3.14E-14  2.05E-14  1.08E-14  6.16E-15  3.28E-15  1.29E-15  5.90E-16
             2.57E-16  8.23E-17  3.68E-17  1.91E-17  1.03E-17  6.71E-18  4.14E-18  1.92E-18  9.71E-19
    15       1.01E-13  7.08E-14  4.32E-14  2.90E-14  1.87E-14  9.70E-15  5.48E-15  2.88E-15  1.12E-15  5.06E-16
             2.19E-16  6.96E-17  3.08E-17  1.59E-17  8.40E-18  5.46E-18  3.35E-18  1.55E-18  7.85E-19
    16       9.54E-14  6.65E-14  4.04E-14  2.69E-14  1.73E-14  8.81E-15  4.91E-15  2.55E-15  9.74E-16  4.39E-16
             1.88E-16  5.94E-17  2.61E-17  1.33E-17  6.95E-18  4.48E-18  2.75E-18  1.27E-18  6.40E-19
    17       8.50E-14  5.90E-14  3.55E-14  2.34E-14  1.47E-14  7.32E-15  3.99E-15  2.03E-15  7.57E-16  3.36E-16
             1.43E-16  4.44E-17  1.93E-17  9.63E-18  4.91E-18  3.14E-18  1.91E-18  8.75E-19  4.29E-19
    18       7.66E-14  5.30E-14  3.16E-14  2.06E-14  1.28E-14  6.18E-15  3.30E-15  1.65E-15  6.03E-16  2.65E-16
             1.11E-16  3.43E-17  1.47E-17  7.24E-18  3.62E-18  2.29E-18  1.39E-18  6.29E-19  3.05E-19
    19       6.97E-14  4.80E-14  2.83E-14  1.82E-14  1.11E-14  5.26E-15  2.76E-15  1.36E-15  4.89E-16  2.12E-16
             8.86E-17  2.71E-17  1.15E-17  5.58E-18  2.74E-18  1.72E-18  1.03E-18  4.71E-19  2.36E-19
    20       6.11E-14  4.18E-14  2.43E-14  1.54E-14  9.18E-15  4.21E-15  2.16E-15  1.04E-15  3.66E-16  1.57E-16
             6.50E-17  1.96E-17  8.25E-18  3.93E-18  1.89E-18  1.17E-18  7.02E-19  3.18E-19  1.58E-19
    21       5.23E-14  3.55E-14  2.02E-14  1.25E-14  7.26E-15  3.21E-15  1.60E-15  7.58E-16  2.60E-16  1.10E-16
             4.51E-17  1.35E-17  5.60E-18  2.62E-18  1.23E-18  7.53E-19  4.48E-19  2.01E-19  9.95E-20
    22       4.26E-14  2.85E-14  1.57E-14  9.41E-15  5.29E-15  2.23E-15  1.08E-15  4.99E-16  1.67E-16  6.96E-17
             2.81E-17  8.30E-18  3.41E-18  1.57E-18  7.13E-19  4.31E-19  2.54E-19  1.13E-19  5.56E-20
    23       3.78E-14  2.50E-14  1.35E-14  7.93E-15  4.36E-15  1.80E-15  8.58E-16  3.90E-16  1.29E-16  5.32E-17
             2.14E-17  6.26E-18  2.56E-18  1.17E-18  5.23E-19  3.13E-19  1.84E-19  8.16E-20  3.98E-20
    24       3.20E-14  2.08E-14  1.09E-14  6.26E-15  3.36E-15  1.34E-15  6.26E-16  2.79E-16  9.06E-17  3.72E-17
             1.48E-17  4.31E-18  1.75E-18  7.86E-19  3.46E-19  2.05E-19  1.20E-19  5.26E-20  2.55E-20
    25       2.90E-14  1.87E-14  9.61E-15  5.41E-15  2.86E-15  1.12E-15  5.17E-16  2.28E-16  7.34E-17  3.00E-17
             1.19E-17  3.44E-18  1.39E-18  6.21E-19  2.70E-19  1.59E-19  9.26E-20  4.06E-20  1.95E-20
    26       2.52E-14  1.60E-14  8.00E-15  4.41E-15  2.28E-15  8.70E-16  3.96E-16  1.73E-16  5.50E-17  2.23E-17
             8.82E-18  2.54E-18  1.02E-18  4.52E-19  1.94E-19  1.14E-19  6.56E-20  2.85E-20  1.36E-20
    27       2.21E-14  1.38E-14  6.75E-15  3.65E-15  1.85E-15  6.92E-16  3.12E-16  1.35E-16  4.24E-17  1.71E-17
             6.73E-18  1.93E-18  7.70E-19  3.39E-19  1.44E-19  8.37E-20  4.81E-20  2.06E-20  9.79E-21
    28       1.85E-14  1.13E-14  5.34E-15  2.81E-15  1.39E-15  5.08E-16  2.25E-16  9.62E-17  2.99E-17  1.20E-17
             4.69E-18  1.33E-18  5.30E-19  2.31E-19  9.69E-20  5.58E-20  3.18E-20  1.35E-20  6.32E-21
    29       1.51E-14  9.00E-15  4.11E-15  2.11E-15  1.02E-15  3.63E-16  1.58E-16  6.69E-17  2.05E-17  8.17E-18
             3.18E-18  9.01E-19  3.56E-19  1.54E-19  6.37E-20  3.64E-20  2.08E-20  9.02E-21  4.36E-21
    30       1.11E-14  6.38E-15  2.76E-15  1.37E-15  6.41E-16  2.21E-16  9.45E-17  3.93E-17  1.19E-17  4.69E-18
             1.81E-18  5.10E-19  2.00E-19  8.58E-20  3.47E-20  1.96E-20  1.11E-20  4.76E-21  2.28E-21
    31       8.96E-15  5.00E-15  2.09E-15  1.01E-15  4.67E-16  1.57E-16  6.67E-17  2.75E-17  8.23E-18  3.23E-18
             1.25E-18  3.49E-19  1.36E-19  5.81E-20  2.32E-20  1.30E-20  7.32E-21  3.11E-21  1.47E-21
    32       6.49E-15  3.49E-15  1.40E-15  6.57E-16  2.95E-16  9.71E-17  4.05E-17  1.65E-17  4.89E-18  1.91E-18
             7.32E-19  2.04E-19  7.93E-20  3.35E-20  1.32E-20  7.31E-21  4.07E-21  1.70E-21  7.90E-22
    33       5.04E-15  2.64E-15  1.02E-15  4.72E-16  2.09E-16  6.75E-17  2.79E-17  1.13E-17  3.32E-18  1.29E-18
             4.93E-19  1.37E-19  5.30E-20  2.22E-20  8.67E-21  4.77E-21  2.63E-21  1.08E-21  4.96E-22
    34       3.43E-15  1.73E-15  6.42E-16  2.88E-16  1.25E-16  3.96E-17  1.62E-17  6.48E-18  1.88E-18  7.28E-19
             2.77E-19  7.65E-20  2.95E-20  1.23E-20  4.72E-21  2.57E-21  1.42E-21  6.01E-22  2.86E-22
    35       2.51E-15  1.23E-15  4.45E-16  1.96E-16  8.38E-17  2.62E-17  1.06E-17  4.22E-18  1.22E-18  4.69E-19
             1.78E-19  4.90E-20  1.88E-20  7.80E-21  2.97E-21  1.61E-21  8.82E-22  3.68E-22  1.73E-22
    36       1.53E-15  7.23E-16  2.51E-16  1.08E-16  4.53E-17  1.39E-17  5.56E-18  2.19E-18  6.28E-19  2.40E-19
             9.08E-20  2.49E-20  9.52E-21  3.92E-21  1.47E-21  7.85E-22  4.27E-22  1.74E-22  8.00E-23
    37       1.08E-15  5.00E-16  1.70E-16  7.21E-17  2.99E-17  9.05E-18  3.60E-18  1.41E-18  4.02E-19  1.53E-19
             5.79E-20  1.58E-20  6.04E-21  2.47E-21  9.16E-22  4.87E-22  2.62E-22  1.05E-22  4.75E-23
    38       6.33E-16  2.84E-16  9.34E-17  3.90E-17  1.59E-17  4.76E-18  1.88E-18  7.31E-19  2.07E-19  7.84E-20
             2.95E-20  8.02E-21  3.05E-21  1.24E-21  4.55E-22  2.40E-22  1.29E-22  5.34E-23  2.50E-23
    39       4.26E-16  1.87E-16  6.05E-17  2.50E-17  1.01E-17  2.99E-18  1.17E-18  4.55E-19  1.28E-19  4.85E-20
             1.82E-20  4.93E-21  1.87E-21  7.59E-22  2.75E-22  1.44E-22  7.73E-23  3.15E-23  1.46E-23
    40       2.24E-16  9.64E-17  3.03E-17  1.23E-17  4.94E-18  1.44E-18  5.63E-19  2.17E-19  6.06E-20  2.29E-20
             8.55E-21  2.31E-21  8.75E-22  3.52E-22  1.26E-22  6.56E-23  3.47E-23  1.37E-23  6.19E-24
    41       1.56E-16  6.63E-17  2.06E-17  8.34E-18  3.32E-18  9.65E-19  3.74E-19  1.44E-19  4.01E-20  1.51E-20
             5.64E-21  1.52E-21  5.75E-22  2.31E-22  8.24E-23  4.25E-23  2.23E-23  8.65E-24  3.86E-24
    42       9.12E-17  3.83E-17  1.18E-17  4.73E-18  1.87E-18  5.40E-19  2.09E-19  8.00E-20  2.22E-20  8.36E-21
             3.11E-21  8.39E-22  3.16E-22  1.27E-22  4.48E-23  2.30E-23  1.22E-23  4.93E-24  2.28E-24

                                                                                              -----------------
                                                                                              SYS= 2  SPNSYS= 3
   IREP
   ----
     2       3.27E-12  2.31E-12  1.46E-12  1.04E-12  7.33E-13  4.66E-13  3.32E-13  2.38E-13  1.57E-13  1.19E-13
             9.37E-14  7.47E-14  6.61E-14  5.80E-14  4.26E-14  2.88E-14  1.68E-14  6.72E-15  2.99E-15
     3       9.36E-13  6.61E-13  4.17E-13  2.94E-13  2.06E-13  1.27E-13  8.70E-14  5.77E-14  3.15E-14  1.90E-14
             1.15E-14  7.18E-15  6.29E-15  5.96E-15  5.07E-15  3.90E-15  2.65E-15  1.34E-15  7.15E-16
     4       9.09E-13  6.42E-13  4.05E-13  2.84E-13  1.99E-13  1.22E-13  8.18E-14  5.30E-14  2.73E-14  1.53E-14
             8.18E-15  3.79E-15  2.60E-15  2.12E-15  1.67E-15  1.25E-15  8.31E-16  4.11E-16  2.16E-16
     5       8.00E-13  5.65E-13  3.55E-13  2.49E-13  1.73E-13  1.05E-13  6.94E-14  4.39E-14  2.17E-14  1.17E-14
             5.91E-15  2.42E-15  1.44E-15  1.05E-15  7.66E-16  5.61E-16  3.68E-16  1.79E-16  9.31E-17
     6       6.99E-13  4.93E-13  3.10E-13  2.17E-13  1.50E-13  8.94E-14  5.82E-14  3.59E-14  1.71E-14  8.91E-15
             4.35E-15  1.66E-15  9.10E-16  6.09E-16  4.17E-16  2.99E-16  1.94E-16  9.34E-17  4.84E-17
     7       6.16E-13  4.34E-13  2.72E-13  1.90E-13  1.31E-13  7.67E-14  4.90E-14  2.96E-14  1.36E-14  6.90E-15
             3.29E-15  1.20E-15  6.21E-16  3.91E-16  2.55E-16  1.80E-16  1.15E-16  5.52E-17  2.84E-17
     8       5.49E-13  3.87E-13  2.42E-13  1.68E-13  1.15E-13  6.64E-14  4.16E-14  2.46E-14  1.10E-14  5.45E-15
             2.54E-15  8.97E-16  4.47E-16  2.68E-16  1.68E-16  1.17E-16  7.43E-17  3.53E-17  1.81E-17
     9       4.94E-13  3.48E-13  2.17E-13  1.50E-13  1.02E-13  5.79E-14  3.57E-14  2.07E-14  8.96E-15  4.37E-15
             2.00E-15  6.90E-16  3.34E-16  1.94E-16  1.17E-16  8.02E-17  5.07E-17  2.39E-17  1.22E-17
    10       4.49E-13  3.15E-13  1.96E-13  1.35E-13  9.09E-14  5.09E-14  3.09E-14  1.75E-14  7.41E-15  3.56E-15
             1.61E-15  5.43E-16  2.57E-16  1.45E-16  8.45E-17  5.73E-17  3.62E-17  1.70E-17  8.67E-18
    11       4.11E-13  2.88E-13  1.79E-13  1.22E-13  8.18E-14  4.51E-14  2.69E-14  1.50E-14  6.21E-15  2.94E-15
             1.31E-15  4.36E-16  2.03E-16  1.11E-16  6.29E-17  4.20E-17  2.64E-17  1.24E-17  6.28E-18
    12       3.78E-13  2.65E-13  1.64E-13  1.12E-13  7.40E-14  4.01E-14  2.36E-14  1.30E-14  5.26E-15  2.46E-15
             1.09E-15  3.56E-16  1.63E-16  8.77E-17  4.91E-17  3.26E-17  2.02E-17  9.42E-18  4.79E-18
    13       3.51E-13  2.46E-13  1.51E-13  1.02E-13  6.73E-14  3.59E-14  2.08E-14  1.13E-14  4.49E-15  2.08E-15
             9.10E-16  2.95E-16  1.33E-16  7.01E-17  3.85E-17  2.54E-17  1.57E-17  7.30E-18  3.71E-18
    14       3.27E-13  2.28E-13  1.40E-13  9.44E-14  6.15E-14  3.23E-14  1.85E-14  9.87E-15  3.87E-15  1.77E-15
             7.70E-16  2.47E-16  1.10E-16  5.74E-17  3.08E-17  2.01E-17  1.24E-17  5.75E-18  2.91E-18
    15       3.05E-13  2.13E-13  1.30E-13  8.71E-14  5.62E-14  2.91E-14  1.64E-14  8.66E-15  3.35E-15  1.52E-15
             6.57E-16  2.09E-16  9.25E-17  4.76E-17  2.52E-17  1.64E-17  1.01E-17  4.65E-18  2.35E-18
    16       2.87E-13  2.00E-13  1.21E-13  8.09E-14  5.18E-14  2.65E-14  1.47E-14  7.67E-15  2.93E-15  1.32E-15
             5.65E-16  1.78E-16  7.84E-17  3.99E-17  2.08E-17  1.34E-17  8.24E-18  3.80E-18  1.92E-18
    17       2.55E-13  1.77E-13  1.07E-13  7.03E-14  4.43E-14  2.20E-14  1.20E-14  6.10E-15  2.27E-15  1.01E-15
             4.28E-16  1.33E-16  5.78E-17  2.89E-17  1.47E-17  9.42E-18  5.74E-18  2.62E-18  1.29E-18
    18       2.30E-13  1.59E-13  9.49E-14  6.17E-14  3.83E-14  1.85E-14  9.91E-15  4.96E-15  1.81E-15  7.94E-16
             3.34E-16  1.03E-16  4.42E-17  2.17E-17  1.09E-17  6.86E-18  4.16E-18  1.89E-18  9.15E-19
    19       2.09E-13  1.44E-13  8.51E-14  5.47E-14  3.34E-14  1.58E-14  8.29E-15  4.09E-15  1.47E-15  6.37E-16
             2.66E-16  8.12E-17  3.45E-17  1.67E-17  8.21E-18  5.15E-18  3.10E-18  1.41E-18  7.08E-19
    20       1.83E-13  1.26E-13  7.30E-14  4.61E-14  2.75E-14  1.26E-14  6.48E-15  3.13E-15  1.10E-15  4.72E-16
             1.95E-16  5.89E-17  2.48E-17  1.18E-17  5.66E-18  3.51E-18  2.11E-18  9.53E-19  4.74E-19
    21       1.57E-13  1.06E-13  6.06E-14  3.74E-14  2.18E-14  9.62E-15  4.81E-15  2.27E-15  7.81E-16  3.31E-16
             1.35E-16  4.04E-17  1.68E-17  7.87E-18  3.69E-18  2.26E-18  1.34E-18  6.04E-19  2.98E-19
    22       1.28E-13  8.54E-14  4.72E-14  2.82E-14  1.59E-14  6.70E-15  3.25E-15  1.50E-15  5.00E-16  2.09E-16
             8.44E-17  2.49E-17  1.02E-17  4.70E-18  2.14E-18  1.29E-18  7.62E-19  3.40E-19  1.67E-19
    23       1.13E-13  7.49E-14  4.05E-14  2.38E-14  1.31E-14  5.39E-15  2.57E-15  1.17E-15  3.86E-16  1.60E-16
             6.42E-17  1.88E-17  7.67E-18  3.50E-18  1.57E-18  9.39E-19  5.51E-19  2.45E-19  1.19E-19
    24       9.62E-14  6.25E-14  3.28E-14  1.88E-14  1.01E-14  4.01E-15  1.88E-15  8.38E-16  2.72E-16  1.12E-16
             4.45E-17  1.29E-17  5.24E-18  2.36E-18  1.04E-18  6.15E-19  3.59E-19  1.58E-19  7.65E-20
    25       8.69E-14  5.60E-14  2.88E-14  1.62E-14  8.57E-15  3.35E-15  1.55E-15  6.86E-16  2.20E-16  8.99E-17
             3.57E-17  1.03E-17  4.17E-18  1.86E-18  8.11E-19  4.78E-19  2.78E-19  1.22E-19  5.86E-20
    26       7.55E-14  4.79E-14  2.40E-14  1.32E-14  6.83E-15  2.61E-15  1.19E-15  5.20E-16  1.65E-16  6.69E-17
             2.65E-17  7.61E-18  3.05E-18  1.35E-18  5.82E-19  3.41E-19  1.97E-19  8.54E-20  4.08E-20
    27       6.63E-14  4.14E-14  2.02E-14  1.09E-14  5.55E-15  2.08E-15  9.35E-16  4.05E-16  1.27E-16  5.13E-17
             2.02E-17  5.78E-18  2.31E-18  1.02E-18  4.32E-19  2.51E-19  1.44E-19  6.19E-20  2.94E-20
    28       5.54E-14  3.38E-14  1.60E-14  8.43E-15  4.18E-15  1.52E-15  6.75E-16  2.89E-16  8.96E-17  3.59E-17
             1.41E-17  4.00E-18  1.59E-18  6.94E-19  2.91E-19  1.67E-19  9.55E-20  4.05E-20  1.90E-20
    29       4.54E-14  2.70E-14  1.23E-14  6.32E-15  3.06E-15  1.09E-15  4.75E-16  2.01E-16  6.16E-17  2.45E-17
             9.55E-18  2.70E-18  1.07E-18  4.63E-19  1.91E-19  1.09E-19  6.23E-20  2.71E-20  1.31E-20
    30       3.34E-14  1.91E-14  8.29E-15  4.10E-15  1.92E-15  6.62E-16  2.83E-16  1.18E-16  3.56E-17  1.41E-17
             5.44E-18  1.53E-18  6.01E-19  2.57E-19  1.04E-19  5.88E-20  3.33E-20  1.43E-20  6.83E-21
    31       2.69E-14  1.50E-14  6.28E-15  3.04E-15  1.40E-15  4.72E-16  2.00E-16  8.25E-17  2.47E-17  9.69E-18
             3.74E-18  1.05E-18  4.09E-19  1.74E-19  6.97E-20  3.91E-20  2.20E-20  9.32E-21  4.41E-21
    32       1.95E-14  1.05E-14  4.19E-15  1.97E-15  8.86E-16  2.91E-16  1.22E-16  4.96E-17  1.47E-17  5.73E-18
             2.20E-18  6.12E-19  2.38E-19  1.00E-19  3.95E-20  2.19E-20  1.22E-20  5.09E-21  2.37E-21
    33       1.51E-14  7.91E-15  3.07E-15  1.41E-15  6.26E-16  2.03E-16  8.37E-17  3.39E-17  9.95E-18  3.86E-18
             1.48E-18  4.10E-19  1.59E-19  6.67E-20  2.60E-20  1.43E-20  7.90E-21  3.24E-21  1.49E-21
    34       1.03E-14  5.18E-15  1.93E-15  8.65E-16  3.75E-16  1.19E-16  4.85E-17  1.94E-17  5.65E-18  2.18E-18
             8.31E-19  2.29E-19  8.85E-20  3.69E-20  1.42E-20  7.72E-21  4.27E-21  1.80E-21  8.57E-22
    35       7.53E-15  3.70E-15  1.33E-15  5.89E-16  2.52E-16  7.86E-17  3.18E-17  1.27E-17  3.66E-18  1.41E-18
             5.34E-19  1.47E-19  5.65E-20  2.34E-20  8.90E-21  4.82E-21  2.65E-21  1.10E-21  5.19E-22
    36       4.58E-15  2.17E-15  7.52E-16  3.24E-16  1.36E-16  4.16E-17  1.67E-17  6.58E-18  1.88E-18  7.21E-19
             2.72E-19  7.46E-20  2.86E-20  1.17E-20  4.40E-21  2.36E-21  1.28E-21  5.22E-22  2.40E-22
    37       3.24E-15  1.50E-15  5.09E-16  2.16E-16  8.97E-17  2.72E-17  1.08E-17  4.24E-18  1.21E-18  4.60E-19
             1.74E-19  4.74E-20  1.81E-20  7.41E-21  2.75E-21  1.46E-21  7.86E-22  3.14E-22  1.43E-22
    38       1.90E-15  8.52E-16  2.80E-16  1.17E-16  4.78E-17  1.43E-17  5.63E-18  2.19E-18  6.20E-19  2.35E-19
             8.84E-20  2.40E-20  9.15E-21  3.72E-21  1.36E-21  7.19E-22  3.88E-22  1.60E-22  7.51E-23
    39       1.28E-15  5.62E-16  1.81E-16  7.49E-17  3.04E-17  8.98E-18  3.52E-18  1.37E-18  3.84E-19  1.46E-19
             5.46E-20  1.48E-20  5.62E-21  2.28E-21  8.26E-22  4.33E-22  2.32E-22  9.44E-23  4.37E-23
    40       6.73E-16  2.89E-16  9.10E-17  3.70E-17  1.48E-17  4.33E-18  1.69E-18  6.51E-19  1.82E-19  6.86E-20
             2.57E-20  6.94E-21  2.63E-21  1.06E-21  3.79E-22  1.97E-22  1.04E-22  4.11E-23  1.86E-23
    41       4.67E-16  1.99E-16  6.19E-17  2.50E-17  9.96E-18  2.90E-18  1.12E-18  4.32E-19  1.20E-19  4.53E-20
             1.69E-20  4.57E-21  1.73E-21  6.93E-22  2.47E-22  1.27E-22  6.68E-23  2.60E-23  1.16E-23
    42       2.74E-16  1.15E-16  3.53E-17  1.42E-17  5.61E-18  1.62E-18  6.27E-19  2.40E-19  6.67E-20  2.51E-20
             9.34E-21  2.52E-21  9.49E-22  3.80E-22  1.35E-22  6.91E-23  3.66E-23  1.48E-23  6.85E-24


 -----------------------------------------
 PRTF= 3  TRMPRT= (2P)  SPNPRT= 2  NSYS= 2
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 1
   IREP
   ----
     3       7.89E-17  5.59E-17  3.55E-17  2.53E-17  1.83E-17  1.22E-17  9.36E-18  7.70E-18  7.27E-18  9.82E-18
             1.89E-17  4.78E-17  7.83E-17  1.02E-16  1.02E-16  7.85E-17  5.01E-17  2.17E-17  1.01E-17
     4       1.40E-52  8.29E-53  5.28E-53  3.75E-53  2.41E-53  1.79E-53  8.96E-53  7.88E-52  9.26E-51  3.42E-50
             1.11E-49  3.18E-49  4.52E-49  5.42E-49  5.60E-49  5.13E-49  4.19E-49  2.51E-49  1.43E-49

                                                                                              -----------------
                                                                                              SYS= 2  SPNSYS= 3
   IREP
   ----
     3       1.42E-16  1.01E-16  6.39E-17  4.53E-17  3.23E-17  2.09E-17  1.53E-17  1.16E-17  8.83E-18  9.25E-18
             1.41E-17  3.06E-17  4.76E-17  6.03E-17  5.88E-17  4.51E-17  2.86E-17  1.24E-17  5.72E-18
     4       2.37E-51  1.49E-51  8.19E-52  5.47E-52  3.47E-52  2.09E-52  1.44E-51  9.87E-51  7.44E-50  2.33E-49
             5.92E-49  1.55E-48  2.56E-48  3.61E-48  4.30E-48  4.08E-48  3.48E-48  2.15E-48  1.26E-48



 --------------------------------
 PRTI= 3  TRMPRT= (2P)  SPNPRT= 2

   INDX TE=  1.00E+01  2.00E+01  5.00E+01  1.00E+02  2.00E+02  5.00E+02  1.00E+03  2.00E+03  5.00E+03  1.00E+04
   ---- ---  2.00E+04  5.00E+04  1.00E+05  2.00E+05  5.00E+05  1.00E+06  2.00E+06  5.00E+06  1.00E+07
     1       3.94E-12  2.79E-12  1.76E-12  1.25E-12  8.83E-13  5.61E-13  4.00E-13  2.87E-13  1.89E-13  1.42E-13
             1.11E-13  8.61E-14  7.43E-14  6.33E-14  4.51E-14  2.99E-14  1.72E-14  6.83E-15  3.02E-15
     2       1.54E-12  1.09E-12  6.90E-13  4.88E-13  3.46E-13  2.20E-13  1.57E-13  1.13E-13  7.45E-14  5.65E-14
             4.48E-14  3.63E-14  3.28E-14  2.93E-14  2.20E-14  1.50E-14  8.81E-15  3.56E-15  1.58E-15
     3       8.18E-13  5.79E-13  3.66E-13  2.59E-13  1.84E-13  1.17E-13  8.34E-14  6.01E-14  4.01E-14  3.07E-14
             2.50E-14  2.15E-14  2.06E-14  1.96E-14  1.57E-14  1.11E-14  6.67E-15  2.75E-15  1.23E-15
     7       8.58E-15  6.06E-15  3.81E-15  2.68E-15  1.87E-15  1.13E-15  7.53E-16  4.78E-16  2.39E-16  1.33E-16
             7.49E-17  3.94E-17  2.71E-17  1.94E-17  1.20E-17  7.52E-18  4.22E-18  1.66E-18  7.31E-19
    11       8.90E-18  6.28E-18  3.94E-18  2.76E-18  1.91E-18  1.14E-18  7.44E-19  4.55E-19  2.08E-19  1.03E-19
             4.61E-20  1.42E-20  5.44E-21  2.02E-21  5.28E-22  1.89E-22  6.74E-23  1.71E-23  6.07E-24
    13       3.80E-15  2.68E-15  1.68E-15  1.17E-15  8.09E-16  4.76E-16  3.02E-16  1.79E-16  7.78E-17  3.72E-17
             1.66E-17  5.57E-18  2.58E-18  1.31E-18  5.99E-19  3.34E-19  1.76E-19  6.61E-20  2.87E-20
    17       7.47E-18  5.27E-18  3.30E-18  2.29E-18  1.57E-18  9.14E-19  5.72E-19  3.32E-19  1.39E-19  6.44E-20
             2.73E-20  7.93E-21  2.97E-21  1.08E-21  2.80E-22  9.97E-23  3.54E-23  8.98E-24  3.18E-24
    21       2.01E-15  1.42E-15  8.84E-16  6.12E-16  4.16E-16  2.36E-16  1.43E-16  7.99E-17  3.16E-17  1.40E-17
             5.79E-18  1.69E-18  6.70E-19  2.76E-19  9.43E-20  4.43E-20  2.08E-20  7.21E-21  3.03E-21
    31       1.22E-15  8.56E-16  5.31E-16  3.65E-16  2.44E-16  1.33E-16  7.73E-17  4.08E-17  1.50E-17  6.34E-18
             2.51E-18  6.97E-19  2.61E-19  9.87E-20  2.88E-20  1.18E-20  4.95E-21  1.54E-21  6.17E-22
    43       8.07E-16  5.66E-16  3.49E-16  2.37E-16  1.56E-16  8.16E-17  4.54E-17  2.29E-17  7.93E-18  3.24E-18
