SEQ='N '     NUCCHG= 7                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  11835491.1   NPRNTI= 4   NPRNTF= 4
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P2             (3)1( 4.0)        0.0 
     2          2S2 2P2             (1)2( 2.0)    17957.0 
     3          2S2 2P2             (1)0( 0.0)    32477.5 
     4          2S1 2P3             (5)0( 2.0)    39696.0 

   LS RESOLVED TERM INDEXING            BWNR=  11943486.1   NTRM= 406
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
             1.45E-16  4.59E-17  1.79E-17  6.72E-18  1.77E-18  6.34E-19  2.26E-19  5.74E-20  2.03E-20
   249       8.77E-15  6.19E-15  3.91E-15  2.76E-15  1.94E-15  1.20E-15  8.25E-16  5.50E-16  2.99E-16  1.74E-16
             9.31E-17  3.56E-17  1.57E-17  6.52E-18  1.91E-18  7.27E-19  2.71E-19  7.16E-20  2.58E-20
   251       1.92E-14  1.35E-14  8.49E-15  5.93E-15  4.09E-15  2.42E-15  1.56E-15  9.51E-16  4.63E-16  2.75E-16
             1.96E-16  1.79E-16  1.80E-16  1.67E-16  1.22E-16  7.97E-17  4.52E-17  1.76E-17  7.71E-18
   252       6.82E-15  4.81E-15  3.02E-15  2.11E-15  1.46E-15  8.73E-16  5.68E-16  3.53E-16  1.76E-16  1.07E-16
             7.92E-17  7.49E-17  7.62E-17  7.10E-17  5.19E-17  3.41E-17  1.93E-17  7.54E-18  3.30E-18
   253       1.10E-14  7.76E-15  4.88E-15  3.41E-15  2.36E-15  1.41E-15  9.22E-16  5.73E-16  2.87E-16  1.76E-16
             1.31E-16  1.24E-16  1.27E-16  1.18E-16  8.64E-17  5.68E-17  3.22E-17  1.26E-17  5.50E-18
   254       3.37E-16  2.36E-16  1.44E-16  9.69E-17  6.20E-17  3.00E-17  1.50E-17  7.61E-18  9.57E-18  1.65E-17
             2.44E-17  3.27E-17  3.61E-17  3.73E-17  3.58E-17  3.20E-17  2.59E-17  1.59E-17  9.40E-18
   255       4.42E-14  3.12E-14  1.97E-14  1.39E-14  9.73E-15  6.02E-15  4.10E-15  2.72E-15  1.46E-15  8.42E-16
             4.47E-16  1.69E-16  7.44E-17  3.08E-17  8.96E-18  3.40E-18  1.26E-18  3.33E-19  1.20E-19
   256       3.11E-14  2.19E-14  1.38E-14  9.76E-15  6.85E-15  4.24E-15  2.89E-15  1.92E-15  1.03E-15  5.97E-16
             3.17E-16  1.20E-16  5.29E-17  2.19E-17  6.38E-18  2.42E-18  9.01E-19  2.37E-19  8.54E-20
   257       2.31E-14  1.63E-14  1.02E-14  7.11E-15  4.88E-15  2.84E-15  1.78E-15  1.03E-15  4.33E-16  2.00E-16
             8.46E-17  2.45E-17  9.14E-18  3.33E-18  8.57E-19  3.05E-19  1.08E-19  2.74E-20  9.70E-21
   258       3.24E-14  2.28E-14  1.43E-14  9.95E-15  6.83E-15  3.97E-15  2.49E-15  1.44E-15  6.07E-16  2.80E-16
             1.19E-16  3.43E-17  1.28E-17  4.66E-18  1.20E-18  4.27E-19  1.51E-19  3.84E-20  1.36E-20
   259       4.16E-14  2.93E-14  1.84E-14  1.28E-14  8.78E-15  5.10E-15  3.20E-15  1.85E-15  7.80E-16  3.60E-16
             1.52E-16  4.41E-17  1.65E-17  5.99E-18  1.54E-18  5.49E-19  1.95E-19  4.93E-20  1.75E-20
   260       5.09E-14  3.59E-14  2.25E-14  1.56E-14  1.07E-14  6.24E-15  3.91E-15  2.27E-15  9.53E-16  4.40E-16
             1.86E-16  5.39E-17  2.01E-17  7.32E-18  1.89E-18  6.71E-19  2.38E-19  6.03E-20  2.13E-20
   261       6.01E-14  4.24E-14  2.65E-14  1.85E-14  1.27E-14  7.37E-15  4.62E-15  2.68E-15  1.13E-15  5.20E-16
             2.20E-16  6.38E-17  2.38E-17  8.65E-18  2.23E-18  7.93E-19  2.81E-19  7.13E-20  2.52E-20
   262       1.83E-14  1.28E-14  7.99E-15  5.51E-15  3.71E-15  2.06E-15  1.22E-15  6.58E-16  2.48E-16  1.06E-16
             4.23E-17  1.16E-17  4.24E-18  1.52E-18  3.89E-19  1.38E-19  4.89E-20  1.24E-20  4.38E-21
   263       2.35E-14  1.65E-14  1.03E-14  7.08E-15  4.77E-15  2.65E-15  1.57E-15  8.46E-16  3.19E-16  1.37E-16
             5.44E-17  1.50E-17  5.45E-18  1.96E-18  5.00E-19  1.77E-19  6.29E-20  1.59E-20  5.63E-21
   264       2.87E-14  2.02E-14  1.26E-14  8.65E-15  5.83E-15  3.24E-15  1.92E-15  1.03E-15  3.90E-16  1.67E-16
             6.65E-17  1.83E-17  6.66E-18  2.39E-18  6.11E-19  2.17E-19  7.68E-20  1.95E-20  6.88E-21
   265       3.39E-14  2.38E-14  1.48E-14  1.02E-14  6.89E-15  3.83E-15  2.27E-15  1.22E-15  4.61E-16  1.97E-16
             7.86E-17  2.16E-17  7.87E-18  2.83E-18  7.23E-19  2.56E-19  9.08E-20  2.30E-20  8.13E-21
   266       3.91E-14  2.75E-14  1.71E-14  1.18E-14  7.95E-15  4.42E-15  2.61E-15  1.41E-15  5.32E-16  2.28E-16
             9.07E-17  2.49E-17  9.09E-18  3.26E-18  8.34E-19  2.96E-19  1.05E-19  2.65E-20  9.38E-21
   267       5.54E-14  3.91E-14  2.47E-14  1.74E-14  1.22E-14  7.56E-15  5.17E-15  3.43E-15  1.85E-15  1.07E-15
             5.69E-16  2.16E-16  9.50E-17  3.93E-17  1.15E-17  4.35E-18  1.62E-18  4.27E-19  1.54E-19
   268       5.38E-14  3.80E-14  2.39E-14  1.67E-14  1.16E-14  7.01E-15  4.60E-15  2.86E-15  1.35E-15  6.89E-16
             3.18E-16  1.01E-16  3.94E-17  1.47E-17  3.88E-18  1.39E-18  4.95E-19  1.26E-19  4.46E-20
   269       4.17E-14  2.95E-14  1.85E-14  1.30E-14  9.03E-15  5.44E-15  3.57E-15  2.22E-15  1.05E-15  5.35E-16
             2.47E-16  7.84E-17  3.06E-17  1.15E-17  3.01E-18  1.08E-18  3.85E-19  9.79E-20  3.47E-20
   270       7.08E-15  4.96E-15  3.06E-15  2.08E-15  1.37E-15  7.21E-16  4.02E-16  2.02E-16  6.97E-17  2.82E-17
             1.08E-17  2.88E-18  1.04E-18  3.71E-19  9.44E-20  3.34E-20  1.18E-20  2.99E-21  1.06E-21
   271       8.65E-15  6.07E-15  3.74E-15  2.55E-15  1.68E-15  8.82E-16  4.92E-16  2.47E-16  8.51E-17  3.45E-17
             1.32E-17  3.52E-18  1.27E-18  4.53E-19  1.15E-19  4.09E-20  1.45E-20  3.66E-21  1.29E-21
   272       1.02E-14  7.17E-15  4.42E-15  3.01E-15  1.98E-15  1.04E-15  5.81E-16  2.92E-16  1.01E-16  4.08E-17
             1.56E-17  4.17E-18  1.50E-18  5.36E-19  1.36E-19  4.83E-20  1.71E-20  4.33E-21  1.53E-21
   273       1.18E-14  8.27E-15  5.11E-15  3.47E-15  2.28E-15  1.20E-15  6.70E-16  3.37E-16  1.16E-16  4.71E-17
             1.80E-17  4.81E-18  1.73E-18  6.18E-19  1.57E-19  5.57E-20  1.97E-20  4.99E-21  1.76E-21
   274       1.34E-14  9.37E-15  5.79E-15  3.94E-15  2.59E-15  1.36E-15  7.60E-16  3.82E-16  1.32E-16  5.33E-17
             2.04E-17  5.45E-18  1.96E-18  7.00E-19  1.78E-19  6.31E-20  2.23E-20  5.66E-21  2.00E-21
   275       2.96E-14  2.09E-14  1.31E-14  9.20E-15  6.40E-15  3.86E-15  2.53E-15  1.58E-15  7.47E-16  3.81E-16
             1.76E-16  5.58E-17  2.18E-17  8.16E-18  2.15E-18  7.70E-19  2.74E-19  6.97E-20  2.47E-20
   276       6.49E-14  4.58E-14  2.88E-14  2.02E-14  1.41E-14  8.47E-15  5.56E-15  3.46E-15  1.64E-15  8.36E-16
             3.87E-16  1.23E-16  4.79E-17  1.79E-17  4.72E-18  1.69E-18  6.03E-19  1.53E-19  5.42E-20
   277       1.81E-14  1.28E-14  8.08E-15  5.70E-15  4.00E-15  2.48E-15  1.70E-15  1.13E-15  6.10E-16  3.54E-16
             1.88E-16  7.16E-17  3.15E-17  1.31E-17  3.80E-18  1.45E-18  5.37E-19  1.42E-19  5.10E-20
   278       1.76E-14  1.24E-14  7.81E-15  5.47E-15  3.81E-15  2.30E-15  1.51E-15  9.40E-16  4.46E-16  2.27E-16
             1.05E-16  3.34E-17  1.30E-17  4.88E-18  1.28E-18  4.60E-19  1.64E-19  4.17E-20  1.48E-20
   279       5.93E-15  4.19E-15  2.64E-15  1.86E-15  1.31E-15  8.13E-16  5.57E-16  3.71E-16  2.01E-16  1.17E-16
             6.23E-17  2.37E-17  1.05E-17  4.33E-18  1.26E-18  4.80E-19  1.79E-19  4.71E-20  1.69E-20
   280       1.44E-14  1.01E-14  6.36E-15  4.43E-15  3.04E-15  1.78E-15  1.14E-15  6.85E-16  3.26E-16  1.89E-16
             1.31E-16  1.17E-16  1.16E-16  1.07E-16  7.79E-17  5.10E-17  2.88E-17  1.12E-17  4.92E-18
   281       5.26E-15  3.71E-15  2.33E-15  1.62E-15  1.12E-15  6.62E-16  4.27E-16  2.61E-16  1.27E-16  7.54E-17
             5.37E-17  4.91E-17  4.94E-17  4.58E-17  3.33E-17  2.18E-17  1.23E-17  4.81E-18  2.11E-18
   282       8.52E-15  6.01E-15  3.77E-15  2.63E-15  1.82E-15  1.08E-15  6.95E-16  4.27E-16  2.08E-16  1.24E-16
             8.89E-17  8.15E-17  8.22E-17  7.63E-17  5.55E-17  3.63E-17  2.06E-17  8.02E-18  3.51E-18
   283       3.10E-14  2.19E-14  1.38E-14  9.73E-15  6.82E-15  4.21E-15  2.87E-15  1.90E-15  1.02E-15  5.85E-16
             3.10E-16  1.17E-16  5.15E-17  2.13E-17  6.21E-18  2.37E-18  8.83E-19  2.33E-19  8.39E-20
   284       2.18E-14  1.54E-14  9.74E-15  6.86E-15  4.81E-15  2.97E-15  2.03E-15  1.34E-15  7.21E-16  4.15E-16
             2.20E-16  8.35E-17  3.66E-17  1.52E-17  4.43E-18  1.69E-18  6.29E-19  1.66E-19  5.98E-20
   285       1.90E-14  1.34E-14  8.37E-15  5.83E-15  4.00E-15  2.32E-15  1.45E-15  8.43E-16  3.54E-16  1.63E-16
             6.90E-17  2.00E-17  7.45E-18  2.71E-18  6.98E-19  2.48E-19  8.81E-20  2.23E-20  7.90E-21
   286       2.65E-14  1.87E-14  1.17E-14  8.16E-15  5.59E-15  3.25E-15  2.03E-15  1.18E-15  4.95E-16  2.29E-16
             9.67E-17  2.80E-17  1.04E-17  3.80E-18  9.78E-19  3.48E-19  1.23E-19  3.13E-20  1.11E-20
   287       3.41E-14  2.41E-14  1.51E-14  1.05E-14  7.19E-15  4.18E-15  2.62E-15  1.52E-15  6.37E-16  2.94E-16
             1.24E-16  3.60E-17  1.34E-17  4.88E-18  1.26E-18  4.47E-19  1.59E-19  4.02E-20  1.42E-20
   288       4.17E-14  2.94E-14  1.84E-14  1.28E-14  8.79E-15  5.11E-15  3.20E-15  1.85E-15  7.79E-16  3.59E-16
             1.52E-16  4.40E-17  1.64E-17  5.96E-18  1.54E-18  5.47E-19  1.94E-19  4.91E-20  1.74E-20
   289       4.93E-14  3.47E-14  2.18E-14  1.51E-14  1.04E-14  6.04E-15  3.78E-15  2.19E-15  9.20E-16  4.25E-16
             1.80E-16  5.20E-17  1.94E-17  7.05E-18  1.82E-18  6.46E-19  2.29E-19  5.81E-20  2.05E-20
   290       3.90E-14  2.76E-14  1.74E-14  1.22E-14  8.59E-15  5.31E-15  3.63E-15  2.40E-15  1.29E-15  7.45E-16
             3.95E-16  1.50E-16  6.58E-17  2.72E-17  7.96E-18  3.03E-18  1.13E-18  2.99E-19  1.08E-19
   291       1.85E-14  1.30E-14  8.10E-15  5.59E-15  3.76E-15  2.09E-15  1.24E-15  6.66E-16  2.51E-16  1.08E-16
             4.28E-17  1.18E-17  4.29E-18  1.54E-18  3.94E-19  1.40E-19  4.95E-20  1.25E-20  4.43E-21
   292       2.38E-14  1.67E-14  1.04E-14  7.18E-15  4.84E-15  2.69E-15  1.59E-15  8.57E-16  3.23E-16  1.38E-16
             5.51E-17  1.51E-17  5.52E-18  1.98E-18  5.06E-19  1.80E-19  6.36E-20  1.61E-20  5.70E-21
   293       2.91E-14  2.05E-14  1.27E-14  8.78E-15  5.91E-15  3.28E-15  1.94E-15  1.05E-15  3.95E-16  1.69E-16
             6.73E-17  1.85E-17  6.74E-18  2.42E-18  6.19E-19  2.20E-19  7.77E-20  1.97E-20  6.96E-21
   294       3.44E-14  2.42E-14  1.51E-14  1.04E-14  6.99E-15  3.88E-15  2.29E-15  1.24E-15  4.67E-16  2.00E-16
             7.95E-17  2.19E-17  7.97E-18  2.86E-18  7.31E-19  2.59E-19  9.19E-20  2.33E-20  8.23E-21
   295       3.97E-14  2.79E-14  1.74E-14  1.20E-14  8.06E-15  4.48E-15  2.65E-15  1.43E-15  5.38E-16  2.31E-16
             9.18E-17  2.52E-17  9.20E-18  3.30E-18  8.44E-19  2.99E-19  1.06E-19  2.68E-20  9.49E-21
   296       4.00E-14  2.82E-14  1.77E-14  1.24E-14  8.63E-15  5.19E-15  3.40E-15  2.11E-15  9.97E-16  5.07E-16
             2.34E-16  7.40E-17  2.88E-17  1.08E-17  2.84E-18  1.02E-18  3.63E-19  9.22E-20  3.26E-20
   297       3.10E-14  2.19E-14  1.38E-14  9.65E-15  6.70E-15  4.03E-15  2.64E-15  1.64E-15  7.75E-16  3.94E-16
             1.82E-16  5.75E-17  2.24E-17  8.39E-18  2.21E-18  7.91E-19  2.82E-19  7.16E-20  2.54E-20
   298       1.18E-14  8.27E-15  5.10E-15  3.47E-15  2.28E-15  1.20E-15  6.70E-16  3.37E-16  1.16E-16  4.70E-17
             1.80E-17  4.80E-18  1.73E-18  6.17E-19  1.57E-19  5.57E-20  1.97E-20  4.99E-21  1.76E-21
   299       1.44E-14  1.01E-14  6.24E-15  4.24E-15  2.79E-15  1.47E-15  8.19E-16  4.12E-16  1.42E-16  5.75E-17
             2.20E-17  5.87E-18  2.11E-18  7.55E-19  1.92E-19  6.80E-20  2.41E-20  6.09E-21  2.16E-21
   300       1.70E-14  1.19E-14  7.37E-15  5.01E-15  3.30E-15  1.74E-15  9.68E-16  4.86E-16  1.68E-16  6.79E-17
             2.60E-17  6.94E-18  2.50E-18  8.92E-19  2.27E-19  8.04E-20  2.85E-20  7.20E-21  2.55E-21
   301       1.97E-14  1.38E-14  8.51E-15  5.79E-15  3.81E-15  2.00E-15  1.12E-15  5.61E-16  1.93E-16  7.84E-17
             3.00E-17  8.00E-18  2.88E-18  1.03E-18  2.62E-19  9.28E-20  3.28E-20  8.31E-21  2.94E-21
   302       2.23E-14  1.56E-14  9.64E-15  6.56E-15  4.31E-15  2.27E-15  1.27E-15  6.36E-16  2.19E-16  8.88E-17
             3.40E-17  9.07E-18  3.27E-18  1.17E-18  2.97E-19  1.05E-19  3.72E-20  9.42E-21  3.33E-21
   303       3.78E-15  2.64E-15  1.61E-15  1.08E-15  6.91E-16  3.42E-16  1.80E-16  8.49E-17  2.72E-17  1.06E-17
             3.97E-18  1.04E-18  3.72E-19  1.32E-19  3.36E-20  1.19E-20  4.21E-21  1.07E-21  3.77E-22
   304       4.47E-15  3.12E-15  1.91E-15  1.28E-15  8.16E-16  4.05E-16  2.13E-16  1.00E-16  3.22E-17  1.26E-17
             4.69E-18  1.23E-18  4.40E-19  1.56E-19  3.97E-20  1.41E-20  4.97E-21  1.26E-21  4.45E-22
   305       5.16E-15  3.60E-15  2.20E-15  1.47E-15  9.42E-16  4.67E-16  2.45E-16  1.16E-16  3.71E-17  1.45E-17
             5.41E-18  1.42E-18  5.07E-19  1.80E-19  4.58E-20  1.62E-20  5.74E-21  1.45E-21  5.14E-22
   306       5.84E-15  4.08E-15  2.49E-15  1.67E-15  1.07E-15  5.29E-16  2.78E-16  1.31E-16  4.21E-17  1.64E-17
             6.13E-18  1.61E-18  5.75E-19  2.05E-19  5.19E-20  1.84E-20  6.50E-21  1.65E-21  5.82E-22
   307       6.53E-15  4.56E-15  2.79E-15  1.86E-15  1.19E-15  5.91E-16  3.11E-16  1.47E-16  4.70E-17  1.83E-17
             6.85E-18  1.80E-18  6.43E-19  2.29E-19  5.80E-20  2.05E-20  7.27E-21  1.84E-21  6.50E-22
   308       2.20E-14  1.55E-14  9.76E-15  6.84E-15  4.76E-15  2.86E-15  1.88E-15  1.17E-15  5.51E-16  2.80E-16
             1.29E-16  4.09E-17  1.60E-17  5.98E-18  1.57E-18  5.64E-19  2.01E-19  5.10E-20  1.81E-20
   309       4.83E-14  3.41E-14  2.14E-14  1.50E-14  1.04E-14  6.29E-15  4.12E-15  2.56E-15  1.21E-15  6.16E-16
             2.84E-16  9.00E-17  3.51E-17  1.31E-17  3.46E-18  1.24E-18  4.42E-19  1.12E-19  3.97E-20
   310       1.28E-14  9.04E-15  5.71E-15  4.02E-15  2.82E-15  1.75E-15  1.19E-15  7.92E-16  4.27E-16  2.47E-16
             1.31E-16  4.98E-17  2.19E-17  9.05E-18  2.64E-18  1.01E-18  3.76E-19  9.93E-20  3.58E-20
   311       1.31E-14  9.24E-15  5.81E-15  4.07E-15  2.83E-15  1.71E-15  1.12E-15  6.96E-16  3.29E-16  1.67E-16
             7.73E-17  2.45E-17  9.55E-18  3.58E-18  9.41E-19  3.37E-19  1.20E-19  3.05E-20  1.08E-20
   312       4.20E-15  2.96E-15  1.87E-15  1.32E-15  9.26E-16  5.74E-16  3.93E-16  2.61E-16  1.41E-16  8.17E-17
             4.34E-17  1.65E-17  7.26E-18  3.01E-18  8.79E-19  3.35E-19  1.25E-19  3.30E-20  1.19E-20


 -----------------------------------------
 PRTF= 1  TRMPRT= (3P)  SPNPRT= 3  NSYS= 1
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 2
   IREP
   ----
     3       4.91E-14  3.47E-14  2.19E-14  1.54E-14  1.09E-14  6.77E-15  4.70E-15  3.24E-15  2.03E-15  1.50E-15
             1.20E-15  9.41E-16  7.78E-16  6.11E-16  3.84E-16  2.36E-16  1.28E-16  4.82E-17  2.08E-17
     4       1.15E-14  8.12E-15  5.10E-15  3.56E-15  2.46E-15  1.46E-15  9.45E-16  5.78E-16  2.78E-16  1.55E-16
             8.97E-17  4.98E-17  3.48E-17  2.48E-17  1.47E-17  8.82E-18  4.73E-18  1.77E-18  7.65E-19
     5       4.96E-15  3.49E-15  2.18E-15  1.51E-15  1.03E-15  5.86E-16  3.59E-16  2.03E-16  8.43E-17  4.02E-17
             1.89E-17  7.55E-18  4.25E-18  2.61E-18  1.39E-18  8.06E-19  4.25E-19  1.57E-19  6.75E-20
     6       2.72E-15  1.91E-15  1.19E-15  8.15E-16  5.45E-16  2.98E-16  1.74E-16  9.28E-17  3.50E-17  1.54E-17
             6.50E-18  2.14E-18  1.00E-18  5.22E-19  2.41E-19  1.32E-19  6.75E-20  2.45E-20  1.04E-20
     7       1.71E-15  1.20E-15  7.41E-16  5.03E-16  3.30E-16  1.73E-16  9.67E-17  4.90E-17  1.73E-17  7.20E-18
             2.88E-18  8.51E-19  3.55E-19  1.61E-19  6.38E-20  3.24E-20  1.58E-20  5.55E-21  2.33E-21
     8       1.17E-15  8.21E-16  5.02E-16  3.37E-16  2.17E-16  1.09E-16  5.84E-17  2.84E-17  9.48E-18  3.82E-18
             1.48E-18  4.14E-19  1.62E-19  6.68E-20  2.30E-20  1.07E-20  4.92E-21  1.65E-21  6.81E-22
     9       8.52E-16  5.94E-16  3.60E-16  2.38E-16  1.50E-16  7.26E-17  3.75E-17  1.76E-17  5.64E-18  2.22E-18
             8.42E-19  2.28E-19  8.59E-20  3.35E-20  1.04E-20  4.48E-21  1.94E-21  6.19E-22  2.50E-22
    10       6.44E-16  4.47E-16  2.69E-16  1.76E-16  1.08E-16  5.04E-17  2.52E-17  1.15E-17  3.56E-18  1.38E-18
             5.14E-19  1.37E-19  5.04E-20  1.90E-20  5.50E-21  2.24E-21  9.21E-22  2.79E-22  1.10E-22
    11       5.03E-16  3.48E-16  2.07E-16  1.33E-16  8.05E-17  3.62E-17  1.76E-17  7.77E-18  2.35E-18  8.97E-19
             3.32E-19  8.72E-20  3.17E-20  1.17E-20  3.24E-21  1.27E-21  5.01E-22  1.46E-22  5.60E-23
    12       4.02E-16  2.77E-16  1.63E-16  1.03E-16  6.13E-17  2.66E-17  1.26E-17  5.44E-18  1.61E-18  6.08E-19
             2.23E-19  5.83E-20  2.10E-20  7.64E-21  2.06E-21  7.79E-22  2.98E-22  8.36E-23  3.15E-23
    13       3.28E-16  2.25E-16  1.31E-16  8.19E-17  4.75E-17  2.00E-17  9.24E-18  3.92E-18  1.14E-18  4.27E-19
             1.56E-19  4.04E-20  1.45E-20  5.23E-21  1.38E-21  5.13E-22  1.92E-22  5.25E-23  1.95E-23
    14       2.72E-16  1.86E-16  1.07E-16  6.58E-17  3.74E-17  1.53E-17  6.93E-18  2.89E-18  8.28E-19  3.07E-19
             1.12E-19  2.89E-20  1.03E-20  3.70E-21  9.67E-22  3.54E-22  1.30E-22  3.49E-23  1.28E-23
    15       2.02E-16  1.37E-16  7.78E-17  4.72E-17  2.63E-17  1.05E-17  4.66E-18  1.92E-18  5.43E-19  2.01E-19
             7.27E-20  1.87E-20  6.69E-21  2.39E-21  6.21E-22  2.26E-22  8.25E-23  2.18E-23  7.95E-24
    16       1.71E-16  1.16E-16  6.55E-17  3.93E-17  2.16E-17  8.37E-18  3.66E-18  1.48E-18  4.16E-19  1.53E-19
             5.53E-20  1.42E-20  5.06E-21  1.80E-21  4.65E-22  1.68E-22  6.08E-23  1.59E-23  5.75E-24
    17       1.27E-16  8.52E-17  4.67E-17  2.73E-17  1.45E-17  5.40E-18  2.30E-18  9.14E-19  2.51E-19  9.18E-20
             3.30E-20  8.46E-21  3.01E-21  1.07E-21  2.73E-22  9.78E-23  3.51E-23  9.05E-24  3.24E-24
    18       1.00E-16  6.62E-17  3.52E-17  1.99E-17  1.03E-17  3.66E-18  1.52E-18  5.95E-19  1.62E-19  5.87E-20
             2.10E-20  5.37E-21  1.91E-21  6.77E-22  1.72E-22  6.14E-23  2.19E-23  5.60E-24  2.00E-24
    19       8.07E-17  5.26E-17  2.73E-17  1.50E-17  7.49E-18  2.58E-18  1.05E-18  4.05E-19  1.09E-19  3.93E-20
             1.40E-20  3.58E-21  1.27E-21  4.50E-22  1.14E-22  4.06E-23  1.44E-23  3.68E-24  1.31E-24
    20       5.95E-17  3.81E-17  1.90E-17  1.01E-17  4.85E-18  1.60E-18  6.35E-19  2.40E-19  6.38E-20  2.29E-20
             8.18E-21  2.08E-21  7.38E-22  2.61E-22  6.63E-23  2.35E-23  8.33E-24  2.12E-24  7.50E-25
    21       4.07E-17  2.54E-17  1.21E-17  6.17E-18  2.84E-18  8.96E-19  3.48E-19  1.30E-19  3.41E-20  1.22E-20
             4.34E-21  1.10E-21  3.91E-22  1.38E-22  3.50E-23  1.24E-23  4.39E-24  1.11E-24  3.94E-25
    22       2.46E-17  1.48E-17  6.60E-18  3.19E-18  1.40E-18  4.21E-19  1.60E-19  5.87E-20  1.52E-20  5.44E-21
             1.93E-21  4.90E-22  1.73E-22  6.14E-23  1.55E-23  5.50E-24  1.94E-24  4.92E-25  1.74E-25
    23       1.80E-17  1.05E-17  4.51E-18  2.11E-18  9.03E-19  2.65E-19  9.95E-20  3.64E-20  9.40E-21  3.35E-21
             1.19E-21  3.01E-22  1.07E-22  3.77E-23  9.54E-24  3.37E-24  1.19E-24  3.02E-25  1.07E-25
    24       1.21E-17  6.83E-18  2.76E-18  1.24E-18  5.15E-19  1.47E-19  5.44E-20  1.98E-20  5.08E-21  1.81E-21
             6.40E-22  1.62E-22  5.74E-23  2.03E-23  5.14E-24  1.82E-24  6.43E-25  1.63E-25  5.75E-26
    25       9.55E-18  5.26E-18  2.05E-18  9.03E-19  3.68E-19  1.03E-19  3.81E-20  1.38E-20  3.53E-21  1.25E-21
             4.44E-22  1.13E-22  3.98E-23  1.41E-23  3.56E-24  1.26E-24  4.46E-25  1.13E-25  3.99E-26
    26       6.80E-18  3.63E-18  1.36E-18  5.80E-19  2.31E-19  6.38E-20  2.33E-20  8.40E-21  2.15E-21  7.62E-22
             2.70E-22  6.84E-23  2.42E-23  8.56E-24  2.16E-24  7.65E-25  2.71E-25  6.85E-26  2.42E-26
    27       4.95E-18  2.57E-18  9.24E-19  3.86E-19  1.52E-19  4.13E-20  1.50E-20  5.38E-21  1.37E-21  4.87E-22
             1.73E-22  4.37E-23  1.55E-23  5.47E-24  1.38E-24  4.89E-25  1.73E-25  4.37E-26  1.55E-26
    28       3.20E-18  1.60E-18  5.48E-19  2.23E-19  8.58E-20  2.30E-20  8.31E-21  2.97E-21  7.57E-22  2.68E-22
             9.50E-23  2.41E-23  8.51E-24  3.01E-24  7.61E-25  2.69E-25  9.51E-26  2.41E-26  8.51E-27


 -----------------------------------------
 PRTF= 2  TRMPRT= (1D)  SPNPRT= 1  NSYS= 1
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 2
   IREP
   ----
     2       8.10E-12  5.73E-12  3.62E-12  2.56E-12  1.82E-12  1.15E-12  8.23E-13  5.91E-13  3.90E-13  2.94E-13
             2.32E-13  1.82E-13  1.56E-13  1.30E-13  8.65E-14  5.41E-14  2.94E-14  1.10E-14  4.70E-15
     3       1.13E-12  8.01E-13  5.05E-13  3.56E-13  2.50E-13  1.55E-13  1.07E-13  7.19E-14  4.09E-14  2.63E-14
             1.75E-14  1.22E-14  1.05E-14  9.18E-15  6.83E-15  4.83E-15  3.07E-15  1.47E-15  7.61E-16
     4       1.13E-12  7.99E-13  5.03E-13  3.54E-13  2.48E-13  1.52E-13  1.02E-13  6.64E-14  3.48E-14  2.01E-14
             1.14E-14  5.98E-15  4.32E-15  3.40E-15  2.37E-15  1.63E-15  1.01E-15  4.70E-16  2.39E-16
     5       1.02E-12  7.20E-13  4.53E-13  3.18E-13  2.21E-13  1.34E-13  8.85E-14  5.60E-14  2.79E-14  1.53E-14
             8.04E-15  3.63E-15  2.32E-15  1.67E-15  1.10E-15  7.41E-16  4.54E-16  2.08E-16  1.05E-16
     6       9.03E-13  6.37E-13  4.00E-13  2.80E-13  1.94E-13  1.15E-13  7.51E-14  4.64E-14  2.21E-14  1.17E-14
             5.88E-15  2.43E-15  1.43E-15  9.61E-16  6.04E-16  4.00E-16  2.43E-16  1.10E-16  5.52E-17
     7       8.02E-13  5.66E-13  3.54E-13  2.47E-13  1.70E-13  9.99E-14  6.38E-14  3.84E-14  1.77E-14  9.08E-15
             4.42E-15  1.73E-15  9.58E-16  6.13E-16  3.71E-16  2.42E-16  1.45E-16  6.53E-17  3.26E-17
     8       7.19E-13  5.06E-13  3.17E-13  2.20E-13  1.50E-13  8.68E-14  5.44E-14  3.21E-14  1.43E-14  7.18E-15
             3.41E-15  1.28E-15  6.80E-16  4.17E-16  2.43E-16  1.56E-16  9.30E-17  4.16E-17  2.07E-17
     9       6.49E-13  4.57E-13  2.85E-13  1.97E-13  1.34E-13  7.60E-14  4.68E-14  2.71E-14  1.18E-14  5.77E-15
             2.69E-15  9.77E-16  5.03E-16  2.99E-16  1.69E-16  1.07E-16  6.34E-17  2.81E-17  1.40E-17
    10       5.91E-13  4.16E-13  2.58E-13  1.78E-13  1.20E-13  6.70E-14  4.06E-14  2.30E-14  9.75E-15  4.70E-15
             2.16E-15  7.65E-16  3.84E-16  2.22E-16  1.23E-16  7.73E-17  4.52E-17  1.99E-17  9.91E-18
