SEQ='C '     NUCCHG= 6                                                  /LS/

   PARENT TERM INDEXING                 BWNP=   8197449.3   NPRNTI= 2   NPRNTF= 2
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P1             (2)1( 2.5)        0.0 
     2          2S1 2P2             (4)1( 5.5)    41056.5 

   LS RESOLVED TERM INDEXING            BWNR=   8280378.5   NTRM= 354
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   102       1.02E-14  7.19E-15  4.51E-15  3.15E-15  2.18E-15  1.31E-15  8.73E-16  5.79E-16  3.63E-16  2.94E-16
             2.69E-16  2.49E-16  2.20E-16  1.75E-16  1.06E-16  6.17E-17  3.19E-17  1.15E-17  4.81E-18
   103       1.97E-15  1.39E-15  8.74E-16  6.11E-16  4.24E-16  2.55E-16  1.70E-16  1.13E-16  7.14E-17  5.81E-17
             5.33E-17  4.97E-17  4.39E-17  3.49E-17  2.11E-17  1.23E-17  6.39E-18  2.29E-18  9.62E-19
   104       3.98E-15  2.81E-15  1.77E-15  1.24E-15  8.68E-16  5.34E-16  3.66E-16  2.54E-16  1.73E-16  1.51E-16
             1.47E-16  1.43E-16  1.29E-16  1.03E-16  6.27E-17  3.68E-17  1.91E-17  6.85E-18  2.88E-18
   105       1.98E-15  1.40E-15  8.81E-16  6.20E-16  4.34E-16  2.69E-16  1.86E-16  1.30E-16  9.12E-17  8.11E-17
             8.00E-17  7.86E-17  7.10E-17  5.71E-17  3.48E-17  2.04E-17  1.06E-17  3.80E-18  1.60E-18
   106       1.41E-14  9.99E-15  6.30E-15  4.44E-15  3.11E-15  1.92E-15  1.31E-15  8.66E-16  4.66E-16  2.69E-16
             1.43E-16  5.47E-17  2.42E-17  1.00E-17  2.94E-18  1.12E-18  4.14E-19  1.09E-19  3.90E-20
   107       1.00E-16  6.97E-17  4.19E-17  2.72E-17  1.64E-17  6.98E-18  3.78E-18  4.86E-18  1.11E-17  1.74E-17
             2.35E-17  2.96E-17  3.20E-17  3.24E-17  2.99E-17  2.56E-17  1.95E-17  1.12E-17  6.38E-18
   108       4.17E-14  2.95E-14  1.86E-14  1.31E-14  9.18E-15  5.68E-15  3.87E-15  2.57E-15  1.38E-15  8.01E-16
             4.27E-16  1.63E-16  7.22E-17  3.00E-17  8.78E-18  3.34E-18  1.24E-18  3.25E-19  1.17E-19
   109       5.80E-14  4.10E-14  2.58E-14  1.82E-14  1.28E-14  7.90E-15  5.40E-15  3.58E-15  1.93E-15  1.12E-15
             5.96E-16  2.28E-16  1.01E-16  4.19E-17  1.23E-17  4.66E-18  1.73E-18  4.55E-19  1.63E-19
   110       4.05E-14  2.85E-14  1.79E-14  1.24E-14  8.53E-15  4.96E-15  3.11E-15  1.80E-15  7.58E-16  3.50E-16
             1.48E-16  4.29E-17  1.60E-17  5.82E-18  1.50E-18  5.34E-19  1.89E-19  4.80E-20  1.70E-20
   111       1.35E-14  9.51E-15  5.96E-15  4.15E-15  2.84E-15  1.65E-15  1.04E-15  6.01E-16  2.53E-16  1.17E-16
             4.94E-17  1.43E-17  5.33E-18  1.94E-18  5.00E-19  1.78E-19  6.31E-20  1.60E-20  5.66E-21
   112       5.20E-14  3.67E-14  2.30E-14  1.60E-14  1.10E-14  6.38E-15  3.99E-15  2.32E-15  9.75E-16  4.50E-16
             1.90E-16  5.52E-17  2.06E-17  7.48E-18  1.93E-18  6.86E-19  2.43E-19  6.17E-20  2.18E-20
   113       1.73E-14  1.22E-14  7.66E-15  5.33E-15  3.66E-15  2.13E-15  1.33E-15  7.73E-16  3.25E-16  1.50E-16
             6.35E-17  1.84E-17  6.86E-18  2.49E-18  6.43E-19  2.29E-19  8.11E-20  2.06E-20  7.27E-21
   114       6.36E-14  4.48E-14  2.81E-14  1.95E-14  1.34E-14  7.80E-15  4.88E-15  2.83E-15  1.19E-15  5.51E-16
             2.33E-16  6.74E-17  2.51E-17  9.15E-18  2.36E-18  8.38E-19  2.97E-19  7.54E-20  2.67E-20
   115       2.12E-14  1.49E-14  9.36E-15  6.51E-15  4.47E-15  2.60E-15  1.63E-15  9.45E-16  3.97E-16  1.84E-16
             7.76E-17  2.25E-17  8.38E-18  3.05E-18  7.86E-19  2.79E-19  9.91E-20  2.51E-20  8.89E-21
   116       1.75E-14  1.24E-14  7.78E-15  5.45E-15  3.79E-15  2.28E-15  1.50E-15  9.31E-16  4.41E-16  2.24E-16
             1.04E-16  3.29E-17  1.28E-17  4.81E-18  1.27E-18  4.54E-19  1.62E-19  4.11E-20  1.46E-20
   117       5.26E-14  3.71E-14  2.33E-14  1.64E-14  1.14E-14  6.85E-15  4.49E-15  2.79E-15  1.32E-15  6.73E-16
             3.11E-16  9.86E-17  3.85E-17  1.44E-17  3.80E-18  1.36E-18  4.85E-19  1.23E-19  4.37E-20
   118       2.93E-14  2.06E-14  1.28E-14  8.85E-15  5.96E-15  3.31E-15  1.96E-15  1.06E-15  3.99E-16  1.71E-16
             6.80E-17  1.87E-17  6.81E-18  2.45E-18  6.25E-19  2.22E-19  7.86E-20  1.99E-20  7.04E-21
   119       9.78E-15  6.88E-15  4.28E-15  2.95E-15  1.99E-15  1.10E-15  6.53E-16  3.52E-16  1.33E-16  5.69E-17
             2.27E-17  6.23E-18  2.27E-18  8.16E-19  2.08E-19  7.39E-20  2.62E-20  6.63E-21  2.35E-21
   120       3.59E-14  2.52E-14  1.57E-14  1.08E-14  7.29E-15  4.05E-15  2.40E-15  1.29E-15  4.87E-16  2.09E-16
             8.31E-17  2.28E-17  8.33E-18  2.99E-18  7.64E-19  2.71E-19  9.60E-20  2.43E-20  8.60E-21
   121       1.20E-14  8.41E-15  5.23E-15  3.61E-15  2.43E-15  1.35E-15  7.99E-16  4.31E-16  1.62E-16  6.96E-17
             2.77E-17  7.62E-18  2.78E-18  9.97E-19  2.55E-19  9.04E-20  3.20E-20  8.11E-21  2.87E-21
   122       4.24E-14  2.98E-14  1.86E-14  1.28E-14  8.61E-15  4.78E-15  2.83E-15  1.53E-15  5.76E-16  2.47E-16
             9.82E-17  2.70E-17  9.84E-18  3.54E-18  9.03E-19  3.20E-19  1.13E-19  2.87E-20  1.02E-20
   123       1.41E-14  9.93E-15  6.18E-15  4.26E-15  2.87E-15  1.59E-15  9.44E-16  5.09E-16  1.92E-16  8.22E-17
             3.27E-17  9.00E-18  3.28E-18  1.18E-18  3.01E-19  1.07E-19  3.78E-20  9.58E-21  3.39E-21
   124       1.08E-14  7.58E-15  4.68E-15  3.18E-15  2.09E-15  1.10E-15  6.15E-16  3.09E-16  1.06E-16  4.31E-17
             1.65E-17  4.41E-18  1.59E-18  5.67E-19  1.44E-19  5.11E-20  1.81E-20  4.57E-21  1.62E-21
   125       3.60E-15  2.53E-15  1.56E-15  1.06E-15  6.98E-16  3.67E-16  2.05E-16  1.03E-16  3.55E-17  1.44E-17
             5.51E-18  1.47E-18  5.29E-19  1.89E-19  4.81E-20  1.70E-20  6.02E-21  1.52E-21  5.39E-22
   126       1.28E-14  8.96E-15  5.53E-15  3.76E-15  2.47E-15  1.30E-15  7.26E-16  3.65E-16  1.26E-16  5.10E-17
             1.95E-17  5.21E-18  1.88E-18  6.70E-19  1.70E-19  6.04E-20  2.14E-20  5.41E-21  1.91E-21
   127       4.26E-15  2.99E-15  1.84E-15  1.25E-15  8.25E-16  4.34E-16  2.42E-16  1.22E-16  4.19E-17  1.70E-17
             6.51E-18  1.74E-18  6.25E-19  2.23E-19  5.68E-20  2.01E-20  7.12E-21  1.80E-21  6.37E-22
   128       1.47E-14  1.03E-14  6.38E-15  4.34E-15  2.86E-15  1.50E-15  8.38E-16  4.21E-16  1.45E-16  5.88E-17
             2.25E-17  6.01E-18  2.16E-18  7.73E-19  1.97E-19  6.96E-20  2.46E-20  6.24E-21  2.21E-21
   129       4.92E-15  3.45E-15  2.13E-15  1.45E-15  9.52E-16  5.01E-16  2.79E-16  1.40E-16  4.84E-17  1.96E-17
             7.51E-18  2.00E-18  7.21E-19  2.58E-19  6.55E-20  2.32E-20  8.21E-21  2.08E-21  7.35E-22
   130       6.66E-14  4.70E-14  2.96E-14  2.07E-14  1.44E-14  8.69E-15  5.71E-15  3.55E-15  1.69E-15  8.59E-16
             3.97E-16  1.26E-16  4.92E-17  1.84E-17  4.85E-18  1.74E-18  6.20E-19  1.58E-19  5.58E-20
   131       3.16E-17  2.20E-17  1.32E-17  8.60E-18  5.18E-18  2.21E-18  1.20E-18  1.57E-18  3.65E-18  5.73E-18
             7.78E-18  9.83E-18  1.06E-17  1.08E-17  9.97E-18  8.52E-18  6.51E-18  3.74E-18  2.13E-18
   132       2.40E-14  1.70E-14  1.07E-14  7.56E-15  5.31E-15  3.29E-15  2.25E-15  1.50E-15  8.12E-16  4.72E-16
             2.52E-16  9.67E-17  4.28E-17  1.78E-17  5.22E-18  1.99E-18  7.37E-19  1.94E-19  6.96E-20
   133       2.22E-14  1.57E-14  9.86E-15  6.91E-15  4.80E-15  2.90E-15  1.90E-15  1.18E-15  5.61E-16  2.86E-16
             1.32E-16  4.20E-17  1.64E-17  6.14E-18  1.62E-18  5.80E-19  2.07E-19  5.25E-20  1.86E-20
   134       3.68E-14  2.60E-14  1.64E-14  1.15E-14  7.97E-15  4.81E-15  3.16E-15  1.97E-15  9.33E-16  4.76E-16
             2.20E-16  6.99E-17  2.73E-17  1.02E-17  2.69E-18  9.65E-19  3.44E-19  8.74E-20  3.10E-20
   135       1.23E-14  8.66E-15  5.45E-15  3.82E-15  2.66E-15  1.60E-15  1.05E-15  6.56E-16  3.11E-16  1.58E-16
             7.33E-17  2.33E-17  9.09E-18  3.41E-18  8.97E-19  3.22E-19  1.15E-19  2.91E-20  1.03E-20
   136       3.21E-16  2.27E-16  1.43E-16  1.01E-16  7.12E-17  4.46E-17  3.14E-17  2.26E-17  1.65E-17  1.52E-17
             1.54E-17  1.54E-17  1.41E-17  1.13E-17  6.93E-18  4.07E-18  2.11E-18  7.59E-19  3.19E-19
   137       1.84E-14  1.30E-14  8.22E-15  5.79E-15  4.07E-15  2.53E-15  1.73E-15  1.15E-15  6.26E-16  3.64E-16
             1.95E-16  7.49E-17  3.32E-17  1.38E-17  4.05E-18  1.54E-18  5.72E-19  1.50E-19  5.40E-20
   138       7.80E-15  5.51E-15  3.48E-15  2.45E-15  1.72E-15  1.07E-15  7.34E-16  4.90E-16  2.67E-16  1.55E-16
             8.33E-17  3.20E-17  1.42E-17  5.91E-18  1.73E-18  6.59E-19  2.45E-19  6.43E-20  2.31E-20
   139       1.53E-15  1.08E-15  6.75E-16  4.70E-16  3.23E-16  1.91E-16  1.25E-16  8.08E-17  4.88E-17  3.86E-17
             3.49E-17  3.22E-17  2.85E-17  2.27E-17  1.37E-17  8.07E-18  4.19E-18  1.50E-18  6.32E-19
   140       7.50E-15  5.29E-15  3.31E-15  2.31E-15  1.59E-15  9.40E-16  6.15E-16  3.99E-16  2.41E-16  1.92E-16
             1.74E-16  1.61E-16  1.42E-16  1.13E-16  6.87E-17  4.03E-17  2.09E-17  7.52E-18  3.16E-18
   141       1.46E-15  1.03E-15  6.45E-16  4.49E-16  3.09E-16  1.83E-16  1.20E-16  7.82E-17  4.76E-17  3.80E-17
             3.45E-17  3.21E-17  2.84E-17  2.26E-17  1.37E-17  8.06E-18  4.19E-18  1.50E-18  6.32E-19
   142       3.11E-15  2.20E-15  1.38E-15  9.67E-16  6.72E-16  4.07E-16  2.74E-16  1.85E-16  1.21E-16  1.02E-16
             9.74E-17  9.36E-17  8.39E-17  6.72E-17  4.10E-17  2.41E-17  1.25E-17  4.50E-18  1.89E-18
   143       1.57E-15  1.11E-15  6.99E-16  4.91E-16  3.42E-16  2.09E-16  1.42E-16  9.67E-17  6.43E-17  5.52E-17
             5.32E-17  5.16E-17  4.64E-17  3.72E-17  2.27E-17  1.34E-17  6.95E-18  2.50E-18  1.05E-18
   144       9.95E-15  7.03E-15  4.43E-15  3.12E-15  2.19E-15  1.35E-15  9.17E-16  6.05E-16  3.25E-16  1.87E-16
             9.94E-17  3.79E-17  1.67E-17  6.95E-18  2.04E-18  7.77E-19  2.89E-19  7.61E-20  2.73E-20
   145       2.94E-14  2.08E-14  1.31E-14  9.22E-15  6.46E-15  3.99E-15  2.72E-15  1.80E-15  9.66E-16  5.58E-16
             2.97E-16  1.13E-16  5.00E-17  2.08E-17  6.10E-18  2.33E-18  8.65E-19  2.28E-19  8.18E-20
   146       4.09E-14  2.89E-14  1.82E-14  1.28E-14  9.00E-15  5.56E-15  3.79E-15  2.51E-15  1.35E-15  7.79E-16
             4.15E-16  1.58E-16  6.99E-17  2.91E-17  8.53E-18  3.25E-18  1.21E-18  3.19E-19  1.14E-19
   147       3.32E-14  2.34E-14  1.46E-14  1.02E-14  6.99E-15  4.06E-15  2.54E-15  1.47E-15  6.19E-16  2.86E-16
             1.21E-16  3.50E-17  1.30E-17  4.74E-18  1.22E-18  4.35E-19  1.54E-19  3.91E-20  1.38E-20
   148       1.11E-14  7.80E-15  4.88E-15  3.40E-15  2.33E-15  1.35E-15  8.48E-16  4.91E-16  2.06E-16  9.53E-17
             4.03E-17  1.17E-17  4.35E-18  1.58E-18  4.07E-19  1.45E-19  5.14E-20  1.30E-20  4.61E-21
   149       4.27E-14  3.01E-14  1.88E-14  1.31E-14  8.99E-15  5.23E-15  3.27E-15  1.90E-15  7.96E-16  3.68E-16
             1.55E-16  4.50E-17  1.68E-17  6.10E-18  1.57E-18  5.59E-19  1.98E-19  5.02E-20  1.78E-20
   150       1.42E-14  1.00E-14  6.28E-15  4.37E-15  3.00E-15  1.74E-15  1.09E-15  6.32E-16  2.65E-16  1.23E-16
             5.18E-17  1.50E-17  5.59E-18  2.03E-18  5.24E-19  1.86E-19  6.61E-20  1.67E-20  5.93E-21
   151       5.22E-14  3.68E-14  2.30E-14  1.60E-14  1.10E-14  6.39E-15  4.00E-15  2.32E-15  9.73E-16  4.49E-16
             1.90E-16  5.50E-17  2.05E-17  7.46E-18  1.92E-18  6.83E-19  2.42E-19  6.14E-20  2.17E-20
   152       1.74E-14  1.23E-14  7.67E-15  5.34E-15  3.66E-15  2.13E-15  1.33E-15  7.72E-16  3.24E-16  1.50E-16
             6.33E-17  1.83E-17  6.83E-18  2.49E-18  6.40E-19  2.28E-19  8.08E-20  2.05E-20  7.24E-21
   153       1.30E-14  9.18E-15  5.78E-15  4.05E-15  2.81E-15  1.69E-15  1.11E-15  6.87E-16  3.25E-16  1.65E-16
             7.61E-17  2.41E-17  9.40E-18  3.52E-18  9.26E-19  3.32E-19  1.18E-19  3.01E-20  1.07E-20
   154       3.90E-14  2.75E-14  1.73E-14  1.21E-14  8.44E-15  5.07E-15  3.32E-15  2.06E-15  9.73E-16  4.95E-16
             2.28E-16  7.23E-17  2.82E-17  1.06E-17  2.78E-18  9.96E-19  3.55E-19  9.02E-20  3.20E-20
   155       2.98E-14  2.09E-14  1.30E-14  8.98E-15  6.04E-15  3.36E-15  1.99E-15  1.07E-15  4.04E-16  1.73E-16
             6.88E-17  1.89E-17  6.90E-18  2.48E-18  6.33E-19  2.24E-19  7.95E-20  2.01E-20  7.12E-21
   156       9.92E-15  6.98E-15  4.34E-15  2.99E-15  2.01E-15  1.12E-15  6.62E-16  3.57E-16  1.35E-16  5.76E-17
             2.29E-17  6.31E-18  2.30E-18  8.26E-19  2.11E-19  7.48E-20  2.65E-20  6.71E-21  2.37E-21
   157       3.64E-14  2.56E-14  1.59E-14  1.10E-14  7.39E-15  4.10E-15  2.43E-15  1.31E-15  4.94E-16  2.11E-16
             8.41E-17  2.31E-17  8.43E-18  3.03E-18  7.74E-19  2.74E-19  9.72E-20  2.46E-20  8.70E-21
   158       1.21E-14  8.53E-15  5.31E-15  3.66E-15  2.46E-15  1.37E-15  8.09E-16  4.36E-16  1.65E-16  7.04E-17
             2.80E-17  7.71E-18  2.81E-18  1.01E-18  2.58E-19  9.15E-20  3.24E-20  8.20E-21  2.90E-21
   159       4.30E-14  3.02E-14  1.88E-14  1.30E-14  8.73E-15  4.85E-15  2.87E-15  1.55E-15  5.83E-16  2.50E-16
             9.94E-17  2.73E-17  9.96E-18  3.58E-18  9.14E-19  3.24E-19  1.15E-19  2.91E-20  1.03E-20
   160       1.43E-14  1.01E-14  6.27E-15  4.32E-15  2.91E-15  1.62E-15  9.56E-16  5.16E-16  1.94E-16  8.33E-17
             3.31E-17  9.11E-18  3.32E-18  1.19E-18  3.05E-19  1.08E-19  3.83E-20  9.69E-21  3.43E-21
   161       1.80E-14  1.26E-14  7.80E-15  5.30E-15  3.49E-15  1.84E-15  1.02E-15  5.14E-16  1.77E-16  7.18E-17
             2.75E-17  7.34E-18  2.64E-18  9.43E-19  2.40E-19  8.50E-20  3.01E-20  7.62E-21  2.69E-21
   162       6.01E-15  4.21E-15  2.60E-15  1.77E-15  1.16E-15  6.12E-16  3.41E-16  1.71E-16  5.91E-17  2.39E-17
             9.17E-18  2.45E-18  8.81E-19  3.14E-19  8.00E-20  2.83E-20  1.00E-20  2.54E-21  8.98E-22
   163       2.13E-14  1.49E-14  9.22E-15  6.27E-15  4.12E-15  2.17E-15  1.21E-15  6.08E-16  2.09E-16  8.49E-17
             3.25E-17  8.67E-18  3.12E-18  1.11E-18  2.84E-19  1.00E-19  3.56E-20  9.00E-21  3.18E-21
   164       7.10E-15  4.98E-15  3.07E-15  2.09E-15  1.37E-15  7.23E-16  4.03E-16  2.03E-16  6.98E-17  2.83E-17
             1.08E-17  2.89E-18  1.04E-18  3.72E-19  9.46E-20  3.35E-20  1.19E-20  3.00E-21  1.06E-21
   165       2.46E-14  1.72E-14  1.06E-14  7.23E-15  4.76E-15  2.50E-15  1.40E-15  7.02E-16  2.42E-16  9.80E-17
             3.75E-17  1.00E-17  3.60E-18  1.29E-18  3.27E-19  1.16E-19  4.10E-20  1.04E-20  3.67E-21
   166       8.19E-15  5.74E-15  3.54E-15  2.41E-15  1.59E-15  8.34E-16  4.65E-16  2.34E-16  8.05E-17  3.27E-17
             1.25E-17  3.33E-18  1.20E-18  4.29E-19  1.09E-19  3.87E-20  1.37E-20  3.46E-21  1.22E-21
   167       5.59E-15  3.90E-15  2.38E-15  1.59E-15  1.02E-15  5.06E-16  2.66E-16  1.25E-16  4.02E-17  1.57E-17
             5.86E-18  1.54E-18  5.50E-19  1.95E-19  4.96E-20  1.76E-20  6.22E-21  1.57E-21  5.56E-22
   168       1.86E-15  1.30E-15  7.94E-16  5.32E-16  3.40E-16  1.69E-16  8.86E-17  4.18E-17  1.34E-17  5.23E-18
             1.95E-18  5.12E-19  1.83E-19  6.52E-20  1.65E-20  5.86E-21  2.07E-21  5.24E-22  1.85E-22
   169       6.45E-15  4.50E-15  2.75E-15  1.84E-15  1.18E-15  5.84E-16  3.07E-16  1.45E-16  4.64E-17  1.81E-17
             6.76E-18  1.77E-18  6.34E-19  2.26E-19  5.73E-20  2.03E-20  7.17E-21  1.82E-21  6.42E-22
   170       2.15E-15  1.50E-15  9.17E-16  6.13E-16  3.92E-16  1.95E-16  1.02E-16  4.83E-17  1.55E-17  6.03E-18
             2.25E-18  5.91E-19  2.11E-19  7.52E-20  1.91E-20  6.76E-21  2.39E-21  6.05E-22  2.14E-22
   171       7.31E-15  5.10E-15  3.12E-15  2.09E-15  1.33E-15  6.61E-16  3.48E-16  1.64E-16  5.26E-17  2.05E-17
             7.66E-18  2.01E-18  7.19E-19  2.56E-19  6.49E-20  2.30E-20  8.13E-21  2.06E-21  7.27E-22
   172       2.44E-15  1.70E-15  1.04E-15  6.95E-16  4.45E-16  2.20E-16  1.16E-16  5.47E-17  1.75E-17  6.84E-18
             2.55E-18  6.69E-19  2.40E-19  8.52E-20  2.16E-20  7.66E-21  2.71E-21  6.86E-22  2.42E-22
   173       1.70E-14  1.20E-14  7.59E-15  5.35E-15  3.76E-15  2.32E-15  1.59E-15  1.05E-15  5.69E-16  3.30E-16
             1.76E-16  6.73E-17  2.98E-17  1.24E-17  3.64E-18  1.39E-18  5.16E-19  1.36E-19  4.88E-20
   174       4.96E-14  3.50E-14  2.20E-14  1.54E-14  1.07E-14  6.45E-15  4.23E-15  2.63E-15  1.24E-15  6.32E-16
             2.92E-16  9.25E-17  3.61E-17  1.35E-17  3.56E-18  1.28E-18  4.54E-19  1.16E-19  4.09E-20
   175       1.65E-14  1.17E-14  7.33E-15  5.14E-15  3.57E-15  2.15E-15  1.41E-15  8.76E-16  4.14E-16  2.11E-16
             9.72E-17  3.08E-17  1.20E-17  4.50E-18  1.19E-18  4.25E-19  1.51E-19  3.85E-20  1.36E-20
   176       2.64E-16  1.86E-16  1.18E-16  8.28E-17  5.80E-17  3.58E-17  2.47E-17  1.72E-17  1.19E-17  1.05E-17
             1.04E-17  1.02E-17  9.21E-18  7.42E-18  4.53E-18  2.67E-18  1.39E-18  4.99E-19  2.10E-19
   177       2.74E-14  1.93E-14  1.22E-14  8.53E-15  5.93E-15  3.57E-15  2.34E-15  1.46E-15  6.89E-16  3.50E-16
             1.62E-16  5.13E-17  2.00E-17  7.50E-18  1.97E-18  7.08E-19  2.52E-19  6.41E-20  2.27E-20
   178       9.14E-15  6.45E-15  4.06E-15  2.84E-15  1.98E-15  1.19E-15  7.81E-16  4.85E-16  2.30E-16  1.17E-16
             5.39E-17  1.71E-17  6.67E-18  2.50E-18  6.58E-19  2.36E-19  8.40E-20  2.14E-20  7.56E-21
   179       1.31E-14  9.24E-15  5.83E-15  4.11E-15  2.88E-15  1.79E-15  1.22E-15  8.12E-16  4.40E-16  2.55E-16
             1.36E-16  5.21E-17  2.31E-17  9.61E-18  2.82E-18  1.08E-18  4.01E-19  1.05E-19  3.79E-20
   180       5.55E-15  3.92E-15  2.47E-15  1.74E-15  1.22E-15  7.59E-16  5.20E-16  3.46E-16  1.87E-16  1.09E-16
             5.82E-17  2.23E-17  9.86E-18  4.11E-18  1.21E-18  4.61E-19  1.71E-19  4.51E-20  1.62E-20


 -----------------------------------------
 PRTF= 1  TRMPRT= (2P)  SPNPRT= 2  NSYS= 2
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 1
   IREP
   ----
     2       2.87E-12  2.03E-12  1.28E-12  9.08E-13  6.43E-13  4.09E-13  2.92E-13  2.10E-13  1.39E-13  1.05E-13
             8.35E-14  6.55E-14  5.50E-14  4.34E-14  2.65E-14  1.55E-14  7.91E-15  2.77E-15  1.14E-15
     3       3.16E-13  2.23E-13  1.41E-13  9.94E-14  7.00E-14  4.37E-14  3.04E-14  2.08E-14  1.24E-14  8.40E-15
             5.90E-15  4.08E-15  3.25E-15  2.54E-15  1.64E-15  1.06E-15  6.33E-16  2.85E-16  1.44E-16
     4       2.79E-13  1.97E-13  1.24E-13  8.75E-14  6.12E-14  3.77E-14  2.55E-14  1.68E-14  9.08E-15  5.48E-15
             3.31E-15  1.85E-15  1.30E-15  9.40E-16  5.72E-16  3.60E-16  2.10E-16  9.22E-17  4.59E-17
     5       2.50E-13  1.76E-13  1.11E-13  7.77E-14  5.41E-14  3.28E-14  2.18E-14  1.39E-14  7.09E-15  4.01E-15
             2.23E-15  1.09E-15  6.94E-16  4.68E-16  2.71E-16  1.67E-16  9.57E-17  4.14E-17  2.04E-17
     6       2.21E-13  1.56E-13  9.81E-14  6.86E-14  4.75E-14  2.84E-14  1.85E-14  1.15E-14  5.58E-15  3.02E-15
             1.59E-15  7.09E-16  4.23E-16  2.71E-16  1.51E-16  9.13E-17  5.18E-17  2.22E-17  1.09E-17
     7       1.97E-13  1.39E-13  8.72E-14  6.08E-14  4.18E-14  2.46E-14  1.57E-14  9.54E-15  4.45E-15  2.33E-15
             1.18E-15  4.94E-16  2.81E-16  1.73E-16  9.28E-17  5.53E-17  3.10E-17  1.32E-17  6.43E-18
     8       1.77E-13  1.25E-13  7.81E-14  5.42E-14  3.71E-14  2.14E-14  1.35E-14  7.97E-15  3.60E-15  1.83E-15
             9.02E-16  3.61E-16  1.97E-16  1.18E-16  6.17E-17  3.65E-17  2.04E-17  8.62E-18  4.18E-18
     9       1.61E-13  1.13E-13  7.05E-14  4.87E-14  3.30E-14  1.88E-14  1.16E-14  6.73E-15  2.95E-15  1.47E-15
             7.06E-16  2.73E-16  1.45E-16  8.39E-17  4.30E-17  2.53E-17  1.40E-17  5.90E-18  2.86E-18
    10       1.47E-13  1.03E-13  6.40E-14  4.41E-14  2.97E-14  1.66E-14  1.01E-14  5.73E-15  2.44E-15  1.20E-15
             5.64E-16  2.12E-16  1.10E-16  6.22E-17  3.13E-17  1.81E-17  9.97E-18  4.16E-18  2.00E-18
    11       1.35E-13  9.45E-14  5.85E-14  4.01E-14  2.68E-14  1.48E-14  8.80E-15  4.92E-15  2.05E-15  9.87E-16
             4.58E-16  1.69E-16  8.57E-17  4.77E-17  2.36E-17  1.36E-17  7.52E-18  3.14E-18  1.51E-18
    12       1.24E-13  8.72E-14  5.38E-14  3.67E-14  2.43E-14  1.32E-14  7.74E-15  4.25E-15  1.74E-15  8.25E-16
             3.78E-16  1.36E-16  6.81E-17  3.74E-17  1.83E-17  1.05E-17  5.75E-18  2.38E-18  1.14E-18
    13       1.15E-13  8.08E-14  4.97E-14  3.37E-14  2.21E-14  1.18E-14  6.84E-15  3.71E-15  1.49E-15  6.97E-16
             3.16E-16  1.12E-16  5.50E-17  2.96E-17  1.41E-17  7.98E-18  4.34E-18  1.80E-18  8.67E-19
    14       1.08E-13  7.53E-14  4.61E-14  3.11E-14  2.02E-14  1.06E-14  6.08E-15  3.25E-15  1.28E-15  5.95E-16
             2.67E-16  9.32E-17  4.52E-17  2.40E-17  1.13E-17  6.41E-18  3.49E-18  1.44E-18  6.92E-19
    15       1.01E-13  7.03E-14  4.29E-14  2.88E-14  1.86E-14  9.62E-15  5.43E-15  2.86E-15  1.11E-15  5.12E-16
             2.28E-16  7.88E-17  3.79E-17  2.00E-17  9.36E-18  5.26E-18  2.84E-18  1.17E-18  5.59E-19
    16       9.48E-14  6.61E-14  4.01E-14  2.68E-14  1.71E-14  8.74E-15  4.87E-15  2.54E-15  9.72E-16  4.43E-16
             1.96E-16  6.70E-17  3.19E-17  1.67E-17  7.76E-18  4.34E-18  2.34E-18  9.57E-19  4.58E-19
    17       8.45E-14  5.87E-14  3.53E-14  2.33E-14  1.46E-14  7.27E-15  3.96E-15  2.02E-15  7.55E-16  3.39E-16
             1.48E-16  4.97E-17  2.33E-17  1.20E-17  5.49E-18  3.05E-18  1.63E-18  6.64E-19  3.09E-19
    18       7.63E-14  5.28E-14  3.14E-14  2.05E-14  1.27E-14  6.14E-15  3.28E-15  1.64E-15  6.01E-16  2.67E-16
             1.15E-16  3.81E-17  1.76E-17  8.96E-18  4.04E-18  2.23E-18  1.19E-18  4.79E-19  2.21E-19
    19       6.94E-14  4.78E-14  2.82E-14  1.81E-14  1.11E-14  5.23E-15  2.75E-15  1.35E-15  4.87E-16  2.14E-16
             9.12E-17  2.99E-17  1.37E-17  6.87E-18  3.06E-18  1.68E-18  8.91E-19  3.60E-19  1.71E-19
    20       6.09E-14  4.17E-14  2.42E-14  1.53E-14  9.14E-15  4.18E-15  2.15E-15  1.04E-15  3.65E-16  1.58E-16
             6.68E-17  2.15E-17  9.73E-18  4.81E-18  2.11E-18  1.15E-18  6.06E-19  2.44E-19  1.15E-19
    21       5.21E-14  3.53E-14  2.01E-14  1.24E-14  7.23E-15  3.19E-15  1.60E-15  7.54E-16  2.59E-16  1.11E-16
             4.62E-17  1.47E-17  6.53E-18  3.18E-18  1.37E-18  7.39E-19  3.88E-19  1.55E-19  7.28E-20
    22       4.25E-14  2.84E-14  1.57E-14  9.39E-15  5.27E-15  2.22E-15  1.08E-15  4.96E-16  1.66E-16  6.99E-17
