specie,instellation,planet_mass,T_inf,Lim_flux_disso[kg/s],Lim_flux_H[kg/s],Jeans_flux_H[kg/s],Jeans_flux_disso[kg/s],Lim_flux_disso[cgs],Lim_flux_H[cgs]
H2O,1000_F_earth,1_M_earth,3000,343615.4977746706,34033.54317235017,23.52633119775961,962.3083491417118,21467916492357.496,2126298922763.3
H2O,1000_F_earth,1_M_earth,4000,419121.6209255379,41512.07926479666,29.407760521389307,1156.8764228975076,24247857122435.527,2401639325227.841
H2O,1000_F_earth,1_M_earth,5000,500745.7730243048,49596.57813737527,32.607127688108214,1249.9988390720523,26850020326929.723,2659371686937.932
H2O,1000_F_earth,1_M_earth,6000,589909.5064756493,58427.83805282359,33.60704969039011,1264.798728671405,29342077887828.96,2906198588332.4194
H2O,1000_F_earth,1_M_earth,7000,687787.6245973954,68122.2179055893,34.17793135200079,1249.9616199401223,31763358731632.902,3146015379669.414
H2O,1000_F_earth,10_M_earth,200,916827.3050033816,828960.8310175367,34.33390865906322,35.33159984090757,197078474535.1684,178190958247.84476
H2O,1000_F_earth,10_M_earth,300,1131141.5613670168,1022735.7361546052,1288.466494607036,1323.7465495071915,224109045980.00397,202630986206.7712
H2O,1000_F_earth,10_M_earth,500,1570479.64452361,1419968.7379681775,11161.09524711954,11447.651044563523,266675773920.5251,241118223633.8258
H2O,1000_F_earth,10_M_earth,1000,2940810.1024524868,2658970.095120355,22223.5246270738,22767.09581811297,351739618999.45264,318029759013.8881
H2O,1000_F_earth,10_M_earth,2000,7421574.583263104,6710309.128476185,18350.34218388269,18793.44244623272,493314723412.67786,446036653622.4086
H2O,1000_F_earth,10_M_earth,3000,14862633.854288343,13438235.58016174,15347.448861733948,15492.3057722105,617917700033.4995,558697987423.4062
H2O,1000_F_earth,10_M_earth,4000,26122126.666541643,23618646.293875206,13162.15172465524,13478.139981730064,736457015444.3894,665876786391.3303
H2O,1000_F_earth,10_M_earth,5000,43193062.85696981,39053545.94557404,11821.863486321849,12105.091158255282,862293753614.867,779653641069.4863
H2O,1000_F_earth,10_M_earth,6000,65595302.321065925,59308809.87746848,10807.466238719271,11065.930526303697,981834637358.0806,887738020524.1097
H2O,1000_F_earth,10_M_earth,7000,97119846.34642294,87812119.13767043,10073.789863412969,10165.126974846886,1113217617497.0378,1006529578981.4016
N2,1_F_earth,1_M_earth,200,21637.0723442279,4.195171053607085,6.230935898961937e-19,4.153491774533436e-12,2199295635285.0664,426417273.1267701
N2,1_F_earth,1_M_earth,300,21002.720048894385,4.072177686258921,2.0196409272156035e-14,2.0552248234119705e-07,2127505988872.8345,412498114.296688
N2,1_F_earth,1_M_earth,500,20742.47104627576,4.021718499121849,3.970530721580443e-10,0.001220406276019,2085987572710.2305,404448187.0742821
N2,1_F_earth,1_M_earth,1000,20339.487576178828,3.943584795913902,0.0003297694547396,0.6422652124738116,2010154986979.4373,389745150.38258886
N2,1_F_earth,1_M_earth,2000,20622.291535759578,3.998417121017954,0.298187971900907,9.96939104326296,1969235935626.6416,381811432.87010366
N2,1_F_earth,1_M_earth,3000,21723.394253412807,4.211907845394039,2.393987567344308,20.69374292447057,2000756641289.9287,387922922.90369743
N2,1_F_earth,1_M_earth,4000,22630.27247574159,4.387740749538083,6.151493338496797,27.05385989390322,2014675302044.1863,390621585.7251865
N2,1_F_earth,1_M_earth,5000,24149.50622220364,4.682302108645469,10.23428328180544,30.221753953100084,2071478507765.8403,401635051.9004816
N2,1_F_earth,1_M_earth,6000,25329.37141381387,4.911063940202697,13.851814356493488,32.05079530426268,2101035720372.123,407365843.9770847
N2,1_F_earth,1_M_earth,7000,27187.597886602773,5.271351958178014,16.767929624352284,32.75058061926484,2170930989408.0857,420917705.5588561
N2,1_F_earth,10_M_earth,200,920368.8989906724,6627.880255665436,5.288940043206304e-06,0.0068922857015775,250735378127.36636,1805628225.7143295
N2,1_F_earth,10_M_earth,300,936618.4119431344,6744.898362404924,0.0014362445655713,1.839865076169913,247797272575.5152,1784469957.7659743
N2,1_F_earth,10_M_earth,500,971090.8737501156,6993.145939246378,0.3399452543301979,124.28123741969615,242803703928.27963,1748509621.5588095
N2,1_F_earth,10_M_earth,1000,1113167.5351324228,8016.286877406439,148.8364043471451,1939.773244301585,242336968439.154,1745148505.2321
N2,1_F_earth,10_M_earth,2000,1467149.5167907008,10565.427976879864,2261.588175249896,5012.641754125834,247633532123.8292,1783290808.7226157
N2,1_F_earth,10_M_earth,3000,1923992.96440014,13855.30844726658,4453.348000948195,5761.556413311714,257570447666.71588,1854849817.7255728
N2,1_F_earth,10_M_earth,4000,2497852.3929838026,17987.859623657016,5617.051774864116,5814.51551306759,270229479153.84836,1946011682.21428
N2,1_F_earth,10_M_earth,5000,3210737.98936909,23121.584126964262,6075.622291346862,6329.514817992242,285125023931.5411,2053279417.1819856
N2,1_F_earth,10_M_earth,6000,4089682.8397047073,29451.156134174493,6271.059775023636,8410.969103114277,302103577121.6351,2175547583.329059
N2,1_F_earth,10_M_earth,7000,5095721.737820465,36695.97433323052,6422.437286811175,12321.399697606246,318997458033.9249,2297205996.4533167
N2,1000_F_earth,1_M_earth,200,171.91138379076236,64.60463173117567,4.417100638492263e-12,2.112974625602182e-13,14528965716.12744,5460013518.75412
N2,1000_F_earth,1_M_earth,300,166.80992552939242,62.68749381395133,1.6946874920741602e-09,5.67670838960096e-10,14019051634.523018,5268386817.076873
N2,1000_F_earth,1_M_earth,500,161.66672560899005,60.75466930023661,5.018637550501915e-07,4.975590705837094e-07,13436034573.01906,5049287873.650888
N2,1000_F_earth,1_M_earth,1000,160.06791980088812,60.15383497405952,5.893574548563108e-05,8.457739700662012e-05,12929643338.056269,4858985064.579876
N2,1000_F_earth,1_M_earth,2000,161.8095316556509,60.80833608977705,0.0006204128038885,0.0008426615774021,12371170396.782593,4649109849.179795
N2,1000_F_earth,1_M_earth,3000,169.9086139494686,63.85198693717777,0.0012550636320015,0.0015236675137397,12283140548.349312,4616028061.261056
N2,1000_F_earth,1_M_earth,4000,179.99122189319806,67.64105057409947,0.0017153555962602,0.0021077512675139,12302431252.218842,4623277545.221019
N2,1000_F_earth,1_M_earth,5000,188.19918410194572,70.72561870488101,0.001987025188987,0.0187721998981918,12209098535.077436,4588202928.9481945
